ticker,category,kind,gate_category,extreme_date,extreme_price,transition_date,state,reason,pending_date,sublevel_date,native_date,invalidated_date,invalid_reason
META,vertex,bottom,vertex,2022-07-13,159.6127,2022-07-13,pending,,2022-07-13,,,2022-07-14,superseded
META,vertex,bottom,vertex,2022-07-13,159.6127,2022-07-14,invalidated,superseded,2022-07-13,,,2022-07-14,superseded
META,vertex,bottom,vertex,2022-07-14,157.2801,2022-07-14,pending,,2022-07-14,2022-07-14,,2022-07-19,superseded
META,vertex,bottom,vertex,2022-07-14,157.2801,2022-07-14,confirmed_sublevel,,2022-07-14,2022-07-14,,2022-07-19,superseded
META,vertex,bottom,vertex,2022-07-14,157.2801,2022-07-19,invalidated,superseded,2022-07-14,2022-07-14,,2022-07-19,superseded
META,vertex,top,vertex,2022-07-19,176.49,2022-07-19,pending,,2022-07-19,,,2022-07-20,superseded
META,vertex,top,vertex,2022-07-19,176.49,2022-07-20,invalidated,superseded,2022-07-19,,,2022-07-20,superseded
META,point,3S,3S,2022-07-19,176.49,2022-07-19,pending,,2022-07-19,,,2022-07-20,superseded
META,point,3S,3S,2022-07-19,176.49,2022-07-20,invalidated,superseded,2022-07-19,,,2022-07-20,superseded
META,vertex,top,vertex,2022-07-20,183.6,2022-07-20,pending,,2022-07-20,,,2022-07-21,superseded
META,vertex,top,vertex,2022-07-20,183.6,2022-07-21,invalidated,superseded,2022-07-20,,,2022-07-21,superseded
META,point,3S,3S,2022-07-20,183.6,2022-07-20,pending,,2022-07-20,,,2022-07-21,superseded
META,point,3S,3S,2022-07-20,183.6,2022-07-21,invalidated,superseded,2022-07-20,,,2022-07-21,superseded
META,vertex,top,vertex,2022-07-21,183.85,2022-07-21,pending,,2022-07-21,,2022-08-01,,
META,vertex,top,vertex,2022-07-21,183.85,2022-08-01,confirmed_native,,2022-07-21,,2022-08-01,,
META,point,3S,3S,2022-07-21,183.85,2022-07-21,pending,,2022-07-21,,2022-08-01,,
META,point,3S,3S,2022-07-21,183.85,2022-08-01,confirmed_native,,2022-07-21,,2022-08-01,,
META,vertex,bottom,vertex,2022-07-22,168.41,2022-07-22,pending,,2022-07-22,,,2022-07-25,superseded
META,vertex,bottom,vertex,2022-07-22,168.41,2022-07-25,invalidated,superseded,2022-07-22,,,2022-07-25,superseded
META,vertex,bottom,vertex,2022-07-25,164.805,2022-07-25,pending,,2022-07-25,,,2022-07-26,superseded
META,vertex,bottom,vertex,2022-07-25,164.805,2022-07-26,invalidated,superseded,2022-07-25,,,2022-07-26,superseded
META,vertex,bottom,vertex,2022-07-26,157.95,2022-07-26,pending,,2022-07-26,2022-07-26,,2022-07-28,superseded
META,vertex,bottom,vertex,2022-07-26,157.95,2022-07-26,confirmed_sublevel,,2022-07-26,2022-07-26,,2022-07-28,superseded
META,vertex,bottom,vertex,2022-07-26,157.95,2022-07-28,invalidated,superseded,2022-07-26,2022-07-26,,2022-07-28,superseded
META,vertex,bottom,vertex,2022-07-28,154.85,2022-07-28,pending,,2022-07-28,,2022-08-09,,
META,vertex,bottom,vertex,2022-07-28,154.85,2022-08-09,confirmed_native,,2022-07-28,,2022-08-09,,
META,vertex,top,vertex,2022-08-01,165.19,2022-08-01,pending,,2022-08-01,2022-08-01,,2022-08-03,superseded
META,vertex,top,vertex,2022-08-01,165.19,2022-08-01,confirmed_sublevel,,2022-08-01,2022-08-01,,2022-08-03,superseded
META,vertex,top,vertex,2022-08-01,165.19,2022-08-03,invalidated,superseded,2022-08-01,2022-08-01,,2022-08-03,superseded
META,vertex,top,vertex,2022-08-03,169.54,2022-08-03,pending,,2022-08-03,2022-08-03,,2022-08-04,superseded
META,vertex,top,vertex,2022-08-03,169.54,2022-08-03,confirmed_sublevel,,2022-08-03,2022-08-03,,2022-08-04,superseded
META,vertex,top,vertex,2022-08-03,169.54,2022-08-04,invalidated,superseded,2022-08-03,2022-08-03,,2022-08-04,superseded
META,vertex,top,vertex,2022-08-04,172.15,2022-08-04,pending,,2022-08-04,,,2022-08-08,superseded
META,vertex,top,vertex,2022-08-04,172.15,2022-08-08,invalidated,superseded,2022-08-04,,,2022-08-08,superseded
META,vertex,top,vertex,2022-08-08,177.51,2022-08-08,pending,,2022-08-08,,,2022-08-10,superseded
META,vertex,top,vertex,2022-08-08,177.51,2022-08-10,invalidated,superseded,2022-08-08,,,2022-08-10,superseded
META,vertex,bottom,vertex,2022-08-09,166.6,2022-08-09,pending,,2022-08-09,,,2022-08-10,superseded
META,vertex,bottom,vertex,2022-08-09,166.6,2022-08-10,invalidated,superseded,2022-08-09,,,2022-08-10,superseded
META,vertex,top,vertex,2022-08-10,180.48,2022-08-10,pending,,2022-08-10,2022-08-10,,2022-08-11,superseded
META,vertex,top,vertex,2022-08-10,180.48,2022-08-10,confirmed_sublevel,,2022-08-10,2022-08-10,,2022-08-11,superseded
META,vertex,top,vertex,2022-08-10,180.48,2022-08-11,invalidated,superseded,2022-08-10,2022-08-10,,2022-08-11,superseded
META,vertex,top,vertex,2022-08-11,183.1,2022-08-11,pending,,2022-08-11,2022-08-11,2022-08-25,,
META,vertex,top,vertex,2022-08-11,183.1,2022-08-11,confirmed_sublevel,,2022-08-11,2022-08-11,2022-08-25,,
META,vertex,top,vertex,2022-08-11,183.1,2022-08-25,confirmed_native,,2022-08-11,2022-08-11,2022-08-25,,
META,vertex,bottom,vertex,2022-08-15,178.2,2022-08-15,pending,,2022-08-15,2022-08-15,,2022-08-16,superseded
META,vertex,bottom,vertex,2022-08-15,178.2,2022-08-15,confirmed_sublevel,,2022-08-15,2022-08-15,,2022-08-16,superseded
META,vertex,bottom,vertex,2022-08-15,178.2,2022-08-16,invalidated,superseded,2022-08-15,2022-08-15,,2022-08-16,superseded
META,vertex,bottom,vertex,2022-08-16,177.035,2022-08-16,pending,,2022-08-16,2022-08-16,,2022-08-17,superseded
META,vertex,bottom,vertex,2022-08-16,177.035,2022-08-16,confirmed_sublevel,,2022-08-16,2022-08-16,,2022-08-17,superseded
META,vertex,bottom,vertex,2022-08-16,177.035,2022-08-17,invalidated,superseded,2022-08-16,2022-08-16,,2022-08-17,superseded
META,vertex,bottom,vertex,2022-08-17,174.17,2022-08-17,pending,,2022-08-17,,,2022-08-18,superseded
META,vertex,bottom,vertex,2022-08-17,174.17,2022-08-18,invalidated,superseded,2022-08-17,,,2022-08-18,superseded
META,vertex,bottom,vertex,2022-08-18,171.86,2022-08-18,pending,,2022-08-18,2022-08-18,,2022-08-19,superseded
META,vertex,bottom,vertex,2022-08-18,171.86,2022-08-18,confirmed_sublevel,,2022-08-18,2022-08-18,,2022-08-19,superseded
META,vertex,bottom,vertex,2022-08-18,171.86,2022-08-19,invalidated,superseded,2022-08-18,2022-08-18,,2022-08-19,superseded
META,vertex,bottom,vertex,2022-08-19,167.05,2022-08-19,pending,,2022-08-19,,,2022-08-22,superseded
META,vertex,bottom,vertex,2022-08-19,167.05,2022-08-22,invalidated,superseded,2022-08-19,,,2022-08-22,superseded
META,vertex,bottom,vertex,2022-08-22,162.26,2022-08-22,pending,,2022-08-22,,,2022-08-23,superseded
META,vertex,bottom,vertex,2022-08-22,162.26,2022-08-23,invalidated,superseded,2022-08-22,,,2022-08-23,superseded
META,vertex,bottom,vertex,2022-08-23,160.7,2022-08-23,pending,,2022-08-23,,,2022-08-24,superseded
META,vertex,bottom,vertex,2022-08-23,160.7,2022-08-24,invalidated,superseded,2022-08-23,,,2022-08-24,superseded
META,vertex,bottom,vertex,2022-08-24,159.77,2022-08-24,pending,,2022-08-24,2022-08-24,,2022-08-29,superseded
META,vertex,bottom,vertex,2022-08-24,159.77,2022-08-24,confirmed_sublevel,,2022-08-24,2022-08-24,,2022-08-29,superseded
META,vertex,bottom,vertex,2022-08-24,159.77,2022-08-29,invalidated,superseded,2022-08-24,2022-08-24,,2022-08-29,superseded
META,vertex,top,vertex,2022-08-25,168.88,2022-08-25,pending,,2022-08-25,,,2022-08-26,superseded
META,vertex,top,vertex,2022-08-25,168.88,2022-08-26,invalidated,superseded,2022-08-25,,,2022-08-26,superseded
META,vertex,top,vertex,2022-08-26,170.92,2022-08-26,pending,,2022-08-26,2022-08-26,,2022-08-29,superseded
META,vertex,top,vertex,2022-08-26,170.92,2022-08-26,confirmed_sublevel,,2022-08-26,2022-08-26,,2022-08-29,superseded
META,vertex,top,vertex,2022-08-26,170.92,2022-08-29,invalidated,superseded,2022-08-26,2022-08-26,,2022-08-29,superseded
META,vertex,bottom,vertex,2022-08-29,159.01,2022-08-29,pending,,2022-08-29,,,2022-08-30,superseded
META,vertex,bottom,vertex,2022-08-29,159.01,2022-08-30,invalidated,superseded,2022-08-29,,,2022-08-30,superseded
META,vertex,bottom,vertex,2022-08-30,155.91,2022-08-30,pending,,2022-08-30,2022-08-30,2022-09-13,,
META,vertex,bottom,vertex,2022-08-30,155.91,2022-08-30,confirmed_sublevel,,2022-08-30,2022-08-30,2022-09-13,,
META,vertex,bottom,vertex,2022-08-30,155.91,2022-09-13,confirmed_native,,2022-08-30,2022-08-30,2022-09-13,,
META,vertex,top,vertex,2022-08-31,167.84,2022-08-31,pending,,2022-08-31,2022-08-31,,2022-09-02,breach
META,vertex,top,vertex,2022-08-31,167.84,2022-08-31,confirmed_sublevel,,2022-08-31,2022-08-31,,2022-09-02,breach
META,vertex,top,vertex,2022-08-31,167.84,2022-09-02,invalidated,breach,2022-08-31,2022-08-31,,2022-09-02,breach
META,vertex,top,vertex,2022-09-09,169.54,2022-09-09,pending,,2022-09-09,2022-09-09,,2022-09-12,superseded
META,vertex,top,vertex,2022-09-09,169.54,2022-09-09,confirmed_sublevel,,2022-09-09,2022-09-09,,2022-09-12,superseded
META,vertex,top,vertex,2022-09-09,169.54,2022-09-12,invalidated,superseded,2022-09-09,2022-09-09,,2022-09-12,superseded
META,vertex,top,vertex,2022-09-12,171.39,2022-09-12,pending,,2022-09-12,,2022-09-28,,
META,vertex,top,vertex,2022-09-12,171.39,2022-09-28,confirmed_native,,2022-09-12,,2022-09-28,,
META,vertex,bottom,vertex,2022-09-13,152.67,2022-09-13,pending,,2022-09-13,,,2022-09-14,superseded
META,vertex,bottom,vertex,2022-09-13,152.67,2022-09-14,invalidated,superseded,2022-09-13,,,2022-09-14,superseded
META,divergence,bottom,divergence,2022-09-13,152.67,2022-09-13,pending,,2022-09-13,,,2022-09-14,superseded
META,divergence,bottom,divergence,2022-09-13,152.67,2022-09-14,invalidated,superseded,2022-09-13,,,2022-09-14,superseded
META,vertex,bottom,vertex,2022-09-14,149.05,2022-09-14,pending,,2022-09-14,2022-09-14,,2022-09-15,superseded
META,vertex,bottom,vertex,2022-09-14,149.05,2022-09-14,confirmed_sublevel,,2022-09-14,2022-09-14,,2022-09-15,superseded
META,vertex,bottom,vertex,2022-09-14,149.05,2022-09-15,invalidated,superseded,2022-09-14,2022-09-14,,2022-09-15,superseded
META,divergence,bottom,divergence,2022-09-14,149.05,2022-09-14,pending,,2022-09-14,2022-09-14,,2022-09-15,superseded
META,divergence,bottom,divergence,2022-09-14,149.05,2022-09-14,confirmed_sublevel,,2022-09-14,2022-09-14,,2022-09-15,superseded
META,divergence,bottom,divergence,2022-09-14,149.05,2022-09-15,invalidated,superseded,2022-09-14,2022-09-14,,2022-09-15,superseded
META,vertex,bottom,vertex,2022-09-15,148.7,2022-09-15,pending,,2022-09-15,,,2022-09-16,superseded
META,vertex,bottom,vertex,2022-09-15,148.7,2022-09-16,invalidated,superseded,2022-09-15,,,2022-09-16,superseded
META,divergence,bottom,divergence,2022-09-15,148.7,2022-09-15,pending,,2022-09-15,,,2022-09-16,superseded
META,divergence,bottom,divergence,2022-09-15,148.7,2022-09-16,invalidated,superseded,2022-09-15,,,2022-09-16,superseded
META,vertex,bottom,vertex,2022-09-16,144.2935,2022-09-16,pending,,2022-09-16,2022-09-19,,2022-09-21,breach
META,vertex,bottom,vertex,2022-09-16,144.2935,2022-09-19,confirmed_sublevel,,2022-09-16,2022-09-19,,2022-09-21,breach
META,vertex,bottom,vertex,2022-09-16,144.2935,2022-09-21,invalidated,breach,2022-09-16,2022-09-19,,2022-09-21,breach
META,divergence,bottom,divergence,2022-09-16,144.2935,2022-09-16,pending,,2022-09-16,2022-09-19,,2022-09-21,breach
META,divergence,bottom,divergence,2022-09-16,144.2935,2022-09-19,confirmed_sublevel,,2022-09-16,2022-09-19,,2022-09-21,breach
META,divergence,bottom,divergence,2022-09-16,144.2935,2022-09-21,invalidated,breach,2022-09-16,2022-09-19,,2022-09-21,breach
META,vertex,bottom,vertex,2022-09-22,140.87,2022-09-22,pending,,2022-09-22,,,2022-09-23,superseded
META,vertex,bottom,vertex,2022-09-22,140.87,2022-09-23,invalidated,superseded,2022-09-22,,,2022-09-23,superseded
META,divergence,bottom,divergence,2022-09-22,140.87,2022-09-22,pending,,2022-09-22,,,2022-09-23,superseded
META,divergence,bottom,divergence,2022-09-22,140.87,2022-09-23,invalidated,superseded,2022-09-22,,,2022-09-23,superseded
META,vertex,bottom,vertex,2022-09-23,138.89,2022-09-23,pending,,2022-09-23,,,2022-09-26,superseded
META,vertex,bottom,vertex,2022-09-23,138.89,2022-09-26,invalidated,superseded,2022-09-23,,,2022-09-26,superseded
META,divergence,bottom,divergence,2022-09-23,138.89,2022-09-23,pending,,2022-09-23,,,2022-09-26,superseded
META,divergence,bottom,divergence,2022-09-23,138.89,2022-09-26,invalidated,superseded,2022-09-23,,,2022-09-26,superseded
META,vertex,bottom,vertex,2022-09-26,136.19,2022-09-26,pending,,2022-09-26,,,2022-09-27,superseded
META,vertex,bottom,vertex,2022-09-26,136.19,2022-09-27,invalidated,superseded,2022-09-26,,,2022-09-27,superseded
META,divergence,bottom,divergence,2022-09-26,136.19,2022-09-26,pending,,2022-09-26,,,2022-09-27,superseded
META,divergence,bottom,divergence,2022-09-26,136.19,2022-09-27,invalidated,superseded,2022-09-26,,,2022-09-27,superseded
META,vertex,bottom,vertex,2022-09-27,134.1201,2022-09-27,pending,,2022-09-27,2022-09-27,2022-10-07,,
META,vertex,bottom,vertex,2022-09-27,134.1201,2022-09-27,confirmed_sublevel,,2022-09-27,2022-09-27,2022-10-07,,
META,vertex,bottom,vertex,2022-09-27,134.1201,2022-10-07,confirmed_native,,2022-09-27,2022-09-27,2022-10-07,,
META,vertex,top,vertex,2022-09-28,142.03,2022-09-28,pending,,2022-09-28,2022-09-29,,2022-10-04,superseded
META,vertex,top,vertex,2022-09-28,142.03,2022-09-29,confirmed_sublevel,,2022-09-28,2022-09-29,,2022-10-04,superseded
META,vertex,top,vertex,2022-09-28,142.03,2022-10-04,invalidated,superseded,2022-09-28,2022-09-29,,2022-10-04,superseded
META,point,1B,1B,2022-09-27,134.1201,2022-09-28,pending,,2022-09-28,,2022-10-07,,
META,point,1B,1B,2022-09-27,134.1201,2022-10-07,confirmed_native,,2022-09-28,,2022-10-07,,
META,point,3S,3S,2022-09-28,142.03,2022-09-28,pending,,2022-09-28,2022-09-29,,2022-10-04,superseded
META,point,3S,3S,2022-09-28,142.03,2022-09-29,confirmed_sublevel,,2022-09-28,2022-09-29,,2022-10-04,superseded
META,point,3S,3S,2022-09-28,142.03,2022-10-04,invalidated,superseded,2022-09-28,2022-09-29,,2022-10-04,superseded
META,vertex,top,vertex,2022-10-04,142.3901,2022-10-04,pending,,2022-10-04,,,2022-10-07,superseded
META,vertex,top,vertex,2022-10-04,142.3901,2022-10-07,invalidated,superseded,2022-10-04,,,2022-10-07,superseded
META,point,3S,3S,2022-10-04,142.3901,2022-10-04,pending,,2022-10-04,,,2022-10-07,superseded
META,point,3S,3S,2022-10-04,142.3901,2022-10-07,invalidated,superseded,2022-10-04,,,2022-10-07,superseded
META,vertex,top,vertex,2022-10-06,141.45,2022-10-07,pending,,2022-10-07,2022-10-07,2022-10-14,,
META,vertex,top,vertex,2022-10-06,141.45,2022-10-07,confirmed_sublevel,,2022-10-07,2022-10-07,2022-10-14,,
META,vertex,top,vertex,2022-10-06,141.45,2022-10-14,confirmed_native,,2022-10-07,2022-10-07,2022-10-14,,
META,vertex,bottom,vertex,2022-10-07,132.44,2022-10-07,pending,,2022-10-07,,,2022-10-10,superseded
META,vertex,bottom,vertex,2022-10-07,132.44,2022-10-10,invalidated,superseded,2022-10-07,,,2022-10-10,superseded
META,divergence,bottom,divergence,2022-10-07,132.44,2022-10-07,pending,,2022-10-07,,,2022-10-10,superseded
META,divergence,bottom,divergence,2022-10-07,132.44,2022-10-10,invalidated,superseded,2022-10-07,,,2022-10-10,superseded
META,point,3S,3S,2022-10-06,141.45,2022-10-07,pending,,2022-10-07,2022-10-07,2022-10-14,,
META,point,3S,3S,2022-10-06,141.45,2022-10-07,confirmed_sublevel,,2022-10-07,2022-10-07,2022-10-14,,
META,point,3S,3S,2022-10-06,141.45,2022-10-14,confirmed_native,,2022-10-07,2022-10-07,2022-10-14,,
META,vertex,bottom,vertex,2022-10-10,131.87,2022-10-10,pending,,2022-10-10,,,2022-10-11,superseded
META,vertex,bottom,vertex,2022-10-10,131.87,2022-10-11,invalidated,superseded,2022-10-10,,,2022-10-11,superseded
META,divergence,bottom,divergence,2022-10-10,131.87,2022-10-10,pending,,2022-10-10,,,2022-10-11,superseded
META,divergence,bottom,divergence,2022-10-10,131.87,2022-10-11,invalidated,superseded,2022-10-10,,,2022-10-11,superseded
META,vertex,bottom,vertex,2022-10-11,126.99,2022-10-11,pending,,2022-10-11,2022-10-11,,2022-10-12,superseded
META,vertex,bottom,vertex,2022-10-11,126.99,2022-10-11,confirmed_sublevel,,2022-10-11,2022-10-11,,2022-10-12,superseded
META,vertex,bottom,vertex,2022-10-11,126.99,2022-10-12,invalidated,superseded,2022-10-11,2022-10-11,,2022-10-12,superseded
META,divergence,bottom,divergence,2022-10-11,126.99,2022-10-11,pending,,2022-10-11,2022-10-11,,2022-10-12,superseded
META,divergence,bottom,divergence,2022-10-11,126.99,2022-10-11,confirmed_sublevel,,2022-10-11,2022-10-11,,2022-10-12,superseded
META,divergence,bottom,divergence,2022-10-11,126.99,2022-10-12,invalidated,superseded,2022-10-11,2022-10-11,,2022-10-12,superseded
META,vertex,bottom,vertex,2022-10-12,126.25,2022-10-12,pending,,2022-10-12,2022-10-12,,2022-10-13,superseded
META,vertex,bottom,vertex,2022-10-12,126.25,2022-10-12,confirmed_sublevel,,2022-10-12,2022-10-12,,2022-10-13,superseded
META,vertex,bottom,vertex,2022-10-12,126.25,2022-10-13,invalidated,superseded,2022-10-12,2022-10-12,,2022-10-13,superseded
META,divergence,bottom,divergence,2022-10-12,126.25,2022-10-12,pending,,2022-10-12,2022-10-12,,2022-10-13,superseded
META,divergence,bottom,divergence,2022-10-12,126.25,2022-10-12,confirmed_sublevel,,2022-10-12,2022-10-12,,2022-10-13,superseded
META,divergence,bottom,divergence,2022-10-12,126.25,2022-10-13,invalidated,superseded,2022-10-12,2022-10-12,,2022-10-13,superseded
META,vertex,bottom,vertex,2022-10-13,122.5301,2022-10-13,pending,,2022-10-13,,2022-10-26,,
META,vertex,bottom,vertex,2022-10-13,122.5301,2022-10-26,confirmed_native,,2022-10-13,,2022-10-26,,
META,divergence,bottom,divergence,2022-10-13,122.5301,2022-10-13,pending,,2022-10-13,,2022-10-26,,
META,divergence,bottom,divergence,2022-10-13,122.5301,2022-10-26,confirmed_native,,2022-10-13,,2022-10-26,,
META,vertex,top,vertex,2022-10-14,131.79,2022-10-14,pending,,2022-10-14,,,2022-10-17,superseded
META,vertex,top,vertex,2022-10-14,131.79,2022-10-17,invalidated,superseded,2022-10-14,,,2022-10-17,superseded
META,vertex,top,vertex,2022-10-17,134.79,2022-10-17,pending,,2022-10-17,,,2022-10-18,superseded
META,vertex,top,vertex,2022-10-17,134.79,2022-10-18,invalidated,superseded,2022-10-17,,,2022-10-18,superseded
META,vertex,top,vertex,2022-10-18,137.8399,2022-10-18,pending,,2022-10-18,,,2022-10-25,superseded
META,vertex,top,vertex,2022-10-18,137.8399,2022-10-25,invalidated,superseded,2022-10-18,,,2022-10-25,superseded
META,vertex,top,vertex,2022-10-25,138.35,2022-10-25,pending,,2022-10-25,,2022-11-07,,
META,vertex,top,vertex,2022-10-25,138.35,2022-11-07,confirmed_native,,2022-10-25,,2022-11-07,,
META,vertex,bottom,vertex,2022-10-26,128.53,2022-10-26,pending,,2022-10-26,,,2022-10-27,superseded
META,vertex,bottom,vertex,2022-10-26,128.53,2022-10-27,invalidated,superseded,2022-10-26,,,2022-10-27,superseded
META,vertex,bottom,vertex,2022-10-27,96.38,2022-10-27,pending,,2022-10-27,,,2022-10-31,superseded
META,vertex,bottom,vertex,2022-10-27,96.38,2022-10-31,invalidated,superseded,2022-10-27,,,2022-10-31,superseded
META,vertex,bottom,vertex,2022-10-31,92.6,2022-10-31,pending,,2022-10-31,2022-11-01,,2022-11-02,superseded
META,vertex,bottom,vertex,2022-10-31,92.6,2022-11-01,confirmed_sublevel,,2022-10-31,2022-11-01,,2022-11-02,superseded
META,vertex,bottom,vertex,2022-10-31,92.6,2022-11-02,invalidated,superseded,2022-10-31,2022-11-01,,2022-11-02,superseded
META,vertex,bottom,vertex,2022-11-02,90.48,2022-11-02,pending,,2022-11-02,,,2022-11-03,superseded
META,vertex,bottom,vertex,2022-11-02,90.48,2022-11-03,invalidated,superseded,2022-11-02,,,2022-11-03,superseded
META,vertex,bottom,vertex,2022-11-03,88.41,2022-11-03,pending,,2022-11-03,2022-11-03,,2022-11-04,superseded
META,vertex,bottom,vertex,2022-11-03,88.41,2022-11-03,confirmed_sublevel,,2022-11-03,2022-11-03,,2022-11-04,superseded
META,vertex,bottom,vertex,2022-11-03,88.41,2022-11-04,invalidated,superseded,2022-11-03,2022-11-03,,2022-11-04,superseded
META,vertex,bottom,vertex,2022-11-04,88.09,2022-11-04,pending,,2022-11-04,2022-11-04,2022-11-16,,
META,vertex,bottom,vertex,2022-11-04,88.09,2022-11-04,confirmed_sublevel,,2022-11-04,2022-11-04,2022-11-16,,
META,vertex,bottom,vertex,2022-11-04,88.09,2022-11-16,confirmed_native,,2022-11-04,2022-11-04,2022-11-16,,
META,vertex,top,vertex,2022-11-07,96.88,2022-11-07,pending,,2022-11-07,,,2022-11-08,superseded
META,vertex,top,vertex,2022-11-07,96.88,2022-11-08,invalidated,superseded,2022-11-07,,,2022-11-08,superseded
META,point,3S,3S,2022-11-07,96.88,2022-11-07,pending,,2022-11-07,,,2022-11-08,superseded
META,point,3S,3S,2022-11-07,96.88,2022-11-08,invalidated,superseded,2022-11-07,,,2022-11-08,superseded
META,vertex,top,vertex,2022-11-08,97.8,2022-11-08,pending,,2022-11-08,2022-11-08,,2022-11-09,superseded
META,vertex,top,vertex,2022-11-08,97.8,2022-11-08,confirmed_sublevel,,2022-11-08,2022-11-08,,2022-11-09,superseded
META,vertex,top,vertex,2022-11-08,97.8,2022-11-09,invalidated,superseded,2022-11-08,2022-11-08,,2022-11-09,superseded
META,point,3S,3S,2022-11-08,97.8,2022-11-08,pending,,2022-11-08,2022-11-08,,2022-11-09,superseded
META,point,3S,3S,2022-11-08,97.8,2022-11-08,confirmed_sublevel,,2022-11-08,2022-11-08,,2022-11-09,superseded
META,point,3S,3S,2022-11-08,97.8,2022-11-09,invalidated,superseded,2022-11-08,2022-11-08,,2022-11-09,superseded
META,vertex,top,vertex,2022-11-09,104.9,2022-11-09,pending,,2022-11-09,2022-11-09,,2022-11-10,superseded
META,vertex,top,vertex,2022-11-09,104.9,2022-11-09,confirmed_sublevel,,2022-11-09,2022-11-09,,2022-11-10,superseded
META,vertex,top,vertex,2022-11-09,104.9,2022-11-10,invalidated,superseded,2022-11-09,2022-11-09,,2022-11-10,superseded
META,point,3S,3S,2022-11-09,104.9,2022-11-09,pending,,2022-11-09,2022-11-09,,2022-11-10,superseded
META,point,3S,3S,2022-11-09,104.9,2022-11-09,confirmed_sublevel,,2022-11-09,2022-11-09,,2022-11-10,superseded
META,point,3S,3S,2022-11-09,104.9,2022-11-10,invalidated,superseded,2022-11-09,2022-11-09,,2022-11-10,superseded
META,vertex,top,vertex,2022-11-10,112.75,2022-11-10,pending,,2022-11-10,,,2022-11-11,superseded
META,vertex,top,vertex,2022-11-10,112.75,2022-11-11,invalidated,superseded,2022-11-10,,,2022-11-11,superseded
META,point,3S,3S,2022-11-10,112.75,2022-11-10,pending,,2022-11-10,,,2022-11-11,superseded
META,point,3S,3S,2022-11-10,112.75,2022-11-11,invalidated,superseded,2022-11-10,,,2022-11-11,superseded
META,vertex,top,vertex,2022-11-11,114.9,2022-11-11,pending,,2022-11-11,2022-11-11,,2022-11-14,superseded
META,vertex,top,vertex,2022-11-11,114.9,2022-11-11,confirmed_sublevel,,2022-11-11,2022-11-11,,2022-11-14,superseded
META,vertex,top,vertex,2022-11-11,114.9,2022-11-14,invalidated,superseded,2022-11-11,2022-11-11,,2022-11-14,superseded
META,point,3S,3S,2022-11-11,114.9,2022-11-11,pending,,2022-11-11,2022-11-11,,2022-11-14,superseded
META,point,3S,3S,2022-11-11,114.9,2022-11-11,confirmed_sublevel,,2022-11-11,2022-11-11,,2022-11-14,superseded
META,point,3S,3S,2022-11-11,114.9,2022-11-14,invalidated,superseded,2022-11-11,2022-11-11,,2022-11-14,superseded
META,vertex,top,vertex,2022-11-14,116.27,2022-11-14,pending,,2022-11-14,2022-11-14,,2022-11-15,superseded
META,vertex,top,vertex,2022-11-14,116.27,2022-11-14,confirmed_sublevel,,2022-11-14,2022-11-14,,2022-11-15,superseded
META,vertex,top,vertex,2022-11-14,116.27,2022-11-15,invalidated,superseded,2022-11-14,2022-11-14,,2022-11-15,superseded
META,point,3S,3S,2022-11-14,116.27,2022-11-14,pending,,2022-11-14,2022-11-14,,2022-11-15,superseded
META,point,3S,3S,2022-11-14,116.27,2022-11-14,confirmed_sublevel,,2022-11-14,2022-11-14,,2022-11-15,superseded
META,point,3S,3S,2022-11-14,116.27,2022-11-15,invalidated,superseded,2022-11-14,2022-11-14,,2022-11-15,superseded
META,vertex,top,vertex,2022-11-15,118.74,2022-11-15,pending,,2022-11-15,2022-11-15,2022-11-23,,
META,vertex,top,vertex,2022-11-15,118.74,2022-11-15,confirmed_sublevel,,2022-11-15,2022-11-15,2022-11-23,,
META,vertex,top,vertex,2022-11-15,118.74,2022-11-23,confirmed_native,,2022-11-15,2022-11-15,2022-11-23,,
META,point,3S,3S,2022-11-15,118.74,2022-11-15,pending,,2022-11-15,2022-11-15,2022-11-23,,
META,point,3S,3S,2022-11-15,118.74,2022-11-15,confirmed_sublevel,,2022-11-15,2022-11-15,2022-11-23,,
META,point,3S,3S,2022-11-15,118.74,2022-11-23,confirmed_native,,2022-11-15,2022-11-15,2022-11-23,,
META,vertex,bottom,vertex,2022-11-16,112.66,2022-11-16,pending,,2022-11-16,2022-11-16,,2022-11-17,superseded
META,vertex,bottom,vertex,2022-11-16,112.66,2022-11-16,confirmed_sublevel,,2022-11-16,2022-11-16,,2022-11-17,superseded
META,vertex,bottom,vertex,2022-11-16,112.66,2022-11-17,invalidated,superseded,2022-11-16,2022-11-16,,2022-11-17,superseded
META,vertex,bottom,vertex,2022-11-17,109.8,2022-11-17,pending,,2022-11-17,,,2022-11-21,superseded
META,vertex,bottom,vertex,2022-11-17,109.8,2022-11-21,invalidated,superseded,2022-11-17,,,2022-11-21,superseded
META,vertex,bottom,vertex,2022-11-21,109.19,2022-11-21,pending,,2022-11-21,2022-11-21,,2022-11-22,superseded
META,vertex,bottom,vertex,2022-11-21,109.19,2022-11-21,confirmed_sublevel,,2022-11-21,2022-11-21,,2022-11-22,superseded
META,vertex,bottom,vertex,2022-11-21,109.19,2022-11-22,invalidated,superseded,2022-11-21,2022-11-21,,2022-11-22,superseded
