date,momentum_5d,momentum_10d,momentum_15d,fade_5d,fade_10d,fade_15d,baseline_mom10_10d,reversal_5_5d,reversal_5_10d,reversal_10_10d,reversal_10_15d,lt_mom_3_21d,lt_mom_6_21d,lt_mom_12_1_21d,buyhold_eqw
2022-05-25,0.06383370471149329,0.12368179811271104,0.21860289771087485,0.3266947586464983,0.38186254854334006,0.2727027334796142,0.122755831234355,3.2845016224093806,3.1222118281288678,2.417769358083386,1.844740570238267,0.2673810044039419,0.20140879089364272,0.29481008007821785,33.184491488618846
2022-05-26,0.06347485119969162,0.12298649697361391,0.21737397925959398,0.32543864536147593,0.3803943198448907,0.2716542148936264,0.12158349496536479,3.3086057063500096,3.145124910427922,2.440859411566247,1.862358114395817,0.2637608186228056,0.1983322366965681,0.29311832567492313,33.93245951736142
2022-05-27,0.06338808521217053,0.12288418021814908,0.2171931382662523,0.3234201664260428,0.3782575181786869,0.2701282426360683,0.12109478302684955,3.3128221705626704,3.151680587023189,2.450670588116235,1.8698439712923907,0.2607970859601498,0.19591430130929277,0.293117758284329,34.787827595457145
2022-05-31,0.06327262929354492,0.12266035730467642,0.21679753973675306,0.32328737786847306,0.3781022147206994,0.2700173344632884,0.1208892519745082,3.318921151809396,3.157482902935805,2.454830048105571,1.8730176092438178,0.2601979818048238,0.1958199790017983,0.29206854577964847,34.45320238240324
2022-06-01,0.06326027675538573,0.12293330141391566,0.21727995812089101,0.32522696052223604,0.380910293060879,0.272022691213022,0.12127173125178911,3.317892972848743,3.147913239263676,2.4470632565396437,1.867091603334963,0.26237616821461435,0.19754004073568876,0.2934977711121697,34.077024960014
2022-06-02,0.06337714077536793,0.12288759638601518,0.21719917621367865,0.3207493661443097,0.37598900390664436,0.2685082093406238,0.12067342965090663,3.3132870328361688,3.1592592166263564,2.459135994751062,1.87630301545664,0.25721161604395637,0.1933067472541242,0.2918086755964581,34.78006562251679
2022-06-03,0.06340104363130908,0.1229840081797594,0.21736958041063884,0.323196406707485,0.3794149870239916,0.270954835658181,0.1211169214771543,3.308501245860437,3.1474052474064145,2.4500983241017855,1.869407337979617,0.26042933398349194,0.19550733296793835,0.2932077823478729,34.32418428756528
2022-06-06,0.06349002603967421,0.12285286725215776,0.2173160368397666,0.32251083229938116,0.37977850154602094,0.2714271349061992,0.120921121291806,3.3013990985272543,3.1440480075819823,2.449869536909143,1.8708311182768496,0.25984116232574705,0.19519326864760292,0.2928785518319393,34.454152362681995
2022-06-07,0.06369952717156507,0.12298014950245002,0.21754118806995149,0.3226486405654128,0.3790853626324699,0.2709317495470193,0.12086810556621154,3.297084663436182,3.134046049120906,2.4509436388503376,1.8716513510710922,0.2599026942031316,0.19530340790914083,0.2937846558793751,34.806917643649335
2022-06-08,0.06373366788216517,0.12304606254576683,0.21813524011341986,0.32329027145408806,0.37983922565102596,0.2709973524011649,0.12083651523619196,3.290801319862093,3.1280734126514744,2.4515842223859856,1.868353070004921,0.25927493160249143,0.19476299191894875,0.29347641559456533,34.30891543842056
2022-06-09,0.06363775089400744,0.1228608824342773,0.2184600669508004,0.3223053754785239,0.37868205465722377,0.2730094826210689,0.12095195652876553,3.2820673141342924,3.1197712976200442,2.4492420988074293,1.8607892625737863,0.26118887954670617,0.19584167609061187,0.29424862675480234,33.490975098115534
