ticker,market_date,rr_10,rr_25,rr_40,rr_slope,deviation_class,drive_class,rr_25d,fwd_ret,mom,mom_decile,exc_mom
CRM,2025-12-30,0.039083702241889895,-0.017691649417415328,-0.0416612119054908,0.00015452815768027262,NORMAL,STRUCTURAL,-0.01948144936146501,-0.19494584837545126,0.12202531645569636,7,-0.32392729419811284
CRM,2025-12-31,0.004843016997621852,-0.0016622466142979797,-0.008422336541729025,0.01452984462175072,NORMAL,STRUCTURAL,-0.02074606201907497,-0.19863349816918963,0.12397640969069545,7,-0.2575653004472092
CRM,2026-01-02,0.021421891006363325,-0.0024101948500516723,-0.01862760282978526,0.005175701290243917,NORMAL,STRUCTURAL,-0.01948044828953605,-0.16879583629051342,0.061704621567314266,6,-0.2217958911415838
CRM,2026-01-05,0.017192641718408674,-0.015910314395139347,-0.03136835342469929,-0.011558132687167044,NORMAL,STRUCTURAL,-0.017131202101419,-0.23366892999297584,0.06615077383924106,5,-0.18402579233874028
CRM,2026-01-06,0.031903055605705666,0.017031925882162346,-0.013151822034673355,0.02569828671599894,RICH,STRUCTURAL,-0.003473837929803991,-0.24138455686572835,0.06965578973065334,5,-0.20487747777979537
CRM,2026-01-07,0.013627678311434965,-0.009145982958749077,-0.03947895199099999,-0.0003147526210865448,NORMAL,STRUCTURAL,-0.01539699723207799,-0.28614910566661655,0.11003587219487776,6,-0.2380698924762398
CRM,2026-01-08,0.0006781993412544041,-0.009867841708751268,-0.025196842526905905,0.007643352004802484,NORMAL,PANIC,-0.01906595364404301,-0.265535638889955,0.08360021627916625,6,-0.2898499666136161
CRM,2026-01-09,0.019527370919518672,-0.004921051485591965,-0.021387490947424648,0.003640257955995596,NORMAL,PANIC,-0.01647482945932199,-0.2535585135031161,0.05955243957118972,5,-0.31090676357437347
CRM,2026-01-12,0.007922074805254142,-0.006721368835372943,-0.014831582390043008,-0.0009717481329641342,RICH,PANIC,-0.01181198777688403,-0.25424055512721666,0.07332009268454143,4,-0.24439618722013795
CRM,2026-01-13,0.012674035339750533,-0.014201123980170371,-0.016836502899844508,-0.013675147331586368,RICH,PANIC,-0.00621539436851404,-0.2325562100721812,-0.030914572864321643,3,-0.17068161410639182
CRM,2026-01-14,0.026739188990120955,-0.00853535987629811,-0.018837102857777677,-9.976282926238422e-05,RICH,PANIC,-0.01040674094201899,-0.2259882289101306,-0.000834132710514357,3,-0.1053130510141549
CRM,2026-01-15,0.026416046827027306,-0.0038266860794803903,-0.020806856363593806,0.0032417202353681174,NORMAL,PANIC,-0.02003175051667999,-0.1875990236800411,-0.012892044974215922,3,-0.10318224812677157
CRM,2026-01-16,0.005395797451600737,-0.005520163432090386,-0.019972910837744717,0.0030941028922341074,NORMAL,PANIC,-0.014041626606145,-0.18854299678569864,-0.07678861788617886,2,-0.01654957691239875
CRM,2026-01-20,0.0384290160902232,0.0077581768944050555,-0.010954957881194993,0.012594352558773059,RICH,PANIC,-0.00813346263569498,-0.1466806016267551,-0.09466019417475735,2,-0.028322176741696445
CRM,2026-01-21,0.012150279778330886,0.004803545195123993,-0.016596688327418285,0.008946218929126282,RICH,PANIC,-0.00854490325810697,-0.1637783193429011,-0.1285983954695611,2,-0.05025406064149952
CRM,2026-01-22,0.021576391547234453,-0.0007108095019401905,-0.02432201093940234,0.012135042090691384,NORMAL,PANIC,-0.02037852404405099,-0.18821517821912404,-0.13408754413272095,1,-0.06247289698419112
CRM,2026-01-23,0.02110847336215277,-0.008591634473019083,-0.01260822801119349,-0.0028324447236360295,RICH,PANIC,-0.003811478614221042,-0.21876781407586066,-0.11140118453865322,1,-0.030519118880524887
CRM,2026-01-26,-0.0038308946863356286,-0.013666433998124616,-0.053896594276972465,0.003269575819465631,NORMAL,PANIC,-0.019431650585917,-0.1917175239755886,-0.10056851597725935,2,-0.033763935753516494
CRM,2026-01-27,0.012559621792262776,-0.007769803225079919,-0.022518051883341383,-0.0018941353392339377,RICH,PANIC,-0.00451705711400496,-0.1609416706778104,-0.10320605894125501,2,-0.027368834242772144
CRM,2026-01-28,-0.00372957643186278,-0.0183057609397842,-0.05698285646495477,-0.013151969363926097,NORMAL,PANIC,-0.01449208129781598,-0.12497806632742592,-0.10768387677613811,2,0.014502626753558928
CRM,2026-01-29,0.021173666704450367,0.006727782575922658,-0.0025127552812294063,0.007032417325210816,RICH,PANIC,-0.00806936769765304,-0.09010650224215255,-0.15802721623534954,2,-0.04500647373147788
CRM,2026-01-30,-0.0034318390813321,-0.01237402402286919,-0.013363577942554883,-0.010377697686396514,RICH,PANIC,-0.003938507117665024,-0.09110179471477697,-0.1557703014395928,2,-0.028192309150462863
CRM,2026-02-02,0.0109003800988825,-0.010966223001191489,-0.01796237837855752,-0.014101701104856201,RICH,PANIC,-0.003698714487883004,-0.07001565390636111,-0.1786090005844535,2,-0.02049662101989992
CRM,2026-02-03,-0.01936651743061729,0.009786986269779252,-0.011382769806486892,0.010101503645175092,RICH,PANIC,-0.00620866288916999,-0.01680415520928802,-0.24588149456626096,1,-0.030267165130443224
CRM,2026-02-04,0.014297384519137757,0.03735104874234563,-0.032738198304574695,0.013475780640553492,RICH,PANIC,0.01830034376752698,0.009777376654632963,-0.23685620264789153,2,-0.002213112106670828
CRM,2026-02-05,0.055613006042090185,0.022478979839014035,-0.013133194372682233,-0.00908257873467011,RICH,PANIC,0.02864953314318802,0.06390482707795986,-0.25337997170256243,2,-0.002399102449262766
CRM,2026-02-06,0.09081773512028335,0.04495000426472118,0.003705698872532248,0.012196030982238426,RICH,PANIC,0.02167040917082397,0.038881630519989496,-0.24271806237137883,2,0.03936276888521874
CRM,2026-02-09,0.07401922564290586,0.043033703066517326,0.018588481044913063,0.01666785071591592,RICH,PANIC,0.02300253235389699,0.004535381126629989,-0.18907510343962886,2,-0.005897124390732256
CRM,2026-02-10,0.05341382106233872,0.00625802411864862,-0.025727154669880514,-0.010656412642793434,RICH,PANIC,0.01485958728386,0.003515120186094567,-0.19355511088877775,1,-0.01808395330333193
CRM,2026-02-11,0.06192211549325177,0.023156476148445515,-0.007266451600468238,0.0076771527370024795,RICH,PANIC,0.01449556668308799,0.07718918918918916,-0.23461999917256215,1,0.08083105704005755
CRM,2026-02-12,0.09550210378799784,0.08568527422044381,0.015568723637128912,0.0655685432934206,RICH,PANIC,0.00881990475435401,0.03990724262524936,-0.24159509202453988,1,-0.0003275377359098913
CRM,2026-02-13,0.10893273900013156,0.037829292454057195,0.011474041344488373,0.0019548441583167597,RICH,PANIC,0.03249772524019101,0.045435378452456376,-0.22884318348101784,1,-0.11547599611313591
CRM,2026-02-17,0.09558002145896083,0.04817723923556305,0.008548352060809727,0.029757342822101573,RICH,PANIC,0.02095145079077798,0.059797058983124485,-0.23349831551803024,1,-0.11357619792584878
CRM,2026-02-18,0.07752214696474646,0.03044446173352766,-0.009962958779018538,0.008541203171721523,RICH,PANIC,0.02191950523890901,0.034879386548804625,-0.22929491914963473,1,-0.15204421769115495
CRM,2026-02-19,0.08689986082015777,0.028543342863317167,-0.0005533204941250425,0.0026883390348869662,RICH,PANIC,0.02141876033912499,0.052350369690755016,-0.21828460532422056,1,-0.13151159141594282
CRM,2026-02-20,0.12257017448697316,0.05620215569146225,0.003686861550876386,0.013245362784399528,RICH,PANIC,0.03865245827449704,0.05519550658889605,-0.20702355460385435,1,-0.11583697779897695
CRM,2026-02-23,0.12946023200820955,0.05022506839810226,-0.0015742581306027459,0.01571755099572425,RICH,PANIC,0.031749096592531,0.09553210597215989,-0.21818500965420395,1,-0.06551427512264629
CRM,2026-02-24,0.11706305076088508,0.030921402249700858,0.002721029675014419,0.0002663156942288025,RICH,PANIC,0.024843603846884,-0.012943587531010547,-0.17726405466566098,1,-0.10544874561028637
CRM,2026-02-25,0.05764446939514434,0.010234823137607263,-0.019895307204406243,-0.010609448324288895,RICH,PANIC,0.02218519690390503,-0.05105606258148632,-0.15569547796222105,1,-0.0542619627667162
CRM,2026-02-26,0.08074839474112794,0.018403778310924768,-0.025384147639705257,0.0037390203399105815,RICH,PANIC,0.01457509675684998,-0.06933373439614987,-0.12058019574993384,2,-0.06136389870837928
CRM,2026-02-27,0.09758548888488167,0.04979988353597692,0.034902200204434464,0.01494413554899704,RICH,PANIC,0.03242121136992199,-0.07947019867549665,-0.16799077396207074,2,-0.01929650476604889
CRM,2026-03-02,0.08399475584713406,0.033903874128790534,-0.003896065134695592,-0.0016916493789556064,RICH,PANIC,0.03355237488409602,-0.041046903342834895,-0.1542844619767697,1,0.03390447729352895
CRM,2026-03-03,0.107701793038958,0.036037121520350435,-0.00043465897794214836,-0.00042771508299499494,RICH,PANIC,0.03949071696400697,-0.04784493751593988,-0.1496052745727422,2,-0.07747423405788308
CRM,2026-03-04,0.10938606854897842,0.02505469268042909,-0.04015133329936499,-0.010833160546645404,RICH,PANIC,0.02764479223195199,-0.03542573026724671,-0.17072542198170337,1,0.029065971933053214
CRM,2026-03-05,0.11894267802764025,0.03441149587336467,0.0018817546867300194,-0.010201757943926248,RICH,STRUCTURAL,0.04464840475971005,-0.07055961070559602,-0.14196242171189988,1,-0.03199393424737432
CRM,2026-03-06,0.14408514152639984,0.06812525462567931,0.03785941157911071,0.02846518877793025,RICH,STRUCTURAL,0.03957356149399399,-0.08450843600019797,-0.1533595844504021,1,-0.05944916979469899
CRM,2026-03-09,0.1423561019187306,0.07963907832273204,0.019486996676590818,0.02644243714317107,RICH,STRUCTURAL,0.051155467117463,-0.07963177222194273,-0.19667825103046965,1,-0.028608677543281162
CRM,2026-03-10,0.11116930524730545,0.05800356462663653,0.01320793814100596,0.010417343180497973,RICH,STRUCTURAL,0.04502978094413201,-0.09512082499615204,-0.2519860306251679,1,-0.05159122646132849
CRM,2026-03-11,0.1310538535110689,0.0671582860136889,0.02609510680059951,0.01818078120405109,RICH,STRUCTURAL,0.04715816447208,-0.11991964147736056,-0.2519939891342041,1,-0.019250152550483776
CRM,2026-03-12,0.12644239217518632,0.07678435026850239,0.0447391328879273,0.028127213321242017,RICH,STRUCTURAL,0.04216588518901399,-0.17221999197109594,-0.23653359895793424,1,-0.12176754243960447
CRM,2026-03-13,0.10056541026154453,0.054850642127553084,0.038225386800307626,0.009585759910216762,RICH,STRUCTURAL,0.04082619836592799,-0.10377016024477526,-0.27013626040878114,0,-0.04018499635354053
CRM,2026-03-16,0.1159815560481966,0.05392428605331767,0.01752682797275018,0.002186494767713265,RICH,STRUCTURAL,0.050134564325042,-0.13628113340728043,-0.2439870402134554,0,-0.13605527070489215
CRM,2026-03-17,0.09256593921113432,0.04327633220424193,0.010888388550808092,0.004735330743319721,RICH,STRUCTURAL,0.04466609833864604,-0.09067636065741647,-0.2551958204629524,0,-0.1697597397396711
CRM,2026-03-18,0.09515531290651075,0.04854033731467777,0.01084228007893423,0.005560441958679996,RICH,STRUCTURAL,0.046943313677229,-0.06751054852320681,-0.23662502946028752,0,-0.17850596599742286
CRM,2026-03-19,0.1035682307405274,0.0513840532627729,0.013655670904502704,0.01055298206159,RICH,STRUCTURAL,0.0560433231086071,-0.06590081542643222,-0.23506335569416648,0,-0.21990647608197658
CRM,2026-03-20,0.13461799748563286,0.06058662926987174,0.018037934868649075,0.009726617101830537,RICH,STRUCTURAL,0.049241809404485,-0.04662708567918916,-0.24312388626326797,0,-0.24853170667308844
CRM,2026-03-23,0.12310053210357857,0.051482731681326555,0.0205814306488587,-0.00641977531433352,RICH,STRUCTURAL,0.059678601108078,-0.041346449431294174,-0.2430482838859802,0,-0.19513879668782022
CRM,2026-03-24,0.11461269127385837,0.052414742788447655,0.024582073674261073,-0.00800091303938999,RICH,PANIC,0.058546786516734,0.03704513167959789,-0.29583317302143053,0,-0.20251392713197738
CRM,2026-03-25,0.11262092337412277,0.043606966103692135,0.02872655922718953,-0.012810639994664141,RICH,PANIC,0.057317314455881,-0.047592877555506674,-0.3123984431092468,0,-0.3057345642936567
CRM,2026-03-26,0.13483923574777157,0.0779872265396655,0.02362698563853144,0.010370583534558109,RICH,PANIC,0.058427559459961,-0.04029304029304026,-0.2952966632501993,0,-0.4130917436127461
CRM,2026-03-27,0.1032299623456952,0.059251406923260586,0.019898704073288087,-0.00031619711292013575,RICH,PANIC,0.068254289527273,0.0048519324075624315,-0.3240217145442207,0,-0.39603621926017124
CRM,2026-03-30,0.17408123803517522,0.08418241940824323,0.04462670081174985,0.01410739980670822,RICH,PANIC,0.087421308545638,-0.02005080257255587,-0.30460763680096203,1,-0.1327263775931699
CRM,2026-03-31,0.13570752666318037,0.05728518115183695,0.02529300786348776,-0.0009718295311330061,RICH,PANIC,0.065892714016912,-0.029195907215942563,-0.29883934943469936,0,-0.28181465972427594
CRM,2026-04-01,0.121006189507886,0.0706952367453848,0.02288885809367147,0.022542239295641142,RICH,PANIC,0.055945387028119,-0.05213702749140903,-0.29963898916967513,0,-0.3391331486342433
CRM,2026-04-02,0.1335314677936673,0.06788555617342185,0.025601421478099906,0.013238042865183486,RICH,PANIC,0.070715439292795,-0.017950635751682986,-0.29342040693065574,1,-0.16488925222411815
CRM,2026-04-06,0.10923717703933344,0.05715399028651158,0.00028301989807322236,0.013510859746665882,RICH,PANIC,0.047545448126319,0.0024320380478841663,-0.27044397129563913,1,-0.19877939671718167
CRM,2026-04-07,0.09701598365493413,0.044987041577173925,0.0002762040236664598,-0.0003723177391975474,RICH,PANIC,0.040727881332145,0.022026672496720634,-0.2860376180441738,1,-0.33452816223600657
CRM,2026-04-08,0.09700049284452367,0.0650232806566069,0.027161590765816646,0.011154566399388943,RICH,PANIC,0.063253481043422,0.027328910812496332,-0.3291365538227462,0,-0.12449931091345243
CRM,2026-04-09,0.12151367978051608,0.06028353860077185,0.0039386406832453424,0.0038393881617218573,RICH,PANIC,0.053113365498566,0.09066432543166525,-0.35799639260483995,0,-0.08646122367012773
CRM,2026-04-10,0.09849245010178626,0.051965533676167075,0.0033039554415540406,0.009306144211014666,RICH,PANIC,0.04091363164406403,0.10220659553831224,-0.3668291559513299,0,-0.09496617560938164
CRM,2026-04-13,0.10043232683569586,0.04055457258486722,-0.0015139885310942458,-0.0037413782283230446,RICH,PANIC,0.03950663415806904,0.027022335377849815,-0.3351542663691621,0,-0.13271050067788695
CRM,2026-04-14,0.08400783844559062,0.03666171450608491,-0.0021610393535593797,-0.0018086876367982008,NORMAL,PANIC,0.03181762774902797,0.0,-0.33959136468774087,0,-0.05780688765960476
CRM,2026-04-15,0.048291958238737165,0.009603436230657347,-0.014680433908547064,-0.01755759385881639,NORMAL,PANIC,0.00698486337930099,-0.0662162162162162,-0.26325396166929393,0,-0.03439122644665961
CRM,2026-04-16,0.04864233254206102,0.016344196540901912,-0.014473948851071783,-0.003914445540146139,NORMAL,PANIC,0.01160454618954698,-0.07526763050435925,-0.24356138080727974,0,-0.047580123583375204
CRM,2026-04-17,0.020531221569886404,-0.002411470129425941,-0.011616866059619368,-0.02745886150109267,NORMAL,PANIC,-0.00561598841122302,-0.04738113539035904,-0.2200573802081104,0,-0.04581030710761225
CRM,2026-04-20,0.03831212231701098,0.005053508509305915,-0.01118210741915826,-0.011481930984730715,NORMAL,PANIC,0.01148212109899005,-0.036452461480646514,-0.1798247545242394,0,0.02274321493306524
CRM,2026-04-21,0.014523005066123085,-0.018622048799580293,-0.024246951106736248,-0.02657726356441442,NORMAL,PANIC,0.002329556866928984,-0.04109881887659683,-0.14977052755941278,0,-0.01027566882945996
CRM,2026-04-22,0.045911400802378766,-0.00204315493574192,-0.018426510856281775,-0.014542086915880437,NORMAL,STRUCTURAL,-0.001494543235564028,-0.05110642781875663,-0.14342449679573965,0,-0.0056474537913055525
CRM,2026-04-23,0.024644352840584693,0.01889521466387878,-0.016576201971584048,-0.002227967523119878,NORMAL,PANIC,0.01619736931320798,0.01736872475476048,-0.24021219693980445,0,-0.0035775241572506174
CRM,2026-04-24,0.07020087151002807,0.026127803865915733,0.011511712253880535,0.003272961766460414,NORMAL,PANIC,0.01446243974997702,0.010720700493938029,-0.21876781407586066,0,-0.052211068278251116
CRM,2026-04-27,0.046322024939528084,0.018354708476183035,-0.030741442785900297,0.0042325637871835076,NORMAL,STRUCTURAL,0.01174765710785403,-0.006105006105006083,-0.21455972101133391,0,-0.09340178896129879
CRM,2026-04-28,0.04672520952792969,-0.0156086234825763,-0.036403923241594804,-0.02165004223363004,NORMAL,PANIC,0.005075668987639,-0.02101257445400395,-0.20658119284120247,0,-0.18160019423012025
CRM,2026-04-29,0.05577029667551703,0.007432550150057615,-0.022632095396879603,-0.001927439273924747,NORMAL,PANIC,0.01063815579256799,-0.027866681381745972,-0.20503597122302164,0,-0.31995640060233094
CRM,2026-04-30,0.02584684344436672,0.004903011973792948,-0.013718744636326607,0.002796980819179007,NORMAL,PANIC,0.006398879665725,0.08253554636605664,-0.1754017189835576,0,-0.25261347581775584
CRM,2026-05-01,0.060120248783209096,0.010758062328440565,-0.013377013827256201,0.016050831913113073,NORMAL,PANIC,0.00513116124212903,0.1402458927211403,-0.1341090018371096,1,0.12143441072728894
CRM,2026-05-04,0.033706472309942725,0.002242256899607442,-0.026268168555034888,0.00742754520850103,NORMAL,STRUCTURAL,0.00451536287892101,0.08281216303644601,-0.12015559034201417,1,0.0063861814749092555
CRM,2026-05-05,0.06798530134917835,0.032850347502679234,-0.019954310570025058,0.03193630896695332,NORMAL,STRUCTURAL,0.02227677049673899,0.019359324028022984,-0.04781545982279245,1,-0.02840882602449303
CRM,2026-05-06,0.01079606466594274,-0.013132496060078158,-0.023384346469125128,-0.022034504570541014,NORMAL,STRUCTURAL,-0.003073144519254001,0.041724156962304804,-0.09150621740874454,1,0.017991954538531713
CRM,2026-05-07,0.011993182622672127,-0.03389891216762908,-0.021135482814704454,-0.026163466711077277,NORMAL,STRUCTURAL,-0.01173162861399296,-0.0036492433186648965,-0.019108280254777066,1,-0.08114166385184163
CRM,2026-05-08,0.02834393597366114,0.005622093721570076,-0.003860537833664801,0.0003774061316099142,NORMAL,STRUCTURAL,0.01335686866785102,0.004014959850401567,-0.04980402403971784,1,-0.014841248223276728
CRM,2026-05-11,0.00998770688733186,-0.026996899856034262,-0.011844886172034719,-0.027825538536541683,NORMAL,STRUCTURAL,-0.013978866273683,-0.01205701729674924,-0.08524454981188467,1,-0.04923684737789612
CRM,2026-05-12,-0.05630516798514529,-0.019172969870242085,-0.02876027421663707,-0.01371697435963748,NORMAL,STRUCTURAL,-0.02187275712012499,-0.0022765746307863433,-0.11444817782372696,1,-0.0349923608939168
CRM,2026-05-13,-0.01266891663367875,-0.021636908076428596,-0.02437348274985862,-0.018126316354704408,NORMAL,PANIC,-0.01665575166114403,0.0036782440906897307,-0.10356756756756758,1,-0.02916523266596692
CRM,2026-05-14,0.019915656885650557,-0.014936028662928758,-0.012997473555725336,-0.0022676810656370727,CHEAP,PANIC,-0.03238665922259004,-0.010084735648645538,-0.09626274065685159,0,-0.13170978946083037
CRM,2026-05-15,0.01994209952267678,-0.023593538859770113,-0.019486154725866123,-0.008732528831377873,RICH,PANIC,2.041228207010441,-0.05163967494668886,-0.08544170356314573,0,-0.17882979960324136
CRM,2026-05-18,0.02881534510709205,-0.007643416913237444,-0.012929405164400443,-0.007655352619352795,NORMAL,PANIC,-0.00796565770076296,-0.09900824604412739,-0.026100168213142316,1,-0.19816981440564568
CRM,2026-05-19,0.004902738680873875,-0.024055734123911154,-0.017357801794564254,-0.015315078243982372,NORMAL,PANIC,-0.01916165531968994,-0.13599375766358257,-0.04457106342190753,1,-0.2402209979847385
CRM,2026-05-20,0.02890193118588269,0.0017097857229924074,-0.002198369194021943,0.023919450004739384,NORMAL,PANIC,-0.017812856811812,-0.15724597445863409,-0.028010146257218427,1,-0.2509997240341262
CRM,2026-05-21,-0.017115434356128723,-0.015774312699598947,-0.016569523381531615,0.008065977314403616,NORMAL,STRUCTURAL,-0.01177242210797991,-0.1485451761102603,-0.04779650032404403,0,-0.13247993230237481
CRM,2026-05-22,-0.009580589678644613,-0.02235260330941713,-0.014977838330976101,-0.0028052555336604,CHEAP,STRUCTURAL,-5.75153840879168,-0.1479980007774755,0.010720700493938029,1,-0.15551555712275236
CRM,2026-05-26,-0.030783926484853397,-0.0406648102629068,-0.041437896793722895,-0.018643307845860713,CHEAP,PANIC,-0.051767537255617,-0.14697341970069255,-0.0341926437277531,1,-0.12907611639567876
CRM,2026-05-27,-0.017308151774801384,-0.006349784751107812,0.005626659339129092,0.008096625729900442,CHEAP,PANIC,-0.083508170338779,-0.1539068221508647,-0.07426336375488918,0,-0.14684064502122776
CRM,2026-05-28,-0.03006634967192101,-0.014844954701918378,-0.01639615879137074,0.007972134806668862,CHEAP,PANIC,-0.028924259652922,-0.10103876937049427,-0.11680954529503185,0,-0.10049880831270012
CRM,2026-05-29,-0.036130943141035876,-0.014519246448997714,-0.010103448406197035,0.024501493215418557,NORMAL,STRUCTURAL,-0.01905728754549796,-0.17357404500261642,-0.018943477591252145,1,-0.12944509584998054
CRM,2026-06-01,-0.07878492027782324,-0.03444497451055184,-0.04627367465026405,0.013805592096618524,CHEAP,STRUCTURAL,-0.068726697253879,-0.25257633587786255,0.08629178543664162,2,-0.18359108608776115
CRM,2026-06-02,-0.07284964080255069,-0.0347840074446607,-0.022892499532555732,-0.002961536604560444,CHEAP,STRUCTURAL,-0.051566410623508,-0.18681537542322246,0.024432542718694217,2,-0.07627280307347598
CRWD,2025-12-26,0.0001425647545025832,0.0037610061050993293,-0.0010859752392939348,0.01031300550558284,NORMAL,PANIC,-0.02153628327687002,-0.009414160726532117,-0.00047775331311539215,3,-0.08375004901598043
CRWD,2025-12-29,0.020725316573338926,-0.006912670414992106,-0.020212448152846896,0.0028143199501308724,NORMAL,PANIC,-0.02432134940574898,-0.014120316866634508,-0.025673047394820236,3,-0.05114754772018252
CRWD,2025-12-30,0.024600911665787484,0.010559504778020146,-0.03072465598522789,0.019341526607506654,NORMAL,PANIC,-0.02555770149415498,-0.06519773773731685,-0.030078714466332257,3,-0.0910894515437001
CRWD,2025-12-31,-0.0033735772795900343,-0.016418257387791346,-0.03252760463002913,-0.008283602573157078,NORMAL,PANIC,-0.02861958347039501,-0.058356088403447415,-0.0624049923993919,3,0.026998413675760266
CRWD,2026-01-02,0.015953762180565656,-0.0037142046497738446,-0.014844532134178412,0.008941738611293215,RICH,PANIC,-0.012557612180637,-0.032474976850831117,-0.08699677938808381,3,-0.014962374824866113
CRWD,2026-01-05,0.006212714779724626,-0.008721992559133918,-0.017790938726398087,-0.010578874980680664,NORMAL,PANIC,-0.02398898786475401,-0.07626765962107107,-0.06803707030293127,2,-0.013815690013268225
CRWD,2026-01-06,0.03874785050550317,0.011324526088601516,-0.01101687883963931,0.017456286201763704,RICH,PANIC,-0.002504765451047997,-0.09373363588758943,-0.07587458413146486,3,-0.016931808992314196
CRWD,2026-01-07,0.01549920567593771,-0.0005575338798675111,-0.021968041742299937,-0.00033223081445832303,RICH,PANIC,-0.00904826105609902,-0.21246163162180787,-0.011782427468944645,3,-0.0731604888243709
CRWD,2026-01-08,0.03161597718184067,-0.0020751656361844284,-0.02589289848408588,0.020153881350931213,RICH,PANIC,-0.01469568517803399,-0.14739043266432406,-0.09036180017648787,2,-0.04576071315900815
CRWD,2026-01-09,0.020179564399703698,0.0034288304457696372,-0.014026379899084729,0.009661970782895435,RICH,PANIC,-0.00086057878921797,-0.1329551008265868,-0.07565847622414701,2,-0.06998164149105318
CRWD,2026-01-12,0.03260001077152386,-0.007480678256153395,-0.0054519628354628424,-0.002936409105521731,RICH,PANIC,-0.003758220704703996,-0.11477761836441902,-0.05402503747518539,2,-0.045233716768989116
CRWD,2026-01-13,0.02962439549241358,0.003476465511651705,-0.013475434905968864,-0.013423817635818514,RICH,PANIC,0.001583499036282021,-0.11155506174949781,-0.07980574506989646,2,0.039280987144237
CRWD,2026-01-14,0.015728972826579313,0.017232279463434752,-0.01468486477388925,0.01625690727816559,RICH,PANIC,-0.000796847981805016,-0.10670718471890595,-0.057757598069292815,2,0.009135526008749895
CRWD,2026-01-15,0.026399169034170167,0.011141281068738795,-0.010314054784994864,0.0030530328399924755,RICH,PANIC,0.002336320274860027,-0.055736263736263725,-0.06956770684225588,2,0.03940865908321722
CRWD,2026-01-16,0.026601173736867767,0.007950041433987587,-0.02313768203457578,0.0035389146654537518,RICH,PANIC,-0.00988621723848204,-0.08723671455010129,-0.05878937436492959,2,0.0847567053231986
CRWD,2026-01-20,0.057096427770566505,0.01657691141649459,-0.014678873075220311,0.0051798344892817205,RICH,PANIC,0.00644452826619602,-0.06091748921464557,-0.08649540905808306,2,0.0574409356704131
CRWD,2026-01-21,0.049103487901902165,0.011331199693305483,-0.01790056088719577,0.005768515995054513,RICH,PANIC,-0.000678017299855949,-0.0532430250291559,-0.11463235440122321,2,0.06028123367224568
CRWD,2026-01-22,0.04729022824493645,0.015149755748798455,-0.004817195645995753,0.005320291482730444,RICH,PANIC,0.00136354263220001,-0.14361901403794863,-0.09957337037404501,2,-0.03147888864100408
CRWD,2026-01-23,0.03794280845948145,0.009718467428226185,-0.015246347222398926,0.016140439258138684,RICH,PANIC,-0.00882268060778202,-0.2257729452584588,-0.09521905180860213,1,-0.037524250063123044
CRWD,2026-01-26,0.014692919273423477,0.010254260363192935,-0.01825898011349658,0.005079746347698533,RICH,PANIC,-0.000963970651393975,-0.2521299083979245,-0.10278171577455086,1,-0.11534665000958477
CRWD,2026-01-27,0.04868982721492865,-0.0022368605534421326,-0.005506416072909137,0.0006578499178079844,RICH,PANIC,-0.006976674739751,-0.2378005286787228,-0.09607069710991434,2,-0.10422769224368456
CRWD,2026-01-28,-0.040385774225052795,-0.011206660665522228,-0.029811142634042276,-0.0011803546461042758,RICH,PANIC,-0.00926844289695,-0.18774909951192476,-0.11423447234283568,2,-0.04826840643093991
CRWD,2026-01-29,-0.007059766386474542,0.008559606739250658,-0.019357642136636488,0.021342267360636935,RICH,PANIC,-0.009584387441815,-0.16337546669065717,-0.18707719311076176,2,-0.1182754381799825
CRWD,2026-01-30,0.0236454139869835,0.009412873863795135,-0.01287063434839919,0.0018206345660191636,RICH,PANIC,-0.000659114816872974,-0.12810230967025737,-0.19082493125572875,2,-0.06519282410594326
CRWD,2026-02-02,0.11597640948339638,0.014316578731543461,-0.00929209608517062,0.009146329299887068,RICH,PANIC,0.000736409121441961,-0.10807793095590745,-0.18532338308457696,2,-0.058558898069446266
CRWD,2026-02-03,0.05455197505027698,0.031713483228432704,-0.0028149124432143013,0.019980533253971866,RICH,PANIC,0.00837866729397502,-0.03331515424560738,-0.22334763632345622,2,-0.04243088261209381
CRWD,2026-02-04,0.06458092752340105,-0.005251856969319069,-0.0018510198072124728,-0.015848529165240766,RICH,PANIC,0.00691415953448604,0.026001540832049308,-0.2474271633570082,2,0.014011052070745517
CRWD,2026-02-05,0.09783096324775287,0.021232426973560203,0.004822596029951165,-0.0222256799445808,RICH,PANIC,0.02649426902642504,0.1374217838583094,-0.2936020377584656,2,0.07111785433108676
CRWD,2026-02-06,0.12772332382233553,0.051636672222925006,0.006852340099679721,0.020476128192285947,RICH,PANIC,0.01602962971496696,0.09767383059418466,-0.2595574194031527,1,0.011819266580187351
CRWD,2026-02-09,0.1360507935297639,0.05437814921631323,0.013712618648609842,0.02448878774883828,RICH,PANIC,0.03326472708863193,0.06933143809430442,-0.23375647862991056,1,0.08806873044377697
CRWD,2026-02-10,0.09717310585824412,0.0136432015156559,-0.036260442665279724,-0.01684337695453686,RICH,PANIC,0.02693159522709204,0.06928082440310601,-0.23419351253218723,1,0.047681750913679516
CRWD,2026-02-11,0.11241015540100752,0.06706451344700293,0.01428513656134267,0.04403268817725847,RICH,PANIC,0.01881237084709303,0.06187922368389409,-0.2541925995013721,1,0.06552109153476249
