market_date,mean_rrz,panic,chase,n,net_fear,VIX,VIX3M,VVIX,r_fwd,vix_fwd_chg,d_fear,d_rrz,d_vix,fear_resid
2026-05-05,-0.07369878313696926,0.11627906976744186,0.1511627906976744,86,-0.03488372093023255,17.38,20.82,95.26,0.04209900935380029,-0.07594936708860767,-0.03488372093023255,-0.24396864374882815,-0.9100000000000001,-0.0351543103307979
2026-05-06,0.10171103415855048,0.13953488372093023,0.16279069767441862,86,-0.023255813953488386,17.39,20.57,93.7,0.03169671449790812,-0.11443358251868896,0.011627906976744165,0.17540981729551974,0.010000000000001563,-0.02384368576948856
2026-05-07,0.06195744307037823,0.1744186046511628,0.16279069767441862,86,0.011627906976744179,17.08,20.35,93.61,0.00816041991306471,0.2593676814988293,0.034883720930232565,-0.03975359108817225,-0.3100000000000023,0.020875790039222547
2026-05-08,-0.06691973644490858,0.1744186046511628,0.23255813953488372,86,-0.05813953488372092,17.19,20.5,96.78,0.0021691385808411123,0.10063990692262936,-0.0697674418604651,-0.12887717951528682,0.11000000000000298,-0.052381758391025324
2026-05-11,-0.5265419622639966,0.16279069767441862,0.23255813953488372,86,-0.0697674418604651,18.38,21.24,98.06,-0.0030434194508318635,0.08106637649619164,-0.011627906976744179,-0.45962222581908807,1.1899999999999977,-0.10176627280450931
2026-05-12,-0.1841602345719523,0.1744186046511628,0.2558139534883721,86,-0.08139534883720931,17.99,21.04,98.55,-0.017272210030073953,0.23513062812673713,-0.011627906976744207,0.34238172769204434,-0.39000000000000057,-0.10102016557929669
2026-05-13,-0.6976280717550447,0.20930232558139536,0.2441860465116279,86,-0.03488372093023254,17.87,21.18,98.36,-0.006129514623270493,0.08785674314493574,0.04651162790697677,-0.5134678371830924,-0.11999999999999744,-0.05070114868710254
2026-05-14,-0.3716336442564847,0.20930232558139536,0.22093023255813954,86,-0.011627906976744179,17.26,20.85,94.26,-0.008580937487469353,0.024333719582850355,0.023255813953488358,0.32599442749856,-0.6099999999999994,-0.00809110739209215
2026-05-15,-0.3168899771334325,0.19767441860465115,0.2441860465116279,86,-0.046511627906976744,18.43,21.36,92.94,0.021185924753439833,-0.12099837221920784,-0.034883720930232565,0.05474366712305223,1.1699999999999982,-0.08009687092819487
2026-05-18,0.34617433575263884,0.2441860465116279,0.2558139534883721,86,-0.011627906976744207,17.82,20.92,91.18,0.01581263115142506,-0.07912457912457915,0.03488372093023254,0.6630643128860714,-0.6099999999999994,-0.025858922656440297
2026-05-19,0.10934359172897228,0.23255813953488372,0.2441860465116279,86,-0.011627906976744179,18.06,21.12,94.61,0.009853760920229604,0.021040974529346723,2.7755575615628914e-17,-0.23683074402366655,0.23999999999999844,-0.03347370062687513
2026-05-20,0.29608479820159894,0.26744186046511625,0.26744186046511625,86,0.0,17.44,20.76,96.45,0.007406408094435157,-0.05963302752293598,0.011627906976744179,0.18674120647262665,-0.6199999999999974,-0.0021742838931740893
2026-05-21,0.18770640188867313,0.19767441860465115,0.3023255813953488,86,-0.10465116279069767,16.76,20.0,91.88,0.002248492029297555,0.031026252983293423,-0.10465116279069767,-0.10837839631292581,-0.6799999999999997,-0.08525024243430626
2026-05-22,2.3299242683055397,0.19767441860465115,0.3023255813953488,86,-0.10465116279069767,16.7,20.03,91.16,-0.01617402499865883,0.16706586826347292,0.0,2.1422178664168667,-0.060000000000002274,-0.08334654794169741
2026-05-26,-0.1726800496843293,0.18604651162790697,0.3023255813953488,86,-0.11627906976744184,17.01,19.89,89.55,-0.023115149415792957,0.11052322163433259,-0.011627906976744179,-2.502604317989869,0.3100000000000023,-0.10481020979692013
2026-05-27,-0.22910276629703424,0.1511627906976744,0.27906976744186046,86,-0.12790697674418605,16.29,19.45,87.53,-0.021533459478186856,0.1301411909146717,-0.011627906976744207,-0.056422716612704954,-0.7200000000000024,-0.09359378286235942
2026-05-28,-0.20722121300326482,0.13953488372093023,0.3023255813953488,86,-0.1627906976744186,15.74,19.11,86.03,-0.033938510469122773,0.12134688691232509,-0.03488372093023254,0.021881553293769423,-0.5499999999999989,-0.11102697094367872
2026-05-29,0.263547453638504,0.1744186046511628,0.3023255813953488,86,-0.12790697674418602,15.32,18.66,86.06,-0.020463197969543212,0.07375979112271525,0.034883720930232565,0.47076866664176886,-0.41999999999999993,-0.06281738856518501
2026-06-01,-0.24624702180045596,0.22093023255813954,0.36046511627906974,86,-0.1395348837209302,16.05,19.43,91.6,-0.015516650407361499,,-0.011627906976744179,-0.50979447543896,0.7300000000000004,-0.09760691186866871
2026-06-02,-0.12089772322961677,0.16279069767441862,0.36046511627906974,86,-0.19767441860465113,15.77,19.49,90.53,-0.018181339442052802,,-0.05813953488372092,0.1253492985708392,-0.28000000000000114,-0.14686253912021557
2026-06-03,-0.1736442366363258,0.18604651162790697,0.37209302325581395,86,-0.18604651162790697,16.06,19.76,89.8,,,0.011627906976744151,-0.052746513406709036,0.28999999999999915,-0.1444358221910803
2026-06-04,-0.22581247565914017,0.1511627906976744,0.36046511627906974,86,-0.20930232558139533,15.4,19.23,85.75,,,-0.023255813953488358,-0.05216823902281437,-0.6599999999999984,-0.14675099672587266
2026-06-05,0.516474496769007,0.23255813953488372,0.3372093023255814,86,-0.10465116279069767,21.51,21.82,102.04,,,0.10465116279069767,0.7422869724281472,6.110000000000001,-0.23595938976583067
2026-06-08,0.183058782945257,0.1744186046511628,0.32558139534883723,86,-0.15116279069767444,18.92,20.79,92.4,,,-0.04651162790697677,-0.33341571382375,-2.59,-0.20029487207519722
2026-06-09,0.4084098658622397,0.22093023255813954,0.27906976744186046,86,-0.05813953488372092,19.87,21.31,95.81,,,0.09302325581395351,0.22535108291698272,0.9499999999999993,-0.13741344572754854
2026-06-10,-0.03776286867375817,0.2558139534883721,0.27906976744186046,86,-0.023255813953488358,22.22,22.89,108.16,,,0.034883720930232565,-0.4461727345359979,2.349999999999998,-0.17709109242449123
2026-06-11,0.19089565181910703,0.1744186046511628,0.2558139534883721,86,-0.08139534883720931,19.44,21.42,100.63,,,-0.05813953488372095,0.2286585204928652,-2.7799999999999976,-0.14702611581734112
2026-06-12,0.9486678641176941,0.19767441860465115,0.27906976744186046,86,-0.08139534883720931,17.68,20.51,93.82,,,0.0,0.757772212298587,-1.7600000000000016,-0.09118441070081826
2026-06-15,-0.040593693616945606,0.1511627906976744,0.3023255813953488,86,-0.1511627906976744,16.2,19.36,87.58,,,-0.0697674418604651,-0.9892615577346398,-1.4800000000000004,-0.11399405507693477
2026-06-16,0.021581440008704187,0.14942528735632185,0.2988505747126437,87,-0.14942528735632185,16.41,19.53,87.69,,,0.0017375033413525587,0.06217513362564979,0.21000000000000085,-0.11891948245971282
2026-06-17,-0.3161291311443896,0.16091954022988506,0.3218390804597701,87,-0.16091954022988506,18.44,20.62,94.53,,,-0.011494252873563204,-0.33771057115309383,2.030000000000001,-0.194822065666538
2026-06-18,0.06625053805651962,0.20689655172413793,0.2988505747126437,87,-0.09195402298850577,16.4,19.57,88.43,,,0.06896551724137928,0.38237966920090927,-2.0400000000000027,-0.0611309356764618
2026-06-22,0.021293358604913645,0.20689655172413793,0.3103448275862069,87,-0.10344827586206898,17.28,19.76,91.72,,,-0.011494252873563204,-0.044957179451605975,0.8800000000000026,-0.1005460411082865
2026-06-23,0.004000480436670413,0.21839080459770116,0.2988505747126437,87,-0.08045977011494254,19.49,21.06,99.5,,,0.022988505747126436,-0.017292878168243233,2.2099999999999973,-0.14767694917224816
2026-06-25,0.19827422978573303,0.20689655172413793,0.25287356321839083,87,-0.0459770114942529,18.89,20.33,91.19,,,0.03448275862068964,0.1942737493490626,-0.5999999999999979,-0.09415724562547131
2026-06-26,0.7126541090438651,0.20689655172413793,0.28735632183908044,87,-0.08045977011494251,18.41,20.13,89.02,,,-0.03448275862068961,0.514379879258132,-0.4800000000000004,-0.1134104483052911
2026-06-29,0.05426438364136171,0.20689655172413793,0.2413793103448276,87,-0.03448275862068967,17.65,19.53,88.71,,,0.045977011494252845,-0.6583897254025033,-0.7600000000000016,-0.04331997323799425
2026-06-30,0.020719700006371345,0.19540229885057472,0.22988505747126436,87,-0.03448275862068964,16.45,19.0,86.87,,,2.7755575615628914e-17,-0.03354468363499037,-1.1999999999999993,-0.005246083385819694
