long_dte,short_delta,front_vol_mult,n_days,sharpe,ann_return,maxdd_frac,win_rate,short_itm_rate,short_leg_sharpe,short_leg_ann_return,long_leg_ann_return,worst_year_sharpe,stress_year_sharpe_mean
120,0.2,1.1,3909,0.1420968851306947,0.007388385473399703,-0.1102255334878441,0.4645689434638015,0.06267587618316706,0.9152767381935731,0.02243259974703178,-0.015044214273632077,-3.2531119350422095,0.6541617377449606
120,0.2,1.2,3909,0.47542121449085717,0.02538635377192033,-0.09989534601538633,0.46763878229726275,0.051931440266052696,1.7322120405392734,0.04044245372288535,-0.015056099950965027,-3.2061529510111564,1.0353448970976125
120,0.2,1.3,3909,0.7779139177531776,0.042584557144067295,-0.08965805157529638,0.4717319007418777,0.044512663085188024,2.5841464101996783,0.05765146341252508,-0.015066906268457775,-3.1538258833541817,1.3771241635330553
120,0.3,0.85,3909,-1.01047168126192,-0.043706008208280835,-0.6779634368498786,0.46917370171399336,0.11537477615758505,-0.8787735216859536,-0.028753284372870627,-0.014952723835410218,-3.266900918536774,-0.8522201762850006
120,0.3,1.0,3909,-0.19142369437501788,-0.008509151833994436,-0.168934689491854,0.4791506779227424,0.10693271936556664,0.20742513726378883,0.006460324174709868,-0.014969476008704309,-3.17215737728704,0.09571311206286827
120,0.3,1.1,3909,0.3316207491818289,0.015037979879264852,-0.09640128671223212,0.48605781529803016,0.10156050140700947,0.9928896379266432,0.03001808324541889,-0.014980103366154037,-3.0976809206728912,0.688278764983798
120,0.3,1.2,3909,0.8339353453290097,0.03861614347607861,-0.07822512047777175,0.49347659247889486,0.0941417242261448,1.8210076149876004,0.05360620892298736,-0.014990065446908748,-3.013044696213477,1.2491792080207742
120,0.3,1.3,3909,1.3153436760634312,0.06224114570960327,-0.06747565763506447,0.49833717063187516,0.08953696597595293,2.685458308609907,0.07724068950678409,-0.014999543797180812,-2.9174124449381034,1.780535560089681
180,0.1,0.85,3924,-0.6678338173631017,-0.027186044498041965,-0.4405735335739174,0.43144750254841996,0.031855249745158,-0.8880840981898844,-0.01375388867646108,-0.013432155821580881,-3.2362947518816965,-0.2061782617620435
180,0.1,1.0,3924,-0.38713569573367085,-0.016352605618471953,-0.2890962756312599,0.4332313965341488,0.022426095820591234,-0.20760117273725837,-0.0028378839367036016,-0.013514721681768349,-3.213390067678712,0.16236444715575377
180,0.1,1.1,3924,-0.23586808559012135,-0.010187030848277611,-0.20857353060631478,0.4327217125382263,0.017329255861365953,0.26815689470030274,0.0033822071837856923,-0.013569238032063304,-3.1963130346721265,0.35652334431905797
180,0.1,1.2,3924,-0.10613024441660861,-0.004676447951694868,-0.14546153415450502,0.4337410805300714,0.0127420998980632,0.7673090132623953,0.008946899491314478,-0.013623347443009345,-3.1776852698846727,0.5206816718217766
180,0.1,1.3,3924,0.008568570510354088,0.0003846268221754509,-0.12370868681251751,0.43450560652395515,0.011213047910295617,1.301994613513105,0.014061689909253251,-0.0136770630870778,-3.157396221425968,0.6656551932045118
180,0.2,0.85,3924,-0.8515817638508498,-0.03132702570467822,-0.4918476319676073,0.4396024464831804,0.06294597349643222,-0.925819584071324,-0.018059791753207585,-0.013267233951470636,-3.1907781971944242,-0.5087631560508538
180,0.2,1.0,3924,-0.35916710017317277,-0.013670079151520978,-0.23900444587076863,0.4426605504587156,0.052752293577981654,-0.019340766166162364,-0.000347756824422802,-0.013322322327098174,-3.145067728713788,0.13188567738291854
180,0.2,1.1,3924,-0.06678587636969727,-0.0025994273235252,-0.12278125939443375,0.445973496432212,0.045361875637105,0.6287609857533794,0.010759326696128977,-0.013358754019654178,-3.1098911845995607,0.5032642156910536
