front_dte,long_dte,short_delta,front_vol_mult,n_days,start,end,sharpe,ann_return,ann_vol,maxdd_frac,win_rate,short_itm_rate,mean_short_prem,mean_long_decay,net_theta,worst_year_sharpe,stress_year_sharpe_mean
0,21,0.2,0.85,3716,2010-09-02,2026-05-26,-5.532498504279393,-0.26577867387136256,0.04803953831452146,-3.9191807623253245,0.34203444564047364,0.33934337997847147,12.842807348153212,0.4941298576456697,12.348677490507542,-9.214904304288758,-6.453636466226828
0,21,0.2,1.0,3716,2010-09-02,2026-05-26,-4.482281267970339,-0.22087853372300106,0.0492781511283916,-3.257081870296313,0.3611410118406889,0.32534983853606025,12.512167540022933,0.48690694548743313,12.0252605945355,-8.052513859739515,-5.463746717637403
0,21,0.2,1.15,3716,2010-09-02,2026-05-26,-3.3671690949748014,-0.17089769001595553,0.05075411575587489,-2.5397917113109356,0.3856297093649085,0.3081270182992465,12.231678070214777,0.47955591303533684,11.75212215717944,-6.789556921577269,-4.444054673545895
0,21,0.2,1.3,3716,2010-09-02,2026-05-26,-2.210922484687044,-0.11597829450389298,0.05245697002367305,-1.7592276061253447,0.4055435952637244,0.29278794402583425,11.99662374707778,0.4720913633510682,11.524532383726712,-5.475507163237754,-3.3846864472309384
0,21,0.2,1.5,3716,2010-09-02,2026-05-26,-0.6421387795320619,-0.03536109475836969,0.055067683007928546,-0.7561708147395456,0.4297631862217438,0.27475780409041983,11.74679050994436,0.46197650292315884,11.2848140070212,-4.148853075159619,-1.9318745328467084
0,21,0.3,0.85,3716,2010-09-02,2026-05-26,-5.93717340632615,-0.2673271274978177,0.0450259928761684,-3.9420143086582975,0.33772874058127017,0.37055974165769645,14.289749794117498,0.5092824147879638,13.780467379329533,-9.657183896285142,-6.851624853603629
0,21,0.3,1.0,3716,2010-09-02,2026-05-26,-4.899537272180693,-0.2231770658463753,0.04555064150926305,-3.290976097956879,0.36033369214208827,0.3641011840688913,14.169862837072214,0.5050587526798117,13.664804084392403,-8.849520518670015,-5.9865156299215725
0,21,0.3,1.15,3716,2010-09-02,2026-05-26,-3.7301147701616397,-0.1729835604460799,0.046374862733401606,-2.5610971398391755,0.3821313240043057,0.35522066738428415,14.091992596532755,0.5007971309990524,13.591195465533703,-7.831356867076224,-4.976076938587736
0,21,0.3,1.3,3716,2010-09-02,2026-05-26,-2.473031317447823,-0.11739037644828758,0.04746821264254545,-1.7752828123505242,0.40635091496232506,0.3441872981700754,14.052818753030804,0.4964960910874293,13.556322661943375,-6.611692514496061,-3.856670647493896
0,21,0.3,1.5,3716,2010-09-02,2026-05-26,-0.7147335802111956,-0.03524198732292071,0.04930786561407554,-0.7238892386829825,0.4459095801937567,0.3326157158234661,14.05562712609158,0.49069911520555815,13.564928010886021,-4.768278888595461,-2.2455959923474107
