front_dte,long_dte,short_delta,front_vol_mult,year,year_sharpe,stress
0,14,0.3,1.0,2024,-4.973052673485546,0
0,14,0.3,1.0,2025,-5.299617090595451,0
0,14,0.3,1.0,2026,-4.4089567754821894,0
0,14,0.3,1.15,2010,-3.9852627958827664,0
0,14,0.3,1.15,2011,-3.1923562155244753,1
0,14,0.3,1.15,2012,-2.398893445206408,0
0,14,0.3,1.15,2013,-3.716509094978651,0
0,14,0.3,1.15,2014,-4.696901919906274,0
0,14,0.3,1.15,2015,-3.148375979760052,1
0,14,0.3,1.15,2016,-5.184793876040836,0
0,14,0.3,1.15,2017,-2.282985153973672,0
0,14,0.3,1.15,2018,-6.004418732243011,1
0,14,0.3,1.15,2019,-3.227507776010832,0
0,14,0.3,1.15,2020,-2.997486366655125,1
0,14,0.3,1.15,2021,-4.166485117086839,0
0,14,0.3,1.15,2022,-5.237340049355976,1
0,14,0.3,1.15,2023,-5.160868704162479,0
0,14,0.3,1.15,2024,-3.3982277284104314,0
0,14,0.3,1.15,2025,-3.947841746423473,0
0,14,0.3,1.15,2026,-2.8045168147950963,0
0,14,0.3,1.3,2010,-2.565896447545647,0
0,14,0.3,1.3,2011,-1.45128766020405,1
0,14,0.3,1.3,2012,-0.8082703063437727,0
0,14,0.3,1.3,2013,-2.3677453587681647,0
0,14,0.3,1.3,2014,-3.2003071900529814,0
0,14,0.3,1.3,2015,-1.623794740082284,1
0,14,0.3,1.3,2016,-3.633399724105509,0
0,14,0.3,1.3,2017,-0.4887692528334046,0
0,14,0.3,1.3,2018,-4.476404648471411,1
0,14,0.3,1.3,2019,-1.8864327916333983,0
0,14,0.3,1.3,2020,-1.4366995994294973,1
0,14,0.3,1.3,2021,-2.5914929973787,0
0,14,0.3,1.3,2022,-4.092755707834401,1
0,14,0.3,1.3,2023,-3.473843841440076,0
0,14,0.3,1.3,2024,-1.7319141430528964,0
0,14,0.3,1.3,2025,-2.4869825767631277,0
0,14,0.3,1.3,2026,-1.1516760261468537,0
0,14,0.3,1.5,2010,-0.758206851471862,0
0,14,0.3,1.5,2011,0.9736792211739357,1
0,14,0.3,1.5,2012,1.350652652669637,0
0,14,0.3,1.5,2013,-0.3874907930652755,0
0,14,0.3,1.5,2014,-1.059074996339874,0
0,14,0.3,1.5,2015,0.5189465547548742,1
0,14,0.3,1.5,2016,-1.424080274274819,0
0,14,0.3,1.5,2017,1.9378435393465274,0
0,14,0.3,1.5,2018,-2.294446572488497,1
0,14,0.3,1.5,2019,0.11273363692496242,0
0,14,0.3,1.5,2020,0.6493002654946698,1
0,14,0.3,1.5,2021,-0.42305884680007744,0
0,14,0.3,1.5,2022,-2.40560196033442,1
0,14,0.3,1.5,2023,-1.1087185152587193,0
0,14,0.3,1.5,2024,0.4619723094152515,0
0,14,0.3,1.5,2025,-0.419282448640201,0
0,14,0.3,1.5,2026,1.0402702643301824,0
0,21,0.1,0.85,2010,-6.72444920829908,0
0,21,0.1,0.85,2011,-4.842688272818859,1
0,21,0.1,0.85,2012,-3.789128504635787,0
0,21,0.1,0.85,2013,-3.929017448132677,0
0,21,0.1,0.85,2014,-4.722816007093606,0
0,21,0.1,0.85,2015,-5.136523418904116,1
0,21,0.1,0.85,2016,-5.393186037265217,0
0,21,0.1,0.85,2017,-4.836118927043715,0
0,21,0.1,0.85,2018,-5.550093883151853,1
