ticker,asset_class,market_date,expiry,strike,dte,hv20,hv60,atm_iv,entry_iv_fixed,gap,horizon,iv_fwd,fwd_ret,d_iv,entry_idx
SNDK,single_name,2026-04-23,2027-06-17,1470,420,1.0065330880644343,0.9986819787708411,1.003873624246539,1.003873624246539,0.00266,40,1.19879103431916,1.4385,0.19492,80
SNDK,single_name,2026-04-24,2027-06-17,1470,419,0.88569795502685,0.9897995130765167,1.007982183535992,1.007982183535992,-0.01818,20,1.033751442310924,0.49378,0.02577,81
SNDK,single_name,2026-04-24,2027-06-17,1470,419,0.88569795502685,0.9897995130765167,1.007982183535992,1.007982183535992,-0.01818,40,1.18832999126497,0.98363,0.18035,81
SNDK,single_name,2026-04-27,2027-06-17,1500,416,0.9053467456765222,0.9991952686595295,1.011572486806135,1.011572486806135,-0.01238,20,1.078706642217408,0.48528,0.06713,82
SNDK,single_name,2026-04-27,2027-06-17,1500,416,0.9053467456765222,0.9991952686595295,1.011572486806135,1.011572486806135,-0.01238,40,1.18235490418331,0.78888,0.17078,82
SNDK,single_name,2026-04-28,2027-06-17,1600,415,0.8946780598975863,1.0047775844250755,1.018733218419001,1.018733218419001,-0.01396,20,1.078556626427455,0.58621,0.05982,83
SNDK,single_name,2026-04-28,2027-06-17,1600,415,0.8946780598975863,1.0047775844250755,1.018733218419001,1.018733218419001,-0.01396,40,1.19721550019237,1.32953,0.17848,83
SNDK,single_name,2026-04-29,2027-06-17,1600,414,0.8577491392455062,0.9710361532809878,1.031807751439246,1.031807751439246,-0.06077,20,1.083368423761394,0.54259,0.05156,84
SNDK,single_name,2026-04-29,2027-06-17,1600,414,0.8577491392455062,0.9710361532809878,1.031807751439246,1.031807751439246,-0.06077,40,1.17158295906575,0.96457,0.13978,84
SNDK,single_name,2026-04-30,2027-06-17,1650,413,0.827638067169891,0.9691407819555333,1.011536865053461,1.011536865053461,-0.0424,20,1.086142076875809,0.5458,0.07461,85
SNDK,single_name,2026-04-30,2027-06-17,1650,413,0.827638067169891,0.9691407819555333,1.011536865053461,1.011536865053461,-0.0424,40,1.18685259597897,0.86992,0.17532,85
SNDK,single_name,2026-05-01,2027-06-17,1650,412,0.8501419610424179,0.9033849832821769,0.992644697504518,0.992644697504518,-0.08926,20,1.071698602397445,0.48393,0.07905,86
SNDK,single_name,2026-05-01,2027-06-17,1650,412,0.8501419610424179,0.9033849832821769,0.992644697504518,0.992644697504518,-0.08926,40,1.18432787736872,0.91553,0.19168,86
SNDK,single_name,2026-05-04,2027-06-17,1730,409,0.8566752431491924,0.9062604884884419,0.993943955751371,0.993943955751371,-0.08768,20,1.077698514495258,0.36668,0.08375,87
SNDK,single_name,2026-05-04,2027-06-17,1730,409,0.8566752431491924,0.9062604884884419,0.993943955751371,0.993943955751371,-0.08768,40,1.17156311036211,0.61819,0.17762,87
SNDK,single_name,2026-05-05,2027-06-17,1910,408,0.8891434897478672,0.9280513953676182,1.013164291114341,1.013164291114341,-0.08511,20,1.092839310803649,0.30234,0.07968,88
SNDK,single_name,2026-05-05,2027-06-17,1910,408,0.8891434897478672,0.9280513953676182,1.013164291114341,1.013164291114341,-0.08511,40,1.19960228737963,0.24083,0.18644,88
SNDK,single_name,2026-05-06,2027-06-17,2120,407,0.866345351169696,0.9248500383407585,1.015278842171537,1.015278842171537,-0.09043,20,1.098906840223452,0.24802,0.08363,89
SNDK,single_name,2026-05-07,2027-06-17,2120,406,0.8835612795832576,0.9164591713030598,1.019520212128781,1.019520212128781,-0.10306,20,1.100781103408042,0.2136,0.08126,90
SNDK,single_name,2026-05-11,2027-06-17,2340,402,0.9533787877767701,0.9419946361177503,1.08404630118248,1.08404630118248,-0.13067,20,1.124225173080776,0.14767,0.04018,92
SNDK,single_name,2026-05-12,2027-06-17,2400,401,0.9976851315713627,0.9548299232324612,1.069995962793825,1.069995962793825,-0.07231,20,1.12906195972699,0.14538,0.05907,93
SNDK,single_name,2026-05-13,2027-06-17,2400,400,0.958587405062532,0.9433536099344755,1.082358516403974,1.082358516403974,-0.12377,20,1.147953925918556,0.22648,0.0656,94
SNDK,single_name,2026-05-14,2027-06-17,2400,399,0.989507946570024,0.9514643200940135,1.051871673075075,1.051871673075075,-0.06236,20,1.152571883833163,0.43203,0.1007,95
SNDK,single_name,2026-05-15,2027-06-17,2400,398,0.9871053011114546,0.9505933972527103,1.034559213583284,1.034559213583284,-0.04745,20,1.152229432965799,0.49747,0.11767,96
SNDK,single_name,2026-05-18,2027-06-17,2360,395,1.0183619455977284,0.9583300742012053,1.025361816216224,1.025415468386465,-0.007,20,1.149339427838204,0.49402,0.12392,97
SNDK,single_name,2026-05-19,2027-06-17,2400,394,1.0141177858831696,0.9593390216039137,1.014695977598498,1.014695977598498,-0.00058,20,1.14346949759361,0.41604,0.12877,98
SNDK,single_name,2026-05-20,2027-06-17,2400,393,0.9906760359869311,0.9525467144051988,1.026865542893163,1.026865542893163,-0.03619,20,1.146997869584698,0.56887,0.12013,99
SNDK,single_name,2026-05-21,2027-06-17,2400,392,1.0012346501134304,0.9685911084672074,1.019686621584171,1.019686621584171,-0.01845,20,1.15466144542867,0.4743,0.13497,100
SNDK,single_name,2026-05-22,2027-06-17,2400,391,1.0196207480903918,0.9749921851983246,1.029485776831929,1.029485776831929,-0.00987,20,1.15119137158298,0.32793,0.12171,101
SNDK,single_name,2026-05-26,2027-06-17,2400,387,1.0155161822160208,0.978775662954519,1.070194336664021,1.070194336664021,-0.05468,20,1.15569030605514,0.2044,0.0855,102
SNDK,single_name,2026-05-27,2027-06-17,2460,386,0.9679941898576632,0.9755277474300701,1.060285717253212,1.060285717253212,-0.08476,20,1.15527013946761,0.46861,0.09498,103
SNDK,single_name,2026-05-28,2027-06-17,2480,385,0.9589452992057909,0.9504512676408284,1.063031336106636,1.063031336106636,-0.10409,20,1.13037823761252,0.27355,0.06735,104
SNDK,single_name,2026-05-29,2027-06-17,2540,384,0.9592097195649871,0.9472713858590394,1.061727818552896,1.061727818552896,-0.10252,20,1.14319863783427,0.20968,0.08147,105
SNDK,single_name,2026-06-01,2027-06-17,2560,381,0.9374352734053636,0.9352317865836105,1.049054968516479,1.049054968516479,-0.11162,20,1.13883095339646,0.29084,0.08978,106
SNDK,single_name,2026-06-02,2027-06-17,2700,380,0.9402741839876781,0.9215740779982234,1.046296712388252,1.046296712388252,-0.10602,20,1.1220615116986,0.18403,0.07576,107
SNDK,single_name,2026-06-03,2027-06-17,2700,379,0.8880570176224633,0.9071616620946245,1.062863892052449,1.062863892052449,-0.1557,20,1.16946600557989,-0.04723,0.1066,108
GS,single_name,2025-12-26,2027-01-15,955,385,0.21750120124301386,0.2516691326581876,0.3159811326767921,0.316112892731233,-0.06431,20,0.312617290116685,0.025,-0.0035,0
GS,single_name,2025-12-26,2027-01-15,955,385,0.21750120124301386,0.2516691326581876,0.3159811326767921,0.316112892731233,-0.06431,40,0.336390559041747,0.01581,0.02028,0
GS,single_name,2025-12-29,2027-01-15,940,382,0.2289749233098004,0.2537974450194239,0.31974966885075096,0.319915445976583,-0.06595,20,0.315277469868034,0.05002,-0.00464,1
GS,single_name,2025-12-29,2027-01-15,940,382,0.2289749233098004,0.2537974450194239,0.31974966885075096,0.319915445976583,-0.06595,40,0.336479414203852,0.04127,0.01656,1
GS,single_name,2025-12-30,2027-01-15,930,381,0.21866109030787806,0.2536779662616301,0.31684946707969336,0.317108144008954,-0.06317,20,0.32038004737706,0.06298,0.00327,2
GS,single_name,2025-12-30,2027-01-15,930,381,0.21866109030787806,0.2536779662616301,0.31684946707969336,0.317108144008954,-0.06317,40,0.34840580944361,-0.0281,0.0313,2
GS,single_name,2025-12-31,2027-01-15,925,380,0.22174471483653885,0.2538136101446395,0.3200500691196458,0.320191580463284,-0.06624,20,0.322263560268663,0.06418,0.00207,3
GS,single_name,2025-12-31,2027-01-15,925,380,0.22174471483653885,0.2538136101446395,0.3200500691196458,0.320191580463284,-0.06624,40,0.354314573242949,-0.01968,0.03412,3
GS,single_name,2026-01-02,2027-01-15,960,378,0.24378179769700842,0.2643273906294477,0.3137423045832705,0.313954156025573,-0.04941,20,0.317999132534401,0.03499,0.00404,4
GS,single_name,2026-01-02,2027-01-15,960,378,0.24378179769700842,0.2643273906294477,0.3137423045832705,0.313954156025573,-0.04941,40,0.352106678390768,-0.05661,0.03815,4
GS,single_name,2026-01-05,2027-01-15,1005,375,0.26874671660687505,0.2703243986540162,0.3289495739652267,0.328850735023155,-0.05863,20,0.319937054370431,-0.00996,-0.00891,5
GS,single_name,2026-01-05,2027-01-15,1005,375,0.26874671660687505,0.2703243986540162,0.3289495739652267,0.328850735023155,-0.05863,40,0.33460718786149,-0.0856,0.00576,5
GS,single_name,2026-01-06,2027-01-15,1010,374,0.2640053794883882,0.27044334075090226,0.3307093325998742,0.330750191897285,-0.06027,20,0.320995032921283,-0.04414,-0.00976,6
GS,single_name,2026-01-06,2027-01-15,1010,374,0.2640053794883882,0.27044334075090226,0.3307093325998742,0.330750191897285,-0.06027,40,0.334429596626841,-0.1256,0.00368,6
GS,single_name,2026-01-07,2027-01-15,990,373,0.2718748700484106,0.268780211463339,0.3242148184669585,0.324186946577454,-0.05234,20,0.322654683223343,-0.05378,-0.00153,7
GS,single_name,2026-01-07,2027-01-15,990,373,0.2718748700484106,0.268780211463339,0.3242148184669585,0.324186946577454,-0.05234,40,0.34270077061074,-0.1271,0.01851,7
GS,single_name,2026-01-08,2027-01-15,985,372,0.2730036963794381,0.2642357079759273,0.3290092159988559,0.329059506048523,-0.05601,20,0.321225669236848,-0.0065,-0.00783,8
GS,single_name,2026-01-08,2027-01-15,985,372,0.2730036963794381,0.2642357079759273,0.3290092159988559,0.329059506048523,-0.05601,40,0.334515376137396,-0.10997,0.00546,8
GS,single_name,2026-01-09,2027-01-15,990,371,0.2698974901253157,0.25968937900381583,0.3265126563617345,0.326518849159047,-0.05662,20,0.322006977895845,0.00494,-0.00451,9
GS,single_name,2026-01-09,2027-01-15,990,371,0.2698974901253157,0.25968937900381583,0.3265126563617345,0.326518849159047,-0.05662,40,0.334677523752397,-0.112,0.00816,9
GS,single_name,2026-01-12,2027-01-15,1000,368,0.25992455899497535,0.25977340236964125,0.3217586022643812,0.321785931248065,-0.06183,20,0.326006993555535,-0.00059,0.00422,10
GS,single_name,2026-01-12,2027-01-15,1000,368,0.25992455899497535,0.25977340236964125,0.3217586022643812,0.321785931248065,-0.06183,40,0.331196693714723,-0.13247,0.00941,10
GS,single_name,2026-01-13,2027-01-15,990,367,0.2447501398470408,0.2595576494717393,0.3249569431536024,0.324869403096446,-0.0654,20,0.339488032150492,0.00686,0.01462,11
GS,single_name,2026-01-13,2027-01-15,990,367,0.2447501398470408,0.2595576494717393,0.3249569431536024,0.324869403096446,-0.0654,40,0.342305580341622,-0.16056,0.01744,11
GS,single_name,2026-01-14,2027-01-15,985,366,0.2466474243048872,0.2588377229293318,0.3245748557391097,0.324584532908562,-0.06574,20,0.346293218468184,-0.03015,0.02171,12
GS,single_name,2026-01-14,2027-01-15,985,366,0.2466474243048872,0.2588377229293318,0.3245748557391097,0.324584532908562,-0.06574,40,0.341400415269649,-0.16132,0.01682,12
GS,single_name,2026-01-15,2027-01-15,1025,365,0.28359319890432705,0.27134980215358534,0.31722939272101613,0.317319539942031,-0.03364,20,0.327798020522313,-0.07247,0.01048,13
GS,single_name,2026-01-15,2027-01-15,1025,365,0.28359319890432705,0.27134980215358534,0.31722939272101613,0.317319539942031,-0.03364,40,0.328067836378309,-0.18557,0.01075,13
GS,single_name,2026-01-16,2027-06-17,1035,517,0.28845895961740625,0.27324244197182107,0.3239003228888804,0.323975295671746,-0.03544,20,0.329682110470355,-0.04778,0.00571,14
GS,single_name,2026-01-16,2027-06-17,1035,517,0.28845895961740625,0.27324244197182107,0.3239003228888804,0.323975295671746,-0.03544,40,0.327258102982783,-0.16108,0.00328,14
GS,single_name,2026-01-20,2027-06-17,1015,513,0.30124651359733917,0.27339806845591896,0.3298096516589043,0.329932949923785,-0.02856,20,0.327999089899527,-0.01022,-0.00193,15
GS,single_name,2026-01-20,2027-06-17,1015,513,0.30124651359733917,0.27339806845591896,0.3298096516589043,0.329932949923785,-0.02856,40,0.330813013965247,-0.14617,0.00088,15
GS,single_name,2026-01-21,2027-06-17,1030,512,0.2965951119976021,0.273554169559316,0.32887795933913955,0.328722926787627,-0.03228,20,0.328903342426362,-0.03815,0.00018,16
GS,single_name,2026-01-21,2027-06-17,1030,512,0.2965951119976021,0.273554169559316,0.32887795933913955,0.328722926787627,-0.03228,40,0.331010613920628,-0.15059,0.00229,16
GS,single_name,2026-01-22,2027-06-17,1025,511,0.2964312449115047,0.2611108562134955,0.3261080886623467,0.326310633548428,-0.02968,20,0.326137930521041,-0.03395,-0.00017,17
GS,single_name,2026-01-22,2027-06-17,1025,511,0.2964312449115047,0.2611108562134955,0.3261080886623467,0.326310633548428,-0.02968,40,0.333515926275484,-0.14782,0.00721,17
GS,single_name,2026-01-23,2027-06-17,990,510,0.33053122628257886,0.2743896924514568,0.3232020839705669,0.323087757573718,0.00733,20,0.337524252207696,-0.02892,0.01444,18
GS,single_name,2026-01-23,2027-06-17,990,510,0.33053122628257886,0.2743896924514568,0.3232020839705669,0.323087757573718,0.00733,40,0.340657138005777,-0.09534,0.01757,18
GS,single_name,2026-01-26,2027-06-17,1000,507,0.3322961491006882,0.275401672960115,0.3179637345967932,0.317855344335685,0.01433,20,0.334669726419666,-0.03175,0.01681,19
GS,single_name,2026-01-26,2027-06-17,1000,507,0.3322961491006882,0.275401672960115,0.3179637345967932,0.317855344335685,0.01433,40,0.338018941040962,-0.10317,0.02016,19
GS,single_name,2026-01-27,2027-06-17,995,506,0.33197738140873273,0.27402389184999565,0.31424590866792124,0.314298689123254,0.01773,20,0.332476790694306,-0.00897,0.01818,20
GS,single_name,2026-01-27,2027-06-17,995,506,0.33197738140873273,0.27402389184999565,0.31424590866792124,0.314298689123254,0.01773,40,0.338490584733126,-0.09452,0.02419,20
GS,single_name,2026-01-28,2027-06-17,1005,505,0.3258524227051857,0.273902190582076,0.3154686463429031,0.315336649472118,0.01038,20,0.331241835925825,-0.00834,0.01591,21
GS,single_name,2026-01-28,2027-06-17,1005,505,0.3258524227051857,0.273902190582076,0.3154686463429031,0.315336649472118,0.01038,40,0.341693603042476,-0.12187,0.02636,21
GS,single_name,2026-01-29,2027-06-17,1005,504,0.32317020799982615,0.2737883780077997,0.31725205019161007,0.317363354881757,0.00592,20,0.339487735438427,-0.08568,0.02212,22
GS,single_name,2026-01-29,2027-06-17,1005,504,0.32317020799982615,0.2737883780077997,0.31725205019161007,0.317363354881757,0.00592,40,0.343984001156012,-0.14597,0.02662,22
GS,single_name,2026-01-30,2027-06-17,1005,503,0.32276995933870467,0.2738047447599198,0.31897050004412264,0.318697374366384,0.0038,20,0.343026685819614,-0.0788,0.02433,23
GS,single_name,2026-01-30,2027-06-17,1005,503,0.32276995933870467,0.2738047447599198,0.31897050004412264,0.318697374366384,0.0038,40,0.345131779259719,-0.13664,0.02643,23
GS,single_name,2026-02-02,2027-06-17,1015,500,0.29519642441566607,0.27427683763869876,0.31779465884588176,0.31769945867344,-0.0226,20,0.345183303113918,-0.0885,0.02748,24
GS,single_name,2026-02-02,2027-06-17,1015,500,0.29519642441566607,0.27427683763869876,0.31779465884588176,0.31769945867344,-0.0226,40,0.336893738369515,-0.10603,0.01919,24
GS,single_name,2026-02-03,2027-06-17,1010,499,0.2662338301583788,0.27516510689366735,0.323009969064314,0.322871557951307,-0.04784,20,0.340649476760752,-0.0764,0.01778,25
GS,single_name,2026-02-03,2027-06-17,1010,499,0.2662338301583788,0.27516510689366735,0.323009969064314,0.322871557951307,-0.04784,40,0.339561483530236,-0.0839,0.01669,25
GS,single_name,2026-02-04,2027-06-17,980,498,0.2812095995535563,0.28153802971937564,0.32828885113269785,0.32854640302467,-0.04675,20,0.336726154240796,-0.08523,0.00818,26
GS,single_name,2026-02-04,2027-06-17,980,498,0.2812095995535563,0.28153802971937564,0.32828885113269785,0.32854640302467,-0.04675,40,0.348841385461546,-0.05503,0.02029,26
GS,single_name,2026-02-05,2027-06-17,955,497,0.28960020003543946,0.2871697445668223,0.32735864836890494,0.327497287988917,-0.03776,20,0.346894298708503,-0.07748,0.0194,27
GS,single_name,2026-02-05,2027-06-17,955,497,0.28960020003543946,0.2871697445668223,0.32735864836890494,0.327497287988917,-0.03776,40,0.355190604124928,-0.02736,0.02769,27
GS,single_name,2026-02-06,2027-06-17,1000,496,0.32994111200151655,0.29781374266085653,0.32327854605182815,0.322889576066451,0.00666,20,0.333655012141482,-0.10414,0.01077,28
GS,single_name,2026-02-06,2027-06-17,1000,496,0.32994111200151655,0.29781374266085653,0.32327854605182815,0.322889576066451,0.00666,40,0.348730971499421,-0.06956,0.02584,28
GS,single_name,2026-02-09,2027-06-17,1015,493,0.3346032317861468,0.29773064802358257,0.32373433850916317,0.323411198171276,0.01087,20,0.333438391818398,-0.11637,0.01003,29
GS,single_name,2026-02-09,2027-06-17,1015,493,0.3346032317861468,0.29773064802358257,0.32373433850916317,0.323411198171276,0.01087,40,0.337897821711395,-0.04013,0.01449,29
GS,single_name,2026-02-10,2027-06-17,1020,492,0.3327767430534051,0.2901575518879876,0.32760986245768475,0.327620019964958,0.00517,20,0.329598989919214,-0.13196,0.00198,30
GS,single_name,2026-02-10,2027-06-17,1020,492,0.3327767430534051,0.2901575518879876,0.32760986245768475,0.327620019964958,0.00517,40,0.339623202133653,-0.0477,0.012,30
GS,single_name,2026-02-11,2027-06-17,1020,491,0.3302439878104911,0.2765485457235748,0.3383478033548765,0.338381793652193,-0.0081,20,0.339260254142079,-0.16628,0.00088,31
GS,single_name,2026-02-11,2027-06-17,1020,491,0.3302439878104911,0.2765485457235748,0.3383478033548765,0.338381793652193,-0.0081,40,0.334916469968173,-0.03895,-0.00347,31
GS,single_name,2026-02-12,2027-06-17,980,490,0.36455143482786007,0.28911602816450155,0.34580197768637283,0.34578554125246,0.01875,20,0.337251937024098,-0.13525,-0.00853,32
GS,single_name,2026-02-12,2027-06-17,980,490,0.36455143482786007,0.28911602816450155,0.34580197768637283,0.34578554125246,0.01875,40,0.336308521957592,-0.01521,-0.00948,32
GS,single_name,2026-02-13,2027-06-17,975,489,0.3203020306379444,0.2855398407430869,0.3359455559993153,0.336081852331736,-0.01564,20,0.331521472584496,-0.12194,-0.00456,33
GS,single_name,2026-02-13,2027-06-17,975,489,0.3203020306379444,0.2855398407430869,0.3359455559993153,0.336081852331736,-0.01564,40,0.335063588109521,0.00496,-0.00102,33
GS,single_name,2026-02-17,2027-06-17,985,485,0.322403106691452,0.2861645678378969,0.3351395953835956,0.335467803788666,-0.01274,20,0.331785740874455,-0.11899,-0.00368,34
GS,single_name,2026-02-17,2027-06-17,985,485,0.322403106691452,0.2861645678378969,0.3351395953835956,0.335467803788666,-0.01274,40,0.330028371698986,-0.01807,-0.00544,34
GS,single_name,2026-02-18,2027-06-17,1005,484,0.32441206338499995,0.28746110125961194,0.32929832787422486,0.328995175670569,-0.00489,20,0.331185387768592,-0.13735,0.00219,35
GS,single_name,2026-02-18,2027-06-17,1005,484,0.32441206338499995,0.28746110125961194,0.32929832787422486,0.328995175670569,-0.00489,40,0.330366930225468,-0.03612,0.00137,35
GS,single_name,2026-02-19,2027-06-17,985,483,0.32780973221922965,0.2882612020797105,0.3327494356049969,0.33292264030046,-0.00494,20,0.33569856305602,-0.11689,0.00278,36
GS,single_name,2026-02-19,2027-06-17,985,483,0.32780973221922965,0.2882612020797105,0.3327494356049969,0.33292264030046,-0.00494,40,0.330609995513374,0.01015,-0.00231,36
GS,single_name,2026-02-20,2027-06-17,990,482,0.3288200474265747,0.28829305643506703,0.33030360347681864,0.330422974888746,-0.00148,20,0.338034165957042,-0.11788,0.00761,37
GS,single_name,2026-02-20,2027-06-17,990,482,0.3288200474265747,0.28829305643506703,0.33030360347681864,0.330422974888746,-0.00148,40,0.334089173455502,0.02114,0.00367,37
GS,single_name,2026-02-23,2027-06-17,960,479,0.32161474837772175,0.2948984523395069,0.34156556889740364,0.341862029061472,-0.01995,20,0.345442536309284,-0.06841,0.00358,38
GS,single_name,2026-02-23,2027-06-17,960,479,0.32161474837772175,0.2948984523395069,0.34156556889740364,0.341862029061472,-0.01995,40,0.342614433618174,0.03837,0.00075,38
GS,single_name,2026-02-24,2027-06-17,970,478,0.3199078638496877,0.29435156932500833,0.3377675545628926,0.338145265625077,-0.01786,20,0.343338500259714,-0.07376,0.00519,39
GS,single_name,2026-02-24,2027-06-17,970,478,0.3199078638496877,0.29435156932500833,0.3377675545628926,0.338145265625077,-0.01786,40,0.337381350828465,0.0361,-0.00076,39
GS,single_name,2026-02-25,2027-06-17,990,477,0.3297479411388899,0.2953433740692158,0.3332162444841868,0.333298744039799,-0.00347,20,0.339497794905007,-0.08633,0.0062,40
GS,single_name,2026-02-25,2027-06-17,990,477,0.3297479411388899,0.2953433740692158,0.3332162444841868,0.333298744039799,-0.00347,40,0.336993405726214,0.01077,0.00369,40
GS,single_name,2026-02-26,2027-06-17,1000,476,0.3299625701048074,0.2948689305646406,0.3324001159405255,0.332080043025872,-0.00244,20,0.342570869173294,-0.11449,0.01049,41
GS,single_name,2026-02-26,2027-06-17,1000,476,0.3299625701048074,0.2948689305646406,0.3324001159405255,0.332080043025872,-0.00244,40,0.328825752851749,-0.00225,-0.00325,41
GS,single_name,2026-02-27,2027-06-17,930,475,0.4283232815493705,0.33464768107542364,0.34652433138340444,0.346456020464613,0.0818,20,0.354397800551925,-0.06594,0.00794,42
GS,single_name,2026-02-27,2027-06-17,930,475,0.4283232815493705,0.33464768107542364,0.34652433138340444,0.346456020464613,0.0818,40,0.347987137548157,0.09102,0.00153,42
GS,single_name,2026-03-02,2027-06-17,935,472,0.42902325766441435,0.3345388743833017,0.3518191117926977,0.35144692692195,0.0772,20,0.355949149560214,-0.06278,0.0045,43
GS,single_name,2026-03-02,2027-06-17,935,472,0.42902325766441435,0.3345388743833017,0.3518191117926977,0.35144692692195,0.0772,40,0.346965065765994,0.07526,-0.00448,43
GS,single_name,2026-03-03,2027-06-17,935,471,0.42551313706975874,0.33047790837458885,0.35665895728714414,0.356885939582229,0.06885,20,0.350632905527023,-0.01923,-0.00625,44
GS,single_name,2026-03-03,2027-06-17,935,471,0.42551313706975874,0.33047790837458885,0.35665895728714414,0.356885939582229,0.06885,40,0.346445730673063,0.04987,-0.01044,44
GS,single_name,2026-03-04,2027-06-17,940,470,0.42678942284190613,0.33062431432150885,0.34953952062537286,0.349282672296243,0.07725,20,0.351359693971942,-0.00812,0.00208,45
GS,single_name,2026-03-04,2027-06-17,940,470,0.42678942284190613,0.33062431432150885,0.34953952062537286,0.349282672296243,0.07725,40,0.343259192190898,0.06517,-0.00602,45
GS,single_name,2026-03-05,2027-06-17,905,469,0.4351625862934518,0.3371171029522956,0.3494565577223343,0.349183264887249,0.08571,20,0.363215538629868,0.03301,0.01403,46
GS,single_name,2026-03-05,2027-06-17,905,469,0.4351625862934518,0.3371171029522956,0.3494565577223343,0.349183264887249,0.08571,40,0.34849450864638,0.10563,-0.00069,46
GS,single_name,2026-03-06,2027-06-17,890,468,0.430790492386215,0.3374281451246076,0.355888921370128,0.356193915770392,0.0749,20,0.366050637013183,0.05433,0.00986,47
GS,single_name,2026-03-06,2027-06-17,890,468,0.430790492386215,0.3374281451246076,0.355888921370128,0.356193915770392,0.0749,40,0.347481712033149,0.09964,-0.00871,47
GS,single_name,2026-03-09,2027-06-17,900,465,0.40060721056127624,0.33767227757657137,0.34989820215774114,0.349824694010353,0.05071,20,0.367561734395615,0.0386,0.01774,48
GS,single_name,2026-03-09,2027-06-17,900,465,0.40060721056127624,0.33767227757657137,0.34989820215774114,0.349824694010353,0.05071,40,0.346666854672907,0.1044,-0.00316,48
GS,single_name,2026-03-10,2027-06-17,900,464,0.39378931669269307,0.33624790148776057,0.34815439159567124,0.348264733021333,0.04563,20,0.357315800057067,0.08628,0.00905,49
GS,single_name,2026-03-10,2027-06-17,900,464,0.39378931669269307,0.33624790148776057,0.34815439159567124,0.348264733021333,0.04563,40,0.343006382942478,0.12418,-0.00526,49
GS,single_name,2026-03-11,2027-06-17,890,463,0.39174244310628187,0.3328071799988629,0.3466653438058868,0.346181267178586,0.04508,20,0.362649610018525,0.09707,0.01647,50
GS,single_name,2026-03-11,2027-06-17,890,463,0.39174244310628187,0.3328071799988629,0.3466653438058868,0.346181267178586,0.04508,40,0.340994964477392,0.12396,-0.00519,50
GS,single_name,2026-03-12,2027-06-17,855,462,0.41396919332390897,0.3410165225767766,0.35973034922517555,0.359538799654012,0.05424,20,0.366878759032581,0.15273,0.00734,51
GS,single_name,2026-03-12,2027-06-17,855,462,0.41396919332390897,0.3410165225767766,0.35973034922517555,0.359538799654012,0.05424,40,0.344888695450957,0.18915,-0.01465,51
GS,single_name,2026-03-13,2027-06-17,845,461,0.39373216233042346,0.34105889997982336,0.3516236640829572,0.351738677436545,0.04211,20,0.360918302689387,0.13881,0.00918,52
GS,single_name,2026-03-13,2027-06-17,845,461,0.39373216233042346,0.34105889997982336,0.3516236640829572,0.351738677436545,0.04211,40,0.355296500033991,0.20794,0.00356,52
GS,single_name,2026-03-16,2027-06-17,855,458,0.4014655446628007,0.34243675939769197,0.3472192707446545,0.347642579367914,0.05425,20,0.358301416995008,0.14452,0.01066,53
GS,single_name,2026-03-16,2027-06-17,855,458,0.4014655446628007,0.34243675939769197,0.3472192707446545,0.347642579367914,0.05425,40,0.353471544184184,0.19016,0.00583,53
GS,single_name,2026-03-17,2027-06-17,870,457,0.4036799802494485,0.3439482026077859,0.3469900256954817,0.347050806207029,0.05669,20,0.346004885966902,0.11455,-0.00105,54
GS,single_name,2026-03-17,2027-06-17,870,457,0.4036799802494485,0.3439482026077859,0.3469900256954817,0.347050806207029,0.05669,40,0.355725090247811,0.18386,0.00867,54
GS,single_name,2026-03-18,2027-06-17,870,456,0.39283791040390975,0.3437347601688195,0.3502492749142881,0.350053799926379,0.04259,20,0.350158840374542,0.11735,0.00011,55
GS,single_name,2026-03-18,2027-06-17,870,456,0.39283791040390975,0.3437347601688195,0.3502492749142881,0.350053799926379,0.04259,40,0.358163386538671,0.20296,0.00811,55
GS,single_name,2026-03-19,2027-06-17,875,455,0.39288527129611867,0.3412643096072002,0.3548886542728295,0.355047782027442,0.038,20,0.347244188276377,0.14385,-0.0078,56
GS,single_name,2026-03-19,2027-06-17,875,455,0.39288527129611867,0.3412643096072002,0.3548886542728295,0.355047782027442,0.038,40,0.35562343350376,0.17167,0.00058,56
GS,single_name,2026-03-20,2027-06-17,880,454,0.3924426352455461,0.3411565192011869,0.3556621719260207,0.355592151930463,0.03678,20,0.354740565336275,0.1576,-0.00085,57
GS,single_name,2026-03-20,2027-06-17,880,454,0.3924426352455461,0.3411565192011869,0.3556621719260207,0.355592151930463,0.03678,40,0.343019676049067,0.16328,-0.01257,57
GS,single_name,2026-03-23,2027-06-17,900,451,0.3909590910958802,0.3443488487652965,0.35480671921249635,0.354489600371845,0.03615,20,0.348771616878849,0.11462,-0.00572,58
GS,single_name,2026-03-23,2027-06-17,900,451,0.3909590910958802,0.3443488487652965,0.35480671921249635,0.354489600371845,0.03615,40,0.338850373371926,0.11725,-0.01564,58
GS,single_name,2026-03-24,2027-06-17,905,450,0.38862501180905507,0.3438232318111187,0.35619892697623157,0.355974989976914,0.03243,20,0.345695233217254,0.1186,-0.01028,59
GS,single_name,2026-03-24,2027-06-17,905,450,0.38862501180905507,0.3438232318111187,0.35619892697623157,0.355974989976914,0.03243,40,0.351435719996251,0.17518,-0.00454,59
