date,score,level,vix_c,vvix_c,corr_c,trend_c,fired,vix,vvix,cor1m,spx_distance_pct
2016-03-17,7.2,LOW,0.0,2.0,5.2,0.0,False,14.44,84.71,38.84,2.1
2016-03-18,7.1,LOW,0.0,3.0,4.1,0.0,False,14.02,86.2,35.79,2.56
2016-03-21,6.7,LOW,0.0,3.9,2.8,0.0,False,13.79,87.78,32.47,2.68
2016-03-22,5.2,LOW,0.0,2.3,2.8,0.0,False,14.17,85.04,32.44,2.59
2016-03-23,6.3,LOW,0.0,2.5,3.8,0.0,False,14.94,86.06,35.08,1.97
2016-03-24,5.3,LOW,0.3,1.7,3.3,0.0,False,14.74,84.2,33.68,1.95
2016-03-28,5.3,LOW,1.6,1.1,2.6,0.0,False,15.24,83.29,31.97,2.03
2016-03-29,2.3,LOW,0.0,2.1,0.2,0.0,False,13.82,81.39,25.47,2.96
2016-03-30,2.2,LOW,0.0,2.2,0.0,0.0,False,13.56,80.33,25.13,3.43
2016-03-31,3.1,LOW,0.0,2.2,0.9,0.0,False,13.95,82.94,27.31,3.24
2016-04-01,2.9,LOW,0.0,2.9,0.0,0.0,False,13.1,81.57,22.92,3.91
2016-04-04,3.1,LOW,0.0,2.6,0.5,0.0,False,14.12,84.43,26.35,3.59
2016-04-05,11.6,LOW,2.2,5.2,4.2,0.0,False,15.42,89.11,30.69,2.56
2016-04-06,4.9,LOW,0.7,4.2,0.0,0.0,False,14.09,85.59,24.57,3.64
2016-04-07,13.7,LOW,3.3,6.6,3.8,0.0,False,16.16,92.74,31.05,2.42
2016-04-08,12.7,LOW,3.1,5.6,4.0,0.0,False,15.36,89.73,29.09,2.7
2016-04-11,14.5,LOW,3.3,6.1,5.1,0.0,False,16.26,92.81,32.27,2.41
2016-04-12,4.8,LOW,0.0,3.9,0.9,0.0,False,14.85,89.78,27.43,3.4
2016-04-13,4.6,LOW,0.0,4.6,0.0,0.0,False,13.84,87.89,22.86,4.42
2016-04-14,4.1,LOW,0.0,4.1,0.0,0.0,False,13.72,87.92,23.77,4.44
2016-04-15,5.3,LOW,0.0,5.3,0.0,0.0,False,13.62,90.27,24.12,4.33
2016-04-18,3.9,LOW,0.0,3.9,0.0,0.0,False,13.35,86.57,23.49,5.01
2016-04-19,4.2,LOW,0.0,4.2,0.0,0.0,False,13.24,86.98,24.36,5.33
2016-04-20,5.6,LOW,0.0,4.6,1.0,0.0,False,13.28,87.97,25.19,5.4
2016-04-21,4.5,LOW,0.3,3.4,0.8,0.0,False,13.95,87.07,25.4,4.86
2016-04-22,5.6,LOW,0.0,3.2,2.4,0.0,False,13.22,84.1,27.62,4.86
2016-04-25,9.4,LOW,0.9,2.8,5.7,0.0,False,14.08,85.77,31.56,4.67
2016-04-26,8.5,LOW,0.9,2.5,5.2,0.0,False,13.96,84.51,31.3,4.87
2016-04-27,9.2,LOW,0.6,2.4,6.2,0.0,False,13.77,83.1,33.08,5.03
2016-04-28,16.4,LOW,1.6,2.4,12.3,0.0,False,15.22,87.36,41.04,4.05
2016-04-29,22.3,LOW,3.5,5.9,12.9,0.0,False,15.7,91.68,42.92,3.54
2016-05-02,12.5,LOW,0.7,4.8,7.0,0.0,False,14.68,89.49,37.38,4.34
2016-05-03,20.1,LOW,2.3,5.8,11.9,0.0,False,15.6,91.66,43.55,3.44
2016-05-04,23.1,LOW,3.4,6.0,13.7,0.0,False,16.05,91.86,46.74,2.82
2016-05-05,15.9,LOW,1.3,4.7,9.9,0.0,False,15.91,91.58,45.97,2.8
2016-05-06,9.8,LOW,0.0,3.4,6.3,0.0,False,14.72,88.86,41.74,3.1
2016-05-09,10.2,LOW,0.0,2.6,7.7,0.0,False,14.57,86.42,41.25,3.16
2016-05-10,7.8,LOW,0.0,3.3,4.5,0.0,False,13.63,85.92,36.91,4.43
2016-05-11,11.4,LOW,0.0,4.6,6.8,0.0,False,14.69,91.53,43.01,3.43
2016-05-12,11.0,LOW,0.0,4.8,6.2,0.0,False,14.41,91.25,41.43,3.4
2016-05-13,15.3,LOW,0.4,6.7,8.2,0.0,False,15.04,94.0,44.1,2.5
2016-05-16,13.2,LOW,0.1,5.4,7.7,0.0,False,14.68,90.61,43.28,3.49
2016-05-17,19.8,LOW,2.7,5.5,11.6,0.0,False,15.57,91.76,46.03,2.51
2016-05-18,15.2,LOW,2.0,2.8,10.4,0.0,False,15.95,89.99,47.65,2.54
2016-05-19,18.4,LOW,3.0,2.7,12.7,0.0,False,16.33,90.46,49.79,2.17
2016-05-20,13.0,LOW,0.3,1.6,11.1,0.0,False,15.2,85.46,49.11,2.78
2016-05-23,17.3,LOW,1.8,0.7,14.7,0.0,False,15.82,84.12,53.35,2.59
2016-05-24,9.0,LOW,0.0,1.2,7.8,0.0,False,14.42,79.48,45.7,3.98
2016-05-25,8.0,LOW,0.0,1.5,6.5,0.0,False,13.9,78.54,42.28,4.68
2016-05-26,8.4,LOW,0.0,1.8,6.6,0.0,False,13.43,77.48,42.58,4.62
2016-05-27,7.2,LOW,0.0,1.9,5.4,0.0,False,13.12,76.17,39.19,5.03
2016-05-31,8.3,LOW,0.0,1.4,6.9,0.0,False,14.19,79.43,43.16,4.86
2016-06-01,8.4,LOW,0.0,1.3,7.1,0.0,False,14.2,78.93,43.75,4.9
2016-06-02,8.6,LOW,0.0,2.3,6.4,0.0,False,13.63,79.54,41.84,5.1
2016-06-03,9.1,LOW,0.0,2.5,6.5,0.0,False,13.47,79.08,42.15,4.7
2016-06-06,12.6,LOW,0.7,3.6,8.4,0.0,False,13.65,80.71,43.07,5.13
2016-06-07,10.4,LOW,0.0,2.9,7.5,0.0,False,14.05,82.3,43.98,5.15
2016-06-08,13.5,LOW,0.0,5.5,8.0,0.0,False,14.08,86.61,44.94,5.39
2016-06-09,18.2,LOW,1.2,7.2,9.8,0.0,False,14.64,89.98,46.26,5.09
2016-06-10,35.4,ELEVATED,5.6,13.6,16.2,0.0,False,17.03,103.78,54.63,4.01
2016-06-13,52.7,HIGH,12.5,18.7,21.5,0.0,False,20.97,124.56,61.92,3.06
2016-06-14,46.3,ELEVATED,11.0,16.0,19.4,0.0,False,20.5,116.44,59.66,2.76
2016-06-15,44.7,ELEVATED,10.3,15.4,19.0,0.0,False,20.14,114.23,59.73,2.49
2016-06-16,39.5,ELEVATED,8.0,16.4,15.2,0.0,False,19.37,115.47,55.42,2.71
2016-06-17,30.4,ELEVATED,5.0,13.2,12.3,0.0,False,19.41,115.72,56.02,2.29
2016-06-20,22.7,LOW,2.0,9.9,10.8,0.0,False,18.37,112.4,53.47,2.78
2016-06-21,24.1,LOW,2.1,10.2,11.8,0.0,False,18.48,113.46,56.24,2.96
2016-06-22,33.4,ELEVATED,4.6,13.8,15.0,0.0,False,21.17,122.94,62.2,2.72
2016-06-23,16.3,LOW,1.3,7.8,7.2,0.0,False,17.25,104.71,44.18,4.0
2016-06-24,38.6,ELEVATED,11.9,12.7,14.1,0.0,False,25.76,125.13,59.06,0.2
2016-06-27,33.5,ELEVATED,10.3,8.8,10.2,4.1,False,23.85,115.6,52.12,-1.65
2016-06-28,17.2,LOW,2.5,7.9,6.8,0.0,False,18.75,108.0,43.02,0.03
2016-06-29,11.5,LOW,1.0,5.8,4.7,0.0,False,16.64,98.6,37.44,1.64
2016-06-30,8.6,LOW,0.4,4.9,3.4,0.0,False,15.63,94.23,33.94,2.9
2016-07-01,6.6,LOW,0.0,4.6,2.0,0.0,False,14.77,91.7,30.17,2.97
2016-07-05,7.6,LOW,0.3,3.9,3.3,0.0,False,15.58,91.85,33.83,2.15
2016-07-06,5.0,LOW,0.0,3.4,1.6,0.0,False,14.96,89.24,29.2,2.56
2016-07-07,4.7,LOW,0.0,3.7,1.0,0.0,False,14.76,89.5,27.7,2.35
2016-07-08,3.3,LOW,0.0,3.3,0.0,0.0,False,13.2,84.72,23.25,3.8
2016-07-11,3.2,LOW,0.0,2.9,0.3,0.0,False,13.54,84.78,25.76,4.04
2016-07-12,3.2,LOW,0.0,3.0,0.2,0.0,False,13.55,84.98,25.66,4.65
2016-07-13,3.4,LOW,0.0,3.4,0.0,0.0,False,13.04,84.18,24.38,4.55
2016-07-14,4.3,LOW,0.0,4.3,0.0,0.0,False,12.82,86.03,24.71,4.99
2016-07-15,7.5,LOW,0.0,7.0,0.5,0.0,False,12.67,89.04,24.44,4.77
2016-07-18,6.0,LOW,0.0,6.0,0.0,0.0,False,12.44,87.2,24.58,4.9
2016-07-19,7.9,LOW,0.0,7.9,0.0,0.0,False,11.97,89.03,23.68,4.64
2016-07-20,7.0,LOW,0.0,7.0,0.0,0.0,False,11.77,87.09,24.41,4.97
2016-07-21,11.5,LOW,0.0,9.3,2.2,0.0,False,12.74,92.84,27.69,4.47
2016-07-22,8.1,LOW,0.0,7.0,1.0,0.0,False,12.02,89.51,26.02,4.85
2016-07-25,11.8,LOW,0.6,8.2,3.1,0.0,False,12.87,91.95,28.74,4.44
2016-07-26,14.0,LOW,1.5,7.0,5.4,0.0,False,13.05,91.44,31.27,4.39
2016-07-27,13.2,LOW,1.5,7.7,4.0,0.0,False,12.83,91.23,29.86,4.18
2016-07-28,9.9,LOW,0.0,6.1,3.8,0.0,False,12.72,89.81,31.31,4.26
2016-07-29,14.5,LOW,0.0,8.1,6.4,0.0,False,11.87,90.84,33.76,4.33
2016-08-01,13.6,LOW,0.0,6.9,6.7,0.0,False,12.44,90.68,35.53,4.11
2016-08-02,17.9,LOW,0.4,7.7,9.7,0.0,False,13.37,93.89,40.71,3.37
2016-08-03,13.4,LOW,0.0,5.4,8.0,0.0,False,12.86,88.59,37.82,3.62
2016-08-04,12.6,LOW,0.0,5.7,6.9,0.0,False,12.42,88.14,37.07,3.57
2016-08-05,8.2,LOW,0.0,5.9,2.4,0.0,False,11.39,85.23,31.33,4.38
2016-08-08,8.0,LOW,0.0,5.5,2.5,0.0,False,11.5,84.5,31.69,4.21
2016-08-09,9.2,LOW,0.0,6.1,3.1,0.0,False,11.66,86.65,33.13,4.18
2016-08-10,12.4,LOW,0.0,7.0,5.3,0.0,False,12.05,89.4,38.46,3.82
2016-08-11,16.6,LOW,0.0,12.8,3.8,0.0,False,11.68,97.36,34.93,4.24
2016-08-12,17.6,LOW,0.2,12.1,5.2,0.0,False,11.55,94.49,34.94,4.09
2016-08-15,14.7,LOW,0.4,10.3,4.0,0.0,False,11.81,91.67,33.53,4.31
2016-08-16,16.9,LOW,1.4,8.6,7.0,0.0,False,12.64,91.86,38.13,3.66
2016-08-17,9.4,LOW,0.2,4.6,4.6,0.0,False,12.19,84.84,37.19,3.79
2016-08-18,8.9,LOW,0.0,5.2,3.7,0.0,False,11.43,82.83,34.74,3.95
2016-08-19,9.7,LOW,0.0,5.3,4.4,0.0,False,11.34,82.44,35.8,3.74
2016-08-22,13.2,LOW,0.6,4.1,8.5,0.0,False,12.27,83.13,40.26,3.62
2016-08-23,11.2,LOW,0.0,4.1,7.2,0.0,False,12.38,83.45,40.97,3.77
2016-08-24,18.0,LOW,1.7,3.4,12.8,0.0,False,13.45,85.37,47.78,3.17
2016-08-25,21.1,LOW,3.2,3.8,14.1,0.0,False,13.63,85.43,48.09,2.97
2016-08-26,23.2,LOW,3.4,6.2,13.6,0.0,False,13.65,88.62,48.04,2.75
2016-08-29,13.7,LOW,0.9,4.8,8.0,0.0,False,12.94,85.83,43.08,3.22
2016-08-30,12.2,LOW,1.0,3.6,7.6,0.0,False,13.12,84.44,43.0,2.96
2016-08-31,10.7,LOW,0.0,3.1,7.7,0.0,False,13.42,84.87,45.25,2.65
2016-09-01,10.6,LOW,0.0,3.0,7.5,0.0,False,13.48,84.9,44.91,2.59
2016-09-02,9.9,LOW,0.0,4.2,5.7,0.0,False,11.98,81.35,40.13,2.98
2016-09-06,9.7,LOW,0.0,4.3,5.4,0.0,False,12.02,82.14,39.41,3.23
2016-09-07,9.2,LOW,0.0,4.6,4.7,0.0,False,11.94,83.08,37.34,3.17
2016-09-08,10.1,LOW,0.0,4.6,5.5,0.0,False,12.51,85.57,39.53,2.9
2016-09-09,41.6,ELEVATED,6.5,15.7,19.4,0.0,False,17.5,110.02,60.23,0.36
2016-09-12,30.9,ELEVATED,4.5,12.9,13.5,0.0,False,15.16,99.53,50.14,1.81
2016-09-13,46.8,ELEVATED,9.8,15.4,21.6,0.0,False,17.85,110.02,61.13,0.28
2016-09-14,48.1,ELEVATED,10.5,16.4,21.2,0.0,False,18.14,113.15,59.86,0.2
2016-09-15,37.8,ELEVATED,5.8,16.4,15.5,0.0,False,16.3,109.27,52.39,1.19
2016-09-16,18.9,LOW,0.2,8.6,10.1,0.0,False,15.37,102.59,51.79,0.79
2016-09-19,19.7,LOW,0.7,8.5,10.5,0.0,False,15.53,101.58,51.44,0.76
2016-09-20,18.7,LOW,0.6,7.8,10.4,0.0,False,15.92,101.98,52.48,0.76
2016-09-21,12.5,LOW,0.0,6.6,5.9,0.0,False,13.3,92.59,40.66,1.82
2016-09-22,9.2,LOW,0.0,6.8,2.5,0.0,False,12.02,89.22,31.51,2.43
2016-09-23,9.3,LOW,0.0,6.9,2.3,0.0,False,12.29,90.4,31.22,1.79
2016-09-26,11.0,LOW,0.0,6.8,4.1,0.0,False,14.5,96.24,35.97,0.88
2016-09-27,6.6,LOW,0.0,5.2,1.4,0.0,False,13.1,88.94,28.67,1.47
2016-09-28,5.5,LOW,0.0,5.5,0.0,0.0,False,12.39,87.55,23.86,1.96
2016-09-29,12.0,LOW,2.8,7.5,1.7,0.0,False,14.02,93.78,29.47,0.96
2016-09-30,7.8,LOW,1.4,6.4,0.0,0.0,False,13.29,91.42,25.11,1.73
2016-10-03,6.6,LOW,0.0,5.8,0.8,0.0,False,13.57,91.51,27.19,1.35
2016-10-04,7.2,LOW,0.7,5.3,1.2,0.0,False,13.63,89.94,28.24,0.81
2016-10-05,7.9,LOW,0.8,6.4,0.7,0.0,False,12.99,89.88,25.25,1.19
2016-10-06,6.0,LOW,0.0,6.0,0.0,0.0,False,12.84,89.86,24.98,1.19
2016-10-07,5.9,LOW,0.2,5.6,0.0,0.0,False,13.48,90.86,22.07,0.81
2016-10-10,6.5,LOW,0.0,5.7,0.9,0.0,False,13.38,90.66,27.22,1.22
2016-10-11,15.7,LOW,2.3,7.1,6.1,0.2,False,15.36,95.43,34.5,-0.09
2016-10-12,22.3,LOW,4.3,11.1,6.9,0.0,False,15.91,102.02,33.97,-0.01
2016-10-13,27.8,ELEVATED,6.0,11.3,9.6,0.9,False,16.69,103.4,37.34,-0.36
2016-10-14,23.4,LOW,3.9,9.9,8.7,0.9,False,16.12,101.01,34.62,-0.37
2016-10-17,24.8,LOW,4.3,8.8,10.1,1.7,False,16.21,99.34,39.12,-0.69
2016-10-18,10.2,LOW,0.2,6.7,3.1,0.2,False,15.28,96.87,33.17,-0.1
2016-10-19,7.8,LOW,0.0,5.9,1.9,0.0,False,14.41,93.9,29.96,0.1
2016-10-20,5.9,LOW,0.0,4.8,1.0,0.1,False,13.75,89.72,27.6,-0.06
2016-10-21,5.6,LOW,0.0,4.2,1.2,0.2,False,13.34,87.34,28.05,-0.09
2016-10-24,5.3,LOW,0.0,3.9,1.4,0.0,False,13.02,85.81,28.58,0.37
2016-10-25,7.2,LOW,0.0,3.6,3.5,0.1,False,13.46,86.23,33.65,-0.04
2016-10-26,11.8,LOW,0.0,3.1,8.2,0.6,False,14.24,86.9,38.05,-0.22
2016-10-27,20.6,LOW,2.2,4.2,12.9,1.3,False,15.36,91.21,42.89,-0.53
2016-10-28,33.6,ELEVATED,4.3,9.8,17.4,2.1,False,16.19,99.44,49.78,-0.84
2016-10-31,39.7,ELEVATED,6.4,11.9,19.2,2.2,False,17.06,102.82,54.66,-0.86
2016-11-01,46.1,ELEVATED,8.5,14.1,19.7,3.9,False,18.56,108.26,55.84,-1.54
2016-11-02,50.4,HIGH,8.5,15.2,21.2,5.5,False,19.32,112.39,59.86,-2.19
2016-11-03,59.4,HIGH,11.5,16.4,24.8,6.6,False,22.08,120.24,69.49,-2.63
2016-11-04,58.2,HIGH,11.0,15.2,25.0,7.0,False,22.51,120.23,72.01,-2.8
2016-11-07,29.1,ELEVATED,3.8,9.0,14.5,1.7,False,18.71,107.84,58.93,-0.66
2016-11-08,23.1,LOW,2.4,8.3,11.6,0.8,False,18.74,108.67,55.65,-0.32
2016-11-09,12.7,LOW,0.0,6.9,5.7,0.0,False,14.38,96.14,40.22,0.75
2016-11-10,12.3,LOW,0.0,9.3,3.0,0.0,False,14.74,102.67,32.95,0.91
2016-11-11,9.7,LOW,0.0,7.6,2.1,0.0,False,14.17,97.22,30.68,0.73
2016-11-14,9.3,LOW,0.0,7.7,1.6,0.0,False,14.48,98.22,29.17,0.69
2016-11-15,7.5,LOW,0.0,6.2,1.4,0.0,False,13.37,91.77,28.59,1.38
2016-11-16,8.3,LOW,0.0,6.0,2.2,0.0,False,13.72,92.45,30.93,1.13
2016-11-17,6.7,LOW,0.0,4.3,2.3,0.0,False,13.35,87.58,31.2,1.54
2016-11-18,6.5,LOW,0.0,4.4,2.1,0.0,False,12.85,86.4,30.45,1.24
2016-11-21,7.1,LOW,0.0,3.5,3.6,0.0,False,12.42,80.75,31.77,1.95
2016-11-22,7.1,LOW,0.0,4.0,3.1,0.0,False,12.41,83.4,30.77,2.12
2016-11-23,6.7,LOW,0.0,3.8,2.9,0.0,False,12.43,82.45,31.78,2.15
2016-11-25,5.5,LOW,0.0,4.0,1.5,0.0,False,12.34,82.65,29.1,2.5
2016-11-28,7.5,LOW,0.4,3.9,3.1,0.0,False,13.15,86.17,31.84,1.91
2016-11-29,9.5,LOW,0.6,5.9,3.0,0.0,False,12.9,86.28,32.28,2.01
2016-11-30,12.1,LOW,1.2,6.6,4.3,0.0,False,13.33,88.99,33.49,1.71
2016-12-01,18.8,LOW,2.2,12.4,4.2,0.0,False,14.07,97.79,33.83,1.33
2016-12-02,19.8,LOW,2.4,12.5,4.9,0.0,False,14.12,98.07,33.36,1.36
2016-12-05,8.1,LOW,0.0,7.2,0.9,0.0,False,12.14,88.88,27.26,1.93
2016-12-06,7.8,LOW,0.0,7.1,0.7,0.0,False,11.79,88.12,26.75,2.25
2016-12-07,7.8,LOW,0.0,6.5,1.3,0.0,False,12.22,89.11,28.44,3.56
2016-12-08,8.4,LOW,0.0,6.9,1.5,0.0,False,12.64,91.27,29.0,3.75
2016-12-09,7.3,LOW,0.0,7.3,0.0,0.0,False,11.75,89.4,24.58,4.32
2016-12-12,9.7,LOW,0.7,7.9,1.1,0.0,False,12.64,91.87,27.6,4.16
2016-12-13,13.7,LOW,1.3,9.1,3.3,0.0,False,12.72,93.32,30.09,4.79
2016-12-14,14.8,LOW,1.3,10.7,2.8,0.0,False,13.19,96.82,30.34,3.9
2016-12-15,9.5,LOW,0.2,7.9,1.4,0.0,False,12.79,93.08,28.63,4.26
2016-12-16,12.3,LOW,0.6,9.8,1.9,0.0,False,12.2,93.79,27.21,4.03
2016-12-19,8.3,LOW,0.0,7.8,0.5,0.0,False,11.71,90.51,26.31,4.19
2016-12-20,7.9,LOW,0.0,7.2,0.7,0.0,False,11.45,88.26,26.79,4.53
2016-12-21,8.0,LOW,0.0,7.3,0.7,0.0,False,11.27,87.97,26.79,4.22
2016-12-22,8.2,LOW,0.0,7.9,0.3,0.0,False,11.43,89.72,25.74,3.98
2016-12-23,6.9,LOW,0.0,6.9,0.0,0.0,False,11.44,87.64,23.98,4.06
2016-12-27,5.9,LOW,0.4,5.5,0.0,0.0,False,11.99,86.37,21.23,4.25
2016-12-28,7.9,LOW,2.2,5.8,0.0,0.0,False,12.95,89.17,23.26,3.34
2016-12-29,8.2,LOW,3.1,5.1,0.0,0.0,False,13.37,88.87,24.59,3.28
2016-12-30,9.6,LOW,3.8,5.8,0.0,0.0,False,14.04,91.6,24.22,2.77
2017-01-03,6.0,LOW,2.1,3.9,0.0,0.0,False,12.85,85.37,20.28,3.61
2017-01-04,4.5,LOW,0.0,4.5,0.0,0.0,False,11.85,82.27,17.18,4.16
2017-01-05,4.6,LOW,0.0,4.6,0.0,0.0,False,11.67,81.33,16.82,4.04
2017-01-06,4.9,LOW,0.0,4.9,0.0,0.0,False,11.32,80.59,16.11,4.36
2017-01-09,5.2,LOW,0.0,5.2,0.0,0.0,False,11.56,83.47,16.45,3.95
2017-01-10,6.5,LOW,0.0,6.5,0.0,0.0,False,11.49,86.36,16.71,3.91
2017-01-11,8.1,LOW,0.0,8.1,0.0,0.0,False,11.26,86.72,16.18,4.16
2017-01-12,10.8,LOW,0.0,10.8,0.0,0.0,False,11.54,90.44,16.33,3.9
2017-01-13,12.8,LOW,0.0,12.8,0.0,0.0,False,11.23,92.9,15.48,4.04
2017-01-17,11.8,LOW,0.4,11.0,0.4,0.0,False,11.87,92.39,17.38,3.7
2017-01-18,7.4,LOW,1.4,5.4,0.6,0.0,False,12.48,87.06,18.22,3.83
2017-01-19,8.7,LOW,2.2,4.7,1.8,0.0,False,12.78,86.84,20.61,3.42
2017-01-20,5.8,LOW,0.0,5.2,0.5,0.0,False,11.54,83.63,17.7,3.72
2017-01-23,7.8,LOW,0.8,5.1,2.0,0.0,False,11.77,84.51,20.37,3.4
2017-01-24,5.5,LOW,0.0,5.0,0.5,0.0,False,11.07,79.05,18.67,4.03
2017-01-25,5.3,LOW,0.0,5.3,0.0,0.0,False,10.81,78.66,18.29,4.8
2017-01-26,5.8,LOW,0.0,5.8,0.0,0.0,False,10.63,79.65,17.68,4.66
2017-01-27,7.6,LOW,0.0,6.8,0.8,0.0,False,10.58,83.63,19.67,4.52
2017-01-30,11.5,LOW,0.2,10.4,0.9,0.0,False,11.88,92.04,22.65,3.84
2017-01-31,13.9,LOW,1.4,10.4,2.1,0.0,False,11.99,89.83,24.01,3.71
2017-02-01,12.8,LOW,1.5,9.2,2.1,0.0,False,11.81,87.75,23.57,3.69
2017-02-02,15.6,LOW,2.0,10.2,3.4,0.0,False,11.93,89.73,25.58,3.68
2017-02-03,11.6,LOW,0.6,9.6,1.4,0.0,False,10.97,88.97,23.17,4.37
2017-02-06,10.4,LOW,0.0,8.1,2.2,0.0,False,11.37,90.02,26.68,4.07
2017-02-07,11.6,LOW,0.0,8.1,3.5,0.0,False,11.29,89.61,28.98,4.01
2017-02-08,16.0,LOW,0.0,11.4,4.6,0.0,False,11.45,94.58,30.14,4.02
2017-02-09,12.8,LOW,0.0,8.2,4.6,0.0,False,10.88,89.59,31.23,4.53
2017-02-10,10.3,LOW,0.0,7.0,3.3,0.0,False,10.85,85.77,28.31,4.82
2017-02-13,8.6,LOW,0.0,5.4,3.2,0.0,False,11.07,80.84,30.0,5.28
2017-02-14,6.2,LOW,0.0,5.4,0.9,0.0,False,10.74,78.35,27.26,5.62
2017-02-15,8.5,LOW,0.8,4.1,3.6,0.0,False,11.97,81.12,32.23,6.07
2017-02-16,8.8,LOW,1.3,4.1,3.3,0.0,False,11.76,79.66,32.41,5.89
2017-02-17,7.9,LOW,1.0,4.8,2.0,0.0,False,11.49,81.25,29.32,5.97
2017-02-21,9.9,LOW,0.8,5.4,3.7,0.0,False,11.57,82.45,32.39,6.51
2017-02-22,12.4,LOW,1.6,5.5,5.4,0.0,False,11.74,81.53,33.06,6.3
2017-02-23,9.0,LOW,0.0,5.0,4.0,0.0,False,11.71,82.2,33.88,6.25
2017-02-24,8.2,LOW,0.0,6.4,1.8,0.0,False,11.47,83.31,29.81,6.31
2017-02-27,12.5,LOW,0.9,6.4,5.3,0.0,False,12.09,85.69,33.98,6.32
2017-02-28,15.3,LOW,1.9,6.7,6.6,0.0,False,12.92,88.08,37.34,5.94
2017-03-01,12.7,LOW,1.1,4.7,6.9,0.0,False,12.54,84.03,38.01,7.28
2017-03-02,9.7,LOW,0.1,5.3,4.3,0.0,False,11.81,83.61,35.12,6.54
2017-03-03,7.5,LOW,0.0,5.6,1.9,0.0,False,10.96,81.19,29.89,6.49
2017-03-06,7.5,LOW,0.0,5.2,2.3,0.0,False,11.24,81.44,30.99,6.04
2017-03-07,8.3,LOW,0.0,4.9,3.3,0.0,False,11.45,81.43,33.85,5.62
2017-03-08,8.2,LOW,0.0,4.6,3.7,0.0,False,11.86,82.5,34.72,5.27
2017-03-09,9.8,LOW,0.7,4.2,4.9,0.0,False,12.3,83.64,36.5,5.25
2017-03-10,9.2,LOW,1.1,4.4,3.8,0.0,False,11.66,80.27,32.36,5.48
2017-03-13,8.1,LOW,0.2,5.1,2.8,0.0,False,11.35,81.57,31.72,5.4
2017-03-14,12.0,LOW,1.2,6.2,4.5,0.0,False,12.3,85.88,35.4,4.94
2017-03-15,7.2,LOW,0.0,4.5,2.7,0.0,False,11.63,80.76,32.04,5.71
2017-03-16,6.2,LOW,0.0,4.1,2.0,0.0,False,11.21,75.96,30.4,5.42
2017-03-17,6.8,LOW,0.0,4.6,2.1,0.0,False,11.28,78.66,30.69,5.18
2017-03-20,9.6,LOW,0.0,4.2,5.4,0.0,False,11.34,77.16,35.37,4.86
2017-03-21,9.7,LOW,0.2,3.9,5.6,0.0,False,12.47,83.02,37.59,3.47
2017-03-22,14.1,LOW,1.7,4.5,7.9,0.0,False,12.81,83.8,38.77,3.57
2017-03-23,22.1,LOW,2.8,9.3,10.0,0.0,False,13.12,88.93,40.59,3.36
2017-03-24,18.7,LOW,2.5,9.1,7.0,0.0,False,12.96,89.74,36.97,3.17
2017-03-27,10.1,LOW,1.7,6.6,1.9,0.0,False,12.5,84.86,29.93,2.97
2017-03-28,4.4,LOW,0.0,4.4,0.0,0.0,False,11.53,79.27,24.63,3.61
2017-03-29,4.3,LOW,0.0,4.3,0.0,0.0,False,11.42,78.26,24.1,3.6
2017-03-30,4.1,LOW,0.0,4.1,0.0,0.0,False,11.54,77.87,24.37,3.78
2017-03-31,3.1,LOW,0.0,3.1,0.0,0.0,False,12.37,78.31,25.02,3.42
2017-04-03,4.0,LOW,0.0,4.0,0.0,0.0,False,12.38,82.96,25.05,3.14
2017-04-04,4.6,LOW,0.4,4.2,0.0,0.0,False,11.79,79.67,23.05,3.1
2017-04-05,9.3,LOW,2.1,7.0,0.2,0.0,False,12.89,86.59,24.56,2.7
2017-04-06,7.7,LOW,1.2,6.0,0.4,0.0,False,12.39,83.91,25.24,2.81
2017-04-07,11.4,LOW,0.7,9.1,1.6,0.0,False,12.87,89.39,27.13,2.64
2017-04-10,19.8,LOW,2.2,12.4,5.2,0.0,False,14.05,97.9,31.74,2.63
2017-04-11,27.8,ELEVATED,4.7,15.4,7.7,0.0,False,15.07,103.74,33.87,2.4
2017-04-12,30.7,ELEVATED,4.2,17.9,8.6,0.0,False,15.77,111.53,35.85,1.94
2017-04-13,35.8,ELEVATED,5.4,19.4,11.1,0.0,False,15.96,115.54,39.38,1.19
2017-04-17,19.2,LOW,2.3,12.1,4.7,0.0,False,14.66,101.49,32.15,1.98
2017-04-18,11.6,LOW,0.4,8.7,2.4,0.0,False,14.42,99.52,31.47,1.62
2017-04-19,11.4,LOW,0.0,7.1,4.3,0.0,False,14.93,97.89,35.12,1.39
2017-04-20,7.8,LOW,0.0,6.5,1.3,0.0,False,14.15,94.53,28.54,2.09
2017-04-21,8.5,LOW,0.0,6.3,2.2,0.0,False,14.63,95.41,30.81,1.72
2017-04-24,5.2,LOW,0.0,5.2,0.0,0.0,False,10.84,78.17,19.09,2.75
2017-04-25,4.7,LOW,0.0,4.7,0.0,0.0,False,10.76,75.64,17.91,3.29
2017-04-26,4.8,LOW,0.0,4.8,0.0,0.0,False,10.85,76.64,18.21,3.16
2017-04-27,5.6,LOW,0.0,5.6,0.0,0.0,False,10.36,76.66,17.04,3.12
2017-04-28,5.0,LOW,0.0,5.0,0.0,0.0,False,10.82,77.09,21.93,2.84
