strategy,date,horizon_days,longs,shorts,long_return,short_return,long_short_return
gap_follow_through_1w,2025-07-14,15,"MSTR,NBIS,MARA,SNPS,APP","CRDO,NOV,NET,TSEM,KLAC",0.0016032467033035402,-0.07194475561147495,-0.035170754454085705
gap_follow_through_1w,2025-07-15,15,"AMD,NVDA,TSM,LITE,COHR","RIOT,HUT,APP,CRCL,MARA",0.06934983120488851,0.08971603223485233,0.07953293171987041
gap_follow_through_1w,2025-07-16,15,"JNJ,CRCL,BLK,ARM,IWM","KORU,AAOI,COHR,BKSY,NOV",-0.07070460408520865,0.09390925060566373,0.011602323260227539
gap_follow_through_1w,2025-07-17,15,"TSM,RKLB,OKLO,KO,TSEM","KORU,HUT,TER,CRCL,CRWV",0.005146107731122096,0.07596604044350805,0.04055607408731507
gap_follow_through_1w,2025-07-18,15,"COIN,CVX,HOOD,CRCL,XLE","KORU,ASTS,SNDK,PL,GLW",-0.09675196897977285,-0.009072907916247952,-0.052912438448010406
gap_follow_through_1w,2025-07-21,15,"RIOT,ALAB,IREN,NBIS,SLV","FN,MRVL,CDNS,TGT,COHR",0.11254305815688617,-0.07907182690850183,0.016735615624192172
gap_follow_through_1w,2025-07-22,15,"GLD,RIOT,GOOGL,IREN,TGT","KORU,CRCL,PL,CRDO,SOFI",-0.04077670459317555,-0.06817543629057299,-0.05447607044187427
gap_follow_through_1w,2025-07-23,15,"OKLO,ISRG,ASML,IBM,ALAB","SNDK,SNOW,HUT,PL,COIN",0.128572060772208,0.028646260485206264,0.07860916062870714
gap_follow_through_1w,2025-07-24,15,"GOOGL,BE,AVGO,IREN,ASML","HUT,TSEM,KORU,NOV,SLV",0.11838166056934463,-0.00012066251171980458,0.059130499028812414
gap_follow_through_1w,2025-07-25,15,"TSLA,HIMS,UNH,AMD,BE","CRDO,ALAB,KORU,HUT,MSTR",0.062139018907092856,-0.1424567100423439,-0.040158845567625515
gap_follow_through_1w,2025-07-28,15,"NKE,AMD,SOXL,TXN,OKLO","NOK,KORU,GS,BLK,JPM",-0.008752407574621635,0.0019090903481643329,-0.003421658613228651
gap_follow_through_1w,2025-07-29,15,"SOFI,AMD,GLW,CDNS,SNPS","IREN,ASML,BE,ASTS,NKE",-0.018777182523115686,-0.0579215612990978,-0.03834937191110674
gap_follow_through_1w,2025-07-30,15,"MRVL,SBUX,UNH,META,TER","SNDK,TSEM,NOK,BLK,OXY",0.011242679289876323,-0.027405538375000038,-0.008081429542561858
gap_follow_through_1w,2025-07-31,15,"META,MSFT,AMZN,CRWV,APP","KORU,NOV,MS,ASML,NOK",-0.05677392598210296,-0.0037814323449808507,-0.030277679163541904
gap_follow_through_1w,2025-08-01,15,"AAPL,UNH,TLT,MSFT,GLD","RIOT,HUT,CRWV,ALAB,AAOI",0.07642369326303251,-0.16001079883297747,-0.04179355278497248
gap_follow_through_1w,2025-08-04,15,"AMZN,PLTR,TSEM,META,AAPL","ASTS,KO,SNPS,ASML,TXN",0.05437674526111902,-0.023503824370124816,0.015436460445497102
gap_follow_through_1w,2025-08-05,15,"PLTR,PFE,INTC,SOXL,ORCL","CRCL,HUT,MARA,ASML,IREN",0.039377665012106024,-0.1269890178483587,-0.04380567641812634
gap_follow_through_1w,2025-08-06,15,"AAPL,ANET,ALAB,APP,MCD","CRCL,TSEM,KORU,MU,CRWV",0.05325397703348942,0.016608907031844523,0.03493144203266697
gap_follow_through_1w,2025-08-07,15,"TSM,APP,NBIS,AAPL,SOXL","PL,BKSY,BLK,WDC,SNDK",0.07787666472405144,-0.11372253833349637,-0.017922936804722463
gap_follow_through_1w,2025-08-08,15,"LLY,RKLB,APP,CRWV,AAPL","KORU,ASML,TLT,NKE,TER",0.02310415349920576,-0.020343878155389163,0.0013801376719082981
gap_follow_through_1w,2025-08-11,15,"MU,INTC,CRWV,COIN,TSLA","BKSY,KORU,NET,SLV,OKLO",-0.056192539411372214,-0.015306107120505796,-0.035749323265939006
gap_follow_through_1w,2025-08-12,15,"CRCL,INTC,SOXL,ASTS,SNDK","SNPS,IREN,CDNS,COST,NOK",-0.048680474586891356,-0.10533855390603548,-0.07700951424646342
gap_follow_through_1w,2025-08-13,15,"AMD,LITE,COHR,BE,PANW","SBUX,NOV,OXY,KO,CVX",0.045916686371047954,-0.005680507701738002,0.020118089334654976
gap_follow_through_1w,2025-08-14,15,"AMZN,LLY,MSFT,ORCL,WFC","KORU,BKSY,BE,ALAB,APP",-0.007910727440941678,-0.05497740439300598,-0.03144406591697383
gap_follow_through_1w,2025-08-15,15,"UNH,INTC,CRCL,CRM,LLY","ALAB,HIMS,RIOT,ASML,NOV",-0.020498489771678386,-0.11769226862563284,-0.06909537919865562
gap_follow_through_1w,2025-08-18,15,"UNH,CRWV,AAOI,PANW,MSFT","KORU,HIMS,SNOW,MSTR,OXY",0.03122634677403635,-0.038983259692393156,-0.0038784564591784025
gap_follow_through_1w,2025-08-19,15,"INTC,PANW,HD,HOOD,SOFI","KORU,CDNS,SNPS,ALAB,GLW",0.05894815015797774,-0.06599195885210676,-0.003521904347064512
gap_follow_through_1w,2025-08-20,15,"MSTR,KO,SNOW,TXN,AVGO","TSEM,COHR,BKSY,AAOI,OKLO",0.04182065047891108,-0.20124856354571213,-0.07971395653340052
gap_follow_through_1w,2025-08-21,15,"PLTR,CRWV,OKLO,PFE,RKLB","CRCL,ASTS,PL,BKSY,SNDK",0.154705825635457,-0.27902988125487777,-0.06216202780971038
gap_follow_through_1w,2025-08-22,15,"GOOGL,INTC,HD,IWM,DIA","BKSY,HIMS,NET,ALAB,CRDO",0.05409112838131112,-0.24644583406455736,-0.09617735284162313
gap_follow_through_1w,2025-08-25,15,"INTC,RKLB,SOFI,ASTS,NVDA","HUT,CDNS,COHR,AMD,SLV",-0.028132420085412703,-0.14874454724491754,-0.08843848366516512
gap_follow_through_1w,2025-08-26,15,"OKLO,LLY,RKLB,AMD,ASTS","KORU,JNJ,OXY,HOOD,NOV",0.017207669273664194,-0.08872495643656016,-0.03575864358144798
gap_follow_through_1w,2025-08-27,15,"CRWV,SNOW,CRWD,PLTR,RKLB","KORU,BE,SLV,SOXL,AMAT",0.13988045787290287,-0.2780805137640934,-0.06910002794559525
gap_follow_through_1w,2025-08-28,15,"CRWV,SNOW,MRVL,LITE,IREN","JNJ,META,PANW,CVX,HD",0.21089308972245036,-0.026222549344279034,0.09233527018908566
gap_follow_through_1w,2025-08-29,15,"IREN,CRWD,SNDK,TSLA,KO","KORU,BE,KLAC,COHR,LRCX",0.393591616165362,-0.37266598849237265,0.010462813836494667
gap_follow_through_1w,2025-09-02,15,"GLD,SLV,KO,MSTR,GLW","AAOI,BE,FN,OKLO,BKSY",0.049639388534370534,-0.4141964964273564,-0.18227855394649292
gap_follow_through_1w,2025-09-03,15,"GOOGL,AAPL,WDC,HIMS,RKLB","CDNS,IBM,PANW,GS,CVX",0.14423873197504236,-0.05267852560456112,0.04578010318524062
gap_follow_through_1w,2025-09-04,15,"AMZN,CRDO,SNDK,NOK,META","TSEM,TER,CRWV,AMD,CRCL",0.10672797424613181,-0.1408062031520716,-0.017039114452969892
gap_follow_through_1w,2025-09-05,15,"AVGO,MU,SNDK,SOXX,ORCL","NOV,FLY,OXY,TGT,INTC",0.1837252300780564,-0.05649388680375918,0.06361567163714862
gap_follow_through_1w,2025-09-08,15,"HOOD,APP,AVGO,ORCL,PL","FLY,NBIS,CRCL,MSTR,INTC",0.1852610793916226,-0.2341978264643771,-0.02446837353637725
gap_follow_through_1w,2025-09-09,15,"UNH,NBIS,GLD,IREN,ORCL","BKSY,AAOI,SNOW,RKLB,ALAB",0.18969096572026797,-0.05187637803221816,0.06890729384402491
gap_follow_through_1w,2025-09-10,15,"ORCL,CRWV,AVGO,IGV,BE","FLY,UNH,LLY,TGT,JNJ",0.08200461869329392,0.04758547970333824,0.06479504919831608
gap_follow_through_1w,2025-09-11,15,"MU,SNPS,ORCL,SNDK,HIMS","OXY,FLY,COHR,NOV,AAOI",0.16488913153240628,0.05789537373294977,0.11139225263267802
gap_follow_through_1w,2025-09-12,15,"MU,SNPS,GLW,NBIS,TSLA","COHR,AMAT,LITE,NOK,JNJ",0.17663152866459425,-0.10998578857298753,0.03332287004580336
gap_follow_through_1w,2025-09-15,15,"TSLA,ORCL,CRWV,GOOGL,ASML","PLTR,CRDO,ALAB,NET,UNH",0.07595324037355569,0.01769277685036621,0.04682300861196095
gap_follow_through_1w,2025-09-16,15,"ORCL,HIMS,BE,CRCL,OXY","CRDO,ARM,LITE,PL,NKE",0.0585171447966502,-0.06901953752761569,-0.005251196365482748
gap_follow_through_1w,2025-09-17,15,"IWM,NBIS,BE,NOK,AMAT","AAOI,TSEM,IREN,ARM,KORU",0.14998086882758394,-0.20334973596790412,-0.026684433570160093
gap_follow_through_1w,2025-09-18,15,"INTC,SNPS,CRWD,AMAT,SMH","COST,WMT,CVX,KO,SBUX",0.10168567548642557,0.023585052404240713,0.06263536394533314
gap_follow_through_1w,2025-09-19,15,"OKLO,AAPL,APP,META,MSFT","AAOI,KORU,FN,SNDK,COHR",-0.02855085818049452,-0.010847818519702134,-0.01969933835009833
gap_follow_through_1w,2025-09-22,15,"AAPL,TER,IREN,FLY,AMAT","PL,BKSY,CRCL,AAOI,MSTR",0.0450148532628339,-0.1234824640973012,-0.03923380541723365
gap_follow_through_1w,2025-09-23,15,"TSM,XOM,SNDK,PLTR,GLD","CDNS,HIMS,LLY,SNPS,CRDO",0.06245174791469692,0.07077244317696851,0.06661209554583272
gap_follow_through_1w,2025-09-24,15,"IREN,MRVL,RIOT,AMZN,NBIS","KLAC,KORU,HD,NOK,ASML",0.1744597541844894,-0.08018104851869215,0.04713935283289862
gap_follow_through_1w,2025-09-25,15,"INTC,IBM,SLV,COST,JNJ","BKSY,ALAB,ASTS,AAOI,COHR",0.0650032496095869,-0.24235263138059815,-0.08867469088550563
gap_follow_through_1w,2025-09-26,15,"INTC,LLY,TSLA,RIOT,SLV","SNPS,AAOI,LITE,PL,BE",0.08058888785173297,-0.16832052227886524,-0.04386581721356613
gap_follow_through_1w,2025-09-29,15,"APP,SNDK,WDC,OKLO,HOOD","HD,UNH,SNPS,WFC,AAPL",0.09963923666140254,-1.7695751244684034e-05,0.04981077045507892
gap_follow_through_1w,2025-09-30,15,"CRWV,NKE,WDC,NBIS,SNDK","KORU,MSTR,MARA,HUT,BKSY",0.03296942689836355,-0.19108593140965566,-0.07905825225564606
gap_follow_through_1w,2025-10-01,15,"NKE,PFE,ASTS,SLV,MSTR","AAOI,COHR,LITE,ALAB,MRVL",-0.011008408360850907,0.050908912728961676,0.019950252184055384
gap_follow_through_1w,2025-10-02,15,"WDC,COIN,CRCL,ASTS,KORU","SNPS,NOV,HD,BE,IBM",-8.452807555103803e-06,-0.03070801168059578,-0.015358232244075443
gap_follow_through_1w,2025-10-03,15,"TSLA,SLV,CRDO,OXY,SNDK","CDNS,QCOM,OKLO,JNK,LRCX",0.09998586668865757,-0.02071847785578773,0.03963369441643492
gap_follow_through_1w,2025-10-06,15,"AMD,SOXL,ALAB,SOXX,FLY","JNJ,AVGO,IBM,TLT,XOM",0.03367410432041342,-0.04452712772996938,-0.005426511704777981
gap_follow_through_1w,2025-10-07,15,"AMD,IREN,SOFI,SOXL,IBM","OXY,CDNS,GOOGL,MCD,CVX",0.12598835669839942,-0.0011898398527753428,0.062399258422812034
gap_follow_through_1w,2025-10-08,15,"ASTS,GLD,SLV,AMD,RKLB","INTC,TSEM,SNPS,KORU,GOOGL",0.013256535936119484,-0.1538469498250794,-0.07029520694447997
gap_follow_through_1w,2025-10-09,15,"SLV,IREN,COST,NVDA,FLY","SNDK,WDC,HUT,MU,FN",-0.05071446669538182,-0.2044514328826002,-0.127582949788991
gap_follow_through_1w,2025-10-10,15,"KORU,IREN,RKLB,SOXL,HUT","NOV,TSEM,BE,XOM,OXY",0.24911691179678302,-0.18306941943955543,0.0330237461786138
gap_follow_through_1w,2025-10-13,15,"AVGO,TSM,BE,SOXL,ANET","LLY,UNH,FLY,INTC,PFE",0.12563829096761836,0.02418694023702266,0.07491261560232051
gap_follow_through_1w,2025-10-14,15,"WFC,WMT,JNJ,AMD,NOK","KORU,AAOI,SNDK,BKSY,RIOT",0.07098518807511119,-0.11287033139499443,-0.020942571659941622
gap_follow_through_1w,2025-10-15,15,"MS,OKLO,SOXL,HUT,BAC","KO,ISRG,LLY,MCD,UNH",-0.0462802162023356,-0.06190295038782201,-0.05409158329507881
gap_follow_through_1w,2025-10-16,15,"CRM,MU,TSM,GLD,FN","TGT,LLY,RIOT,AAOI,IBM",0.031137989280638555,-0.017479154450728562,0.0068294174149549965
gap_follow_through_1w,2025-10-17,15,"BAC,GLD,WFC,XLF,KO","ASTS,BKSY,RIOT,IREN,HUT",0.011949594030317789,0.13633964367817153,0.07414461885424466
gap_follow_through_1w,2025-10-20,15,"GLD,AAPL,AAOI,CRDO,HIMS","FLY,XOM,COST,MRVL,JNK",-0.0736397746482265,0.03622744597213494,-0.018706164338045783
gap_follow_through_1w,2025-10-21,15,"AMZN,KO,ISRG,COHR,FN","PL,BKSY,RIOT,SNDK,ASTS",0.15041863944903006,-0.013446526977172102,0.06848605623592897
gap_follow_through_1w,2025-10-22,15,"NBIS,ISRG,GOOGL,MSFT,PLTR","RIOT,MARA,ALAB,FLY,RKLB",0.04270554019993107,0.17829980824342162,0.11050267422167634
gap_follow_through_1w,2025-10-23,15,"XLE,NOK,CVX,XOM,NOV","FLY,KORU,CRWV,ARM,UNH",0.043641795729214714,0.13542150070112488,0.08953164821516979
gap_follow_through_1w,2025-10-24,15,"INTC,COIN,SNDK,LITE,HUT","NKE,SLV,OXY,PFE,LLY",0.032845289884696,-0.0463936689647582,-0.006774189540031103
gap_follow_through_1w,2025-10-27,15,"LITE,CDNS,KORU,SNDK,COHR","ISRG,PFE,LLY,FLY,SBUX",0.11971249576274597,0.01825209323967212,0.06898229450120905
gap_follow_through_1w,2025-10-28,15,"UNH,MSFT,SOFI,NVDA,NOV","IREN,ISRG,KLAC,AAOI,LRCX",-0.09630710705625083,0.15932284813726785,0.03150787054050851
gap_follow_through_1w,2025-10-29,15,"BE,NVDA,WDC,TER,KORU","IREN,CRWD,TGT,ISRG,MCD",-0.08768587725859589,0.06419133454229373,-0.011747271358151082
gap_follow_through_1w,2025-10-30,15,"GOOGL,LLY,AAPL,PFE,AVGO","HUT,RIOT,AAOI,OKLO,SNDK",0.03410066843868838,0.3003946667477468,0.16724766759321757
gap_follow_through_1w,2025-10-31,15,"AMZN,META,WDC,MRVL,NET","TXN,GS,MS,JNJ,HD",-0.1382250581877458,0.016742498722179942,-0.06074127973278293
gap_follow_through_1w,2025-11-03,15,"AMZN,IREN,META,PLTR,SNDK","FLY,PL,OXY,CRCL,JNK",-0.11051526441384625,0.15633929176214728,0.022912013674150515
gap_follow_through_1w,2025-11-04,15,"HIMS,FN,COST,MCD,SBUX","FLY,NBIS,BKSY,RKLB,HUT",-0.026156715968926814,0.1877727215548257,0.08080800279294943
gap_follow_through_1w,2025-11-05,15,"LITE,MU,COHR,SNDK,HIMS","FLY,SNOW,ASTS,WMT,CRWD",0.06185498730335017,0.0966454217199656,0.07925020451165789
gap_follow_through_1w,2025-11-06,15,"APP,COHR,MRVL,LITE,SNPS","ASTS,PL,HUT,SNDK,KORU",0.07313288753319239,0.03442974431798005,0.053781315925586215
gap_follow_through_1w,2025-11-07,15,"SNDK,KO,COST,ASML,ANET","HUT,RIOT,OKLO,BKSY,NBIS",-0.018590727992339295,0.0916052783406734,0.036507275174167055
gap_follow_through_1w,2025-11-10,15,"PLTR,CRWV,LITE,TSEM,KORU","JNJ,IBM,CRM,KO,JNK",-0.0334660822653974,-0.007975630732500294,-0.020720856498948847
gap_follow_through_1w,2025-11-11,15,"NBIS,RKLB,PFE,XLE,XOM","LITE,BKSY,HUT,CRDO,OKLO",-0.034085736353089646,-0.06641540056521929,-0.05025056845915447
gap_follow_through_1w,2025-11-12,15,"AMD,CRWV,NBIS,OKLO,SLV","BKSY,NOK,HIMS,OXY,NOV",0.0005908263085343312,-0.039051252810568,-0.019230213251016835
gap_follow_through_1w,2025-11-13,15,"FLY,NKE,CRCL,XOM,ASML","SNOW,RIOT,HUT,IREN,WDC",0.004243118115281575,-0.027697380927925907,-0.011727131406322165
gap_follow_through_1w,2025-11-14,15,"CRCL,TLT,XLE,CVX,JNJ","AAOI,OKLO,HUT,KORU,CRDO",-0.0052345460252565925,-0.1545031891700926,-0.07986886759767459
gap_follow_through_1w,2025-11-17,15,"GOOGL,JNJ,NET,KLAC,NBIS","HUT,CRDO,BE,PL,LLY",0.06995877476974299,-0.09789985668858876,-0.013970540959422885
gap_follow_through_1w,2025-11-18,15,"MSTR,GOOGL,LITE,AVGO,COST","KORU,CRDO,HUT,BKSY,BE",0.13763604037023242,-0.17421421352459146,-0.018289086577179522
gap_follow_through_1w,2025-11-19,15,"GOOGL,HD,LITE,SOXL,OKLO","NOV,KORU,OXY,SNOW,AAOI",0.17548755066286342,-0.16699844281090462,0.004244553925979402
gap_follow_through_1w,2025-11-20,15,"SOXL,WMT,NVDA,ALAB,MSTR","MCD,LLY,PFE,SBUX,KO",0.09539971155598655,-0.021789650572655937,0.03680503049166531
gap_follow_through_1w,2025-11-21,15,"GOOGL,WMT,SNDK,BE,OKLO","HUT,KORU,RIOT,AAOI,SLV",0.014933874032852578,-0.19014739709630651,-0.08760676153172697
gap_follow_through_1w,2025-11-24,15,"GOOGL,AVGO,LITE,MS,TSLA","NOV,NOK,NKE,KORU,AMAT",0.03559725217448264,-0.05588599836535115,-0.010144373095434256
gap_follow_through_1w,2025-11-25,15,"GOOGL,AVGO,META,HD,JPM","KORU,HUT,CRCL,ALAB,AAOI",-0.03185647210255253,-0.06164552141106634,-0.04675099675680944
gap_follow_through_1w,2025-11-26,15,"HOOD,ORCL,ASML,CRWV,SOXL","NOK,NOV,LLY,HUT,SBUX",-0.06335327184980614,0.004330846763976037,-0.029511212542915055
gap_follow_through_1w,2025-11-28,15,"CRCL,SNDK,SLV,MSTR,INTC","KORU,NOV,NOK,ISRG,LITE",0.033917083260758395,-0.0591880621000896,-0.012635489419665604
gap_follow_through_1w,2025-12-01,15,"SLV,GLD,SNPS,XLE,CVX","HUT,BKSY,IREN,AAOI,RIOT",0.05702843263969719,-0.14944301982947178,-0.046207293594887296
gap_follow_through_1w,2025-12-02,15,"MSTR,CRDO,ALAB,CRWD,SNOW","NOV,MU,LLY,HIMS,HD",-0.07399543093073971,-0.027507761946667576,-0.05075159643870364
gap_follow_through_1w,2025-12-03,15,"MRVL,SNOW,MSTR,ALAB,CRCL","BE,HUT,NET,ANET,SNDK",-0.07692840259389758,-0.1034503999972793,-0.09018940129558844
gap_follow_through_1w,2025-12-04,15,"META,CRM,ASTS,RKLB,OKLO","HUT,KORU,CRCL,TSEM,BKSY",0.03764787674050574,-0.0659424884254229,-0.014147305842458581
gap_follow_through_1w,2025-12-05,15,"CRM,SLV,MRVL,INTC,ORCL","HUT,BKSY,PL,NBIS,IREN",-0.016166961728676866,-0.10280005288332998,-0.05948350730600342
gap_follow_through_1w,2025-12-08,15,"AVGO,COHR,TSM,INTC,RKLB","NBIS,NOV,UNH,META,SLV",0.03233585916125292,-0.03490547246382749,-0.001284806651287284
gap_follow_through_1w,2025-12-09,15,"SLV,XOM,TLT,WFC,SNPS","BKSY,NBIS,ALAB,PL,TER",0.04658492168934223,-0.07406048468197987,-0.01373778149631882
gap_follow_through_1w,2025-12-10,15,"PLTR,MRVL,TSM,NKE,CVX","RIOT,KORU,HUT,COIN,MARA",-0.023594126623693822,0.013592172403448233,-0.005000977110122795
gap_follow_through_1w,2025-12-11,15,"SLV,LLY,PL,FLY,KO","KORU,HUT,NBIS,CRCL,CRWV",0.10686102585819121,-0.09070539252980345,0.008077816664193882
gap_follow_through_1w,2025-12-12,15,"SLV,GLD,PL,XLF,HOOD","SNDK,AAOI,MRVL,BE,CRDO",0.12018625030261028,-0.19079874908964753,-0.035306249393518625
gap_follow_through_1w,2025-12-15,15,"TSLA,RKLB,PL,SLV,AVGO","NOK,BKSY,SNOW,JNJ,NET",0.18193555549897034,-0.1128741614968495,0.034530697001060415
gap_follow_through_1w,2025-12-16,15,"MSTR,CRCL,GLD,LLY,PFE","KORU,FLY,AAOI,OKLO,CRDO",0.008314102346576835,-0.2671401136260792,-0.1294130056397512
gap_follow_through_1w,2025-12-17,15,"AVGO,SLV,HUT,MU,NBIS","NOK,HIMS,TGT,SBUX,HD",0.3164832339643535,-0.0222811483579624,0.14710104280319555
gap_follow_through_1w,2025-12-18,15,"MU,HUT,AVGO,LRCX,FN","JNK,KO,CRM,JNJ,NOV",0.2807295599818396,-0.026418266830174897,0.12715564657583237
gap_follow_through_1w,2025-12-19,15,"CRWV,ORCL,RKLB,MU,HUT","SBUX,MRVL,HYG,TLT,TSEM",0.2000982595385425,-0.014317577098590939,0.09289034121997577
gap_follow_through_1w,2025-12-22,15,"RKLB,MU,ASTS,BKSY,FLY","MCD,SBUX,KO,WFC,TLT",0.16072388402337784,-0.0014959828513670726,0.07961395058600539
gap_follow_through_1w,2025-12-23,15,"SLV,GLD,AMZN,PFE,XOM","ALAB,CRDO,LITE,PL,RIOT",0.09127174433545852,-0.10091287113208516,-0.00482056339831332
gap_follow_through_1w,2025-12-24,15,"ASTS,NKE,MU,SLV,TSLA","HUT,CDNS,SNOW,SNPS,CRWD",0.1930407097375056,-0.02265634229625535,0.08519218372062512
gap_follow_through_1w,2025-12-26,15,"SLV,GLD,NVDA,MU,KORU","KO,CRCL,SNPS,CRM,IGV",0.1961242565685991,0.05862821870678599,0.12737623763769254
gap_follow_through_1w,2025-12-29,15,"XLE,XOM,TLT,KORU,OXY","CRWV,CRDO,RIOT,NBIS,BE",0.1666792558125557,-0.27499466062256434,-0.054157702405004324
gap_follow_through_1w,2025-12-30,15,"SLV,RKLB,ASTS,GLD,INTC","SNPS,NET,ISRG,CRDO,AAOI",0.3318231023394646,0.029704011902873594,0.1807635571211691
gap_follow_through_1w,2025-12-31,15,"NKE,TSM,MSTR,NVDA,RKLB","AAOI,CRDO,BKSY,ORCL,ALAB",0.0953817126118373,-0.06462694996777144,0.01537738132203293
gap_follow_through_1w,2026-01-02,15,"SOXL,ASML,MU,TSM,KORU","HD,COST,KO,WFC,CVX",0.2530108959512588,-0.06218662445143595,0.09541213574991143
gap_follow_through_1w,2026-01-05,15,"CVX,XLE,ASML,COIN,OKLO","HD,ISRG,SBUX,NET,RKLB",0.011369563050323217,-0.058713618038434556,-0.02367202749405567
gap_follow_through_1w,2026-01-06,15,"SNDK,MU,OKLO,SLV,NBIS","HUT,WFC,COHR,NKE,FN",0.23968771613043494,-0.03152004970955129,0.10408383321044182
gap_follow_through_1w,2026-01-07,15,"MSTR,LLY,INTC,NOK,CRWD","AAOI,HUT,COHR,SOXL,PL",-0.038946340844823915,-0.14849252516589453,-0.09371943300535923
gap_follow_through_1w,2026-01-08,15,"SNDK,COST,BE,PLTR,GOOGL","MARA,SNPS,RIOT,SLV,NKE",0.17191414303970481,0.026838658868494947,0.09937640095409989
gap_follow_through_1w,2026-01-09,15,"INTC,SNDK,OKLO,ASML,AMAT","AAOI,TGT,NKE,FN,TER",0.1510335523655874,-0.1088433584979297,0.021095096933828855
gap_follow_through_1w,2026-01-12,15,"WMT,GLD,SLV,IREN,JNJ","AAOI,KORU,CRCL,SOXL,ASTS",0.06942941257827988,-0.15675855370724293,-0.043664570564481524
gap_follow_through_1w,2026-01-13,15,"INTC,AMD,SLV,MSTR,PL","ASTS,SNPS,WDC,CDNS,SBUX",-0.09058732576953692,-0.020952936422162338,-0.05577013109584963
gap_follow_through_1w,2026-01-14,15,"SLV,MSTR,INTC,APP,RIOT","ALAB,FLY,OKLO,LITE,SOXL",-0.26409211447932435,0.058826205445949166,-0.1026329545166876
gap_follow_through_1w,2026-01-15,15,"TSM,AMAT,KLAC,ASML,LRCX","FLY,RIOT,RKLB,CVX,NOV",0.0178449162867766,0.07811353593064163,0.04797922610870912
gap_follow_through_1w,2026-01-16,15,"ASTS,RIOT,MU,AMAT,BE","MCD,TGT,NOV,HUT,BKSY",-0.04676495938151561,-0.00036693737942390393,-0.02356594838046976
gap_follow_through_1w,2026-01-20,15,"GLD,INTC,MU,WMT,SNDK","BKSY,FLY,MARA,ALAB,KORU",0.0626770221265353,0.06124292588021938,0.06195997400337734
gap_follow_through_1w,2026-01-21,15,"INTC,GLD,OKLO,AMD,IREN","TGT,NOK,AAOI,WMT,COST",-0.1346505956885889,-0.11113568146881844,-0.12289313857870367
gap_follow_through_1w,2026-01-22,15,"META,ANET,ARM,NET,CRDO","OXY,NOV,COST,CVX,HUT",-0.005083927971878177,-0.024953072906008365,-0.015018500438943271
gap_follow_through_1w,2026-01-23,15,"AMD,SLV,NET,GLD,ISRG","COHR,AAOI,MRVL,SOXL,LRCX",-0.07694792215412127,-0.09135289072317468,-0.08415040643864798
gap_follow_through_1w,2026-01-26,15,"SLV,GLD,CRWV,AAPL,NET","CRCL,OKLO,RKLB,BE,MSTR",-0.0757859874968447,0.11971895279397678,0.021966482648566037
gap_follow_through_1w,2026-01-27,15,"CRWV,NET,GLW,IREN,MU","HD,KO,NKE,GS,MSTR",-0.05262972354842217,0.018555455841698397,-0.017037133853361888
gap_follow_through_1w,2026-01-28,15,"INTC,TXN,SBUX,WDC,ASML","WMT,MS,KO,TGT,NKE",-0.005356465146137546,-0.059705612280048045,-0.0325310387130928
gap_follow_through_1w,2026-01-29,15,"META,GLD,SLV,IBM,XOM","MARA,RIOT,BKSY,FLY,HUT",-0.11228256587139118,0.17025123022101357,0.028984332174811195
gap_follow_through_1w,2026-01-30,15,"SNDK,SOFI,MSFT,LITE,MU","RIOT,FLY,PL,AMD,AMAT",0.1171033249443583,0.05074824280068815,0.08392578387252322
gap_follow_through_1w,2026-02-02,15,"ORCL,PLTR,SNDK,AAPL,APP","HUT,CRDO,RIOT,OXY,NOV",-0.08663402839896184,-0.08926848608445082,-0.08795125724170633
gap_follow_through_1w,2026-02-03,15,"PLTR,TER,SNDK,SOFI,LITE","NOK,NKE,QCOM,MCD,SBUX",0.10394347907211883,-0.05154913130367469,0.02619717388422207
gap_follow_through_1w,2026-02-04,15,"LLY,LITE,COHR,AMAT,GOOGL","SNDK,NBIS,RIOT,IREN,MSTR",0.14966178521316822,-0.12292521896653925,0.013368283123314485
gap_follow_through_1w,2026-02-05,15,"AVGO,HIMS,AMD,TSEM,ISRG","SLV,FLY,AAOI,KORU,HUT",-0.05759359594225266,-0.49256325932518796,-0.2750784276337203
gap_follow_through_1w,2026-02-06,15,"MSTR,HOOD,BE,COIN,MARA","OXY,SBUX,UNH,HD,MCD",0.08013384551343535,-0.03915967600129577,0.020487084756069786
gap_follow_through_1w,2026-02-09,15,"ORCL,APP,HOOD,GLW,SOFI","RIOT,OKLO,BKSY,ARM,PL",-0.04429310273999876,0.03712476745024997,-0.0035841676448743927
gap_follow_through_1w,2026-02-10,15,"ORCL,CRDO,SNOW,NET,PLTR","RIOT,CRCL,FLY,KORU,ASTS",-0.04668700683964706,-0.2116601097934907,-0.12917355831656888
gap_follow_through_1w,2026-02-11,15,"MU,NET,SOXL,TSEM,TSM","CRCL,HD,SBUX,ISRG,UNH",-0.07385131798447626,-0.15709358876719853,-0.11547245337583739
gap_follow_through_1w,2026-02-12,15,"MCD,HOOD,ALAB,KORU,MU","RKLB,NOK,CRWV,INTC,SLV",-0.05158420894228259,0.0018673977308460098,-0.02485840560571829
gap_follow_through_1w,2026-02-13,15,"COIN,AMAT,ANET,HOOD,SNOW","ARM,BE,SBUX,INTC,TSEM",0.037430699760564054,0.008689888307439997,0.023060294034002025
