ticker,category_token,kind,extreme_date,entry,period,horizon,mom_bucket,trend_agree,depth_favorable,gamma_regime,signed_ret,signed_baseline,edge,state_edge,correct
PEP,divergence,bottom,2023-09-06,extreme,H1,20,0,False,True,neg,-0.033308533165455234,0.002504852601118562,-0.035813385766573794,-0.05011987031735134,0
PEP,1B,1B,2023-10-06,confirmation,H1,1,0,False,True,neg,0.010351063166427643,0.00012928466711146857,0.010221778499316174,0.009323831060369478,1
PEP,1B,1B,2023-10-06,confirmation,H1,3,0,False,True,neg,-0.002307164681673468,0.0003969166511209125,-0.0027040813327943807,-0.005410774445579233,0
PEP,1B,1B,2023-10-06,confirmation,H1,5,0,False,True,neg,0.011348756001746008,0.0006781213368634008,0.010670634664882607,0.006927477199086361,1
PEP,1B,1B,2023-10-06,confirmation,H1,10,0,False,True,neg,0.018145538442352116,0.0013861536277823148,0.016759384814569803,0.01060188318697693,1
PEP,1B,1B,2023-10-06,confirmation,H1,20,0,False,True,neg,0.04826339090852394,0.002504852601118562,0.04575853830740538,0.03145205375662784,1
PEP,1B,1B,2023-10-06,extreme,H1,1,0,False,True,neg,0.006675400835984835,0.00012928466711146857,0.006546116168873366,0.00564816872992667,1
PEP,1B,1B,2023-10-06,extreme,H1,3,0,False,True,neg,0.014536153222284742,0.0003969166511209125,0.01413923657116383,0.011432543458378977,1
PEP,1B,1B,2023-10-06,extreme,H1,5,0,False,True,neg,-0.0018092207873229293,0.0006781213368634008,-0.00248734212418633,-0.006230499589982576,0
PEP,1B,1B,2023-10-06,extreme,H1,10,0,False,True,neg,-0.0018092207873229293,0.0013861536277823148,-0.0031953744151052444,-0.009352876042698115,0
PEP,1B,1B,2023-10-06,extreme,H1,20,0,False,True,neg,0.04055150040551503,0.002504852601118562,0.03804664780439647,0.023740163253618923,1
PEP,3S,3S,2023-11-03,confirmation,H1,1,4,True,True,neg,-0.00202658401382827,-0.00012928466711146857,-0.0018972993467168012,-0.002196188662179504,0
PEP,3S,3S,2023-11-03,confirmation,H1,3,4,True,True,neg,0.0003576324730285574,-0.0003969166511209125,0.0007545491241494699,0.0001128208468071934,1
PEP,3S,3S,2023-11-03,confirmation,H1,5,4,True,True,neg,0.007450676521428168,-0.0006781213368634008,0.008128797858291568,0.005427482871309336,1
PEP,3S,3S,2023-11-03,confirmation,H1,10,4,True,True,neg,-0.006496989926685348,-0.0013861536277823148,-0.005110836298903033,-0.010515468615810077,0
PEP,3S,3S,2023-11-03,confirmation,H1,20,4,True,True,neg,-0.01182949967690572,-0.002504852601118562,-0.009324647075787156,-0.0193875072524387,0
PEP,3S,3S,2023-11-03,extreme,H1,1,4,True,True,pos,0.0005396006954854204,-0.00012928466711146857,0.0006688853625968891,0.0003699960471341865,1
PEP,3S,3S,2023-11-03,extreme,H1,3,4,True,True,pos,-0.003597337969902137,-0.0003969166511209125,-0.0032004213187812242,-0.003842149596123501,0
PEP,3S,3S,2023-11-03,extreme,H1,5,4,True,True,pos,-0.000779423226812126,-0.0006781213368634008,-0.0001013018899487251,-0.0028026168769309575,0
PEP,3S,3S,2023-11-03,extreme,H1,10,4,True,True,pos,0.00017986689849514015,-0.0013861536277823148,0.001566020526277455,-0.003838611790629589,1
PEP,3S,3S,2023-11-03,extreme,H1,20,4,True,True,pos,-0.02182231617755037,-0.002504852601118562,-0.01931746357643181,-0.029380323753083352,0
PEP,2B,2B,2023-11-10,confirmation,H2,1,4,False,False,pos,0.003208174904942851,0.00012928466711146857,0.0030788902378313826,0.003377779553294085,1
PEP,2B,2B,2023-11-10,confirmation,H2,3,4,False,False,pos,0.007445714150814853,0.0003969166511209125,0.007048797499693941,0.007690525777036217,1
PEP,2B,2B,2023-11-10,confirmation,H2,5,4,False,False,pos,0.012534126160014258,0.0006781213368634008,0.011856004823150858,0.01455731981013309,1
PEP,2B,2B,2023-11-10,confirmation,H2,10,4,False,False,pos,0.00463212162808091,0.0013861536277823148,0.0032459680002985946,0.008650600317205638,1
PEP,2B,2B,2023-11-10,confirmation,H2,20,4,False,False,pos,0.01085794338051338,0.002504852601118562,0.008353090779394817,0.01841595095604636,1
PEP,2B,2B,2023-11-10,extreme,H1,1,4,False,False,neg,0.005092259765157037,0.00012928466711146857,0.004962975098045568,0.005261864413508271,1
PEP,2B,2B,2023-11-10,extreme,H1,3,4,False,False,neg,0.0019769949676493592,0.0003969166511209125,0.0015800783165284466,0.002221806593870723,1
PEP,2B,2B,2023-11-10,extreme,H1,5,4,False,False,neg,-0.0009585430146176188,0.0006781213368634008,-0.0016366643514810196,0.0010646506355012127,0
PEP,2B,2B,2023-11-10,extreme,H1,10,4,False,False,neg,0.008387251377905747,0.0013861536277823148,0.007001097750123432,0.012405730067030475,1
PEP,2B,2B,2023-11-10,extreme,H1,20,4,False,False,neg,0.013058223774494504,0.002504852601118562,0.010553371173375941,0.020616231350027485,1
PEP,divergence,top,2023-12-04,confirmation,H2,1,2,True,False,pos,-0.0038731974734833585,-0.00012928466711146857,-0.00374391280637189,-0.0031902704565392116,0
PEP,divergence,top,2023-12-04,confirmation,H2,3,2,True,False,pos,-0.002562269097842851,-0.0003969166511209125,-0.0021653524467219382,-0.0016184318954488841,0
PEP,divergence,top,2023-12-04,confirmation,H2,5,2,True,False,pos,-0.006495054224764596,-0.0006781213368634008,-0.005816932887901195,-0.004834514010735728,0
PEP,divergence,top,2023-12-04,confirmation,H2,10,2,True,False,pos,-0.006197115957573551,-0.0013861536277823148,-0.004810962329791236,-0.005831524926915751,0
PEP,divergence,top,2023-12-04,confirmation,H2,20,2,True,False,pos,0.005362888809438804,-0.002504852601118562,0.007867741410557367,0.007365166910908995,1
PEP,divergence,top,2023-12-04,extreme,H2,1,3,True,True,pos,0.007094714437743899,-0.00012928466711146857,0.0072239991048553675,0.006706564205997465,1
PEP,divergence,top,2023-12-04,extreme,H2,3,3,True,True,pos,0.00993260021284148,-0.0003969166511209125,0.010329516863962393,0.009292719958015954,1
PEP,divergence,top,2023-12-04,extreme,H2,5,3,True,True,pos,0.007804185881518211,-0.0006781213368634008,0.008482307218381611,0.009951709343719922,1
PEP,divergence,top,2023-12-04,extreme,H2,10,3,True,True,pos,0.0013598202672342463,-0.0013861536277823148,0.0027459738950165614,0.007340791118255899,1
PEP,divergence,top,2023-12-04,extreme,H2,20,3,True,True,pos,-0.022525718339836853,-0.002504852601118562,-0.02002086573871829,-0.0197521812747837,0
PEP,divergence,top,2024-01-03,confirmation,H2,1,1,True,False,neg,0.006576194177078998,-0.00012928466711146857,0.006705478844190467,0.006051739689625631,1
PEP,divergence,top,2024-01-03,confirmation,H2,3,1,True,False,neg,0.0005978358342799694,-0.0003969166511209125,0.000994752485400882,-0.0006496134889224484,1
PEP,divergence,top,2024-01-03,confirmation,H2,5,1,True,False,neg,0.012913254020445852,-0.0006781213368634008,0.013591375357309253,0.010215484031221841,1
PEP,divergence,top,2024-01-03,confirmation,H2,10,1,True,False,neg,-0.005260955341663154,-0.0013861536277823148,-0.0038748017138808388,-0.007936372023636354,0
PEP,divergence,top,2024-01-03,confirmation,H2,20,1,True,False,neg,-0.019967716864948803,-0.002504852601118562,-0.01746286426383024,-0.021354304082058913,0
PEP,divergence,top,2024-01-03,extreme,H2,1,3,True,True,pos,0.00855738652789817,-0.00012928466711146857,0.008686671195009639,0.008169236296151735,1
PEP,divergence,top,2024-01-03,extreme,H2,3,3,True,True,pos,0.02220294882914131,-0.0003969166511209125,0.022599865480262223,0.021563068574315784,1
PEP,divergence,top,2024-01-03,extreme,H2,5,3,True,True,pos,0.03486556808326102,-0.0006781213368634008,0.035543689420124425,0.037013091545462735,1
PEP,divergence,top,2024-01-03,extreme,H2,10,3,True,True,pos,0.03342006360219718,-0.0013861536277823148,0.034806217229979494,0.03940103445321883,1
PEP,divergence,top,2024-01-03,extreme,H2,20,3,True,True,pos,0.007227522405319431,-0.002504852601118562,0.009732375006437994,0.010001059470372583,1
PEP,divergence,top,2024-04-25,confirmation,H2,1,4,False,True,pos,-0.006173869514433328,-0.00012928466711146857,-0.006044584847321859,-0.006343474162784562,0
PEP,divergence,top,2024-04-25,confirmation,H2,3,4,False,True,pos,0.0018354747205072686,-0.0003969166511209125,0.002232391371628181,0.0015906630942859046,1
PEP,divergence,top,2024-04-25,confirmation,H2,5,4,False,True,pos,-0.013348907058234438,-0.0006781213368634008,-0.012670785721371038,-0.01537210070835327,0
PEP,divergence,top,2024-04-25,confirmation,H2,10,4,False,True,pos,0.01001168029367605,-0.0013861536277823148,0.011397833921458366,0.005993201604551321,1
PEP,divergence,top,2024-04-25,confirmation,H2,20,4,False,True,pos,0.06998095778544078,-0.002504852601118562,0.07248581038655934,0.0624229502099078,1
PEP,divergence,top,2024-04-25,extreme,H2,1,3,False,True,pos,0.006225945211682071,-0.00012928466711146857,0.00635522987879354,0.005837794979935637,1
PEP,divergence,top,2024-04-25,extreme,H2,3,3,False,True,pos,0.004358161648177594,-0.0003969166511209125,0.004755078299298506,0.0037182813933520683,1
PEP,divergence,top,2024-04-25,extreme,H2,5,3,False,True,pos,0.00696173873669903,-0.0006781213368634008,0.007639860073562431,0.009109262198900741,1
PEP,divergence,top,2024-04-25,extreme,H2,10,3,False,True,pos,-0.007810731265564863,-0.0013861536277823148,-0.006424577637782548,-0.0018297604145432102,0
PEP,divergence,top,2024-04-25,extreme,H2,20,3,False,True,pos,-0.014659270998415241,-0.002504852601118562,-0.012154418397296678,-0.01188573393336209,0
PEP,3B,3B,2024-05-09,confirmation,H2,1,3,True,False,pos,0.004270423160113168,0.00012928466711146857,0.004141138493001699,0.004658573391859602,1
PEP,3B,3B,2024-05-09,confirmation,H2,3,3,True,False,pos,-0.005767844268204758,0.0003969166511209125,-0.00616476091932567,-0.005127964013379232,0
PEP,3B,3B,2024-05-09,confirmation,H2,5,3,True,False,pos,-0.03843380844101829,0.0006781213368634008,-0.03911192977788169,-0.040581331903220004,0
PEP,3B,3B,2024-05-09,confirmation,H2,10,3,True,False,pos,-0.03560534634795631,0.0013861536277823148,-0.036991499975738626,-0.041586317198977964,0
PEP,3B,3B,2024-05-09,confirmation,H2,20,3,True,False,pos,-0.06942101432479342,0.002504852601118562,-0.07192586692591198,-0.07219455138984657,0
PEP,3B,3B,2024-05-09,extreme,H2,1,4,True,False,pos,0.00971582612602484,0.00012928466711146857,0.009586541458913371,0.009885430774376074,1
PEP,3B,3B,2024-05-09,extreme,H2,3,4,True,False,pos,0.010165112883297578,0.0003969166511209125,0.009768196232176665,0.010409924509518942,1
PEP,3B,3B,2024-05-09,extreme,H2,5,4,True,False,pos,0.02836122655284723,0.0006781213368634008,0.027683105215983828,0.030384420202966063,1
PEP,3B,3B,2024-05-09,extreme,H2,10,4,True,False,pos,0.006795462203751379,0.0013861536277823148,0.005409308575969064,0.010813940892876107,1
PEP,3B,3B,2024-05-09,extreme,H2,20,4,True,False,pos,-0.031850766231543925,0.002504852601118562,-0.034355618832662485,-0.024292758656010945,0
PEP,divergence,top,2024-05-16,confirmation,H2,1,1,False,False,pos,-0.015534660982304604,-0.00012928466711146857,-0.015405376315193136,-0.01605911546975797,0
PEP,divergence,top,2024-05-16,confirmation,H2,3,1,False,False,pos,-0.011504993283887321,-0.0003969166511209125,-0.011108076632766408,-0.012752442607089739,0
PEP,divergence,top,2024-05-16,confirmation,H2,5,1,False,False,pos,0.02348815277839389,-0.0006781213368634008,0.02416627411525729,0.02079038278916988,1
PEP,divergence,top,2024-05-16,confirmation,H2,10,1,False,False,pos,0.022075477411708122,-0.0013861536277823148,0.023461631039490435,0.019400060729734922,1
PEP,divergence,top,2024-05-16,confirmation,H2,20,1,False,False,pos,0.037144014656357416,-0.002504852601118562,0.039648867257475975,0.03575742743924731,1
PEP,divergence,top,2024-05-16,extreme,H2,1,4,False,True,pos,0.005024302331931629,-0.00012928466711146857,0.005153586999043098,0.004854697683580395,1
PEP,divergence,top,2024-05-16,extreme,H2,3,4,False,True,pos,0.011086232319370781,-0.0003969166511209125,0.011483148970491694,0.010841420693149417,1
PEP,divergence,top,2024-05-16,extreme,H2,5,4,False,True,pos,0.020971001037627723,-0.0006781213368634008,0.021649122374491125,0.01894780738750889,1
PEP,divergence,top,2024-05-16,extreme,H2,10,4,False,True,pos,0.055758833488067316,-0.0013861536277823148,0.05714498711584963,0.05174035479894259,1
PEP,divergence,top,2024-05-16,extreme,H2,20,4,False,True,pos,0.09834720155478682,-0.002504852601118562,0.10085205415590538,0.09078919397925383,1
PEP,3S,3S,2024-06-24,confirmation,H2,1,0,True,False,neg,0.013808625828821697,-0.00012928466711146857,0.013937910495933166,0.014835857934879862,1
PEP,3S,3S,2024-06-24,confirmation,H2,3,0,True,False,neg,0.004866476063020819,-0.0003969166511209125,0.005263392714141731,0.007970085826926585,1
PEP,3S,3S,2024-06-24,confirmation,H2,5,0,True,False,neg,-0.012105359206764588,-0.0006781213368634008,-0.011427237869901187,-0.007684080404104941,0
PEP,3S,3S,2024-06-24,confirmation,H2,10,0,True,False,neg,-0.030232982541517295,-0.0013861536277823148,-0.02884682891373498,-0.02268932728614211,0
PEP,3S,3S,2024-06-24,confirmation,H2,20,0,True,False,neg,-0.08303424782529367,-0.002504852601118562,-0.08052939522417511,-0.06622291067339757,0
PEP,3S,3S,2024-06-24,extreme,H2,1,0,False,False,pos,0.004343169919086232,-0.00012928466711146857,0.0044724545861977005,0.005370402025144397,1
PEP,3S,3S,2024-06-24,extreme,H2,3,0,False,False,pos,0.010828177058543553,-0.0003969166511209125,0.011225093709664466,0.013931786822449319,1
PEP,3S,3S,2024-06-24,extreme,H2,5,0,False,False,pos,0.03087815326035226,-0.0006781213368634008,0.03155627459721566,0.03529943206301191,1
PEP,3S,3S,2024-06-24,extreme,H2,10,0,False,False,pos,0.03676820561637317,-0.0013861536277823148,0.038154359244155486,0.044311860871748356,1
PEP,3S,3S,2024-06-24,extreme,H2,20,0,False,False,pos,0.010709186101856338,-0.002504852601118562,0.013214038702974901,0.027520523253752444,1
PEP,divergence,bottom,2024-07-11,confirmation,H2,1,2,True,False,pos,-0.008230943576285399,0.00012928466711146857,-0.008360228243396868,-0.008913870593229546,0
PEP,divergence,bottom,2024-07-11,confirmation,H2,3,2,True,False,pos,0.020040558272694797,0.0003969166511209125,0.019643641621573886,0.01909672107030083,1
PEP,divergence,bottom,2024-07-11,confirmation,H2,5,2,True,False,pos,0.03310270786114766,0.0006781213368634008,0.03242458652428426,0.031442167647118796,1
PEP,divergence,bottom,2024-07-11,confirmation,H2,10,2,True,False,pos,0.03805320291065262,0.0013861536277823148,0.036667049282870304,0.037687611879994816,1
PEP,divergence,bottom,2024-07-11,confirmation,H2,20,2,True,False,pos,0.03674102349994035,0.002504852601118562,0.03423617089882179,0.03473874539847016,1
PEP,divergence,bottom,2024-07-11,extreme,H2,1,2,False,False,neg,0.01482159194876509,0.00012928466711146857,0.01469230728165362,0.014138664931820942,1
PEP,divergence,bottom,2024-07-11,extreme,H2,3,2,False,False,neg,0.004940530649588437,0.0003969166511209125,0.004543613998467525,0.003996693447194471,1
PEP,divergence,bottom,2024-07-11,extreme,H2,5,2,False,False,neg,0.039158279963403375,0.0006781213368634008,0.03848015862653997,0.03749773974937451,1
PEP,divergence,bottom,2024-07-11,extreme,H2,10,2,False,False,neg,0.043122903324184225,0.0013861536277823148,0.04173674969640191,0.042757312293526424,1
PEP,divergence,bottom,2024-07-11,extreme,H2,20,2,False,False,neg,0.05135712107349821,0.002504852601118562,0.048852268472379654,0.049354842972028024,1
PEP,3B,3B,2024-08-13,confirmation,H2,1,3,True,False,pos,0.0005686018081538791,0.00012928466711146857,0.0004393171410424105,0.0009567520399003133,1
PEP,3B,3B,2024-08-13,confirmation,H2,3,3,True,False,pos,-0.011087735258998088,0.0003969166511209125,-0.011484651910119001,-0.010447855004172562,0
PEP,3B,3B,2024-08-13,confirmation,H2,5,3,True,False,pos,-0.017001194063797076,0.0006781213368634008,-0.017679315400660478,-0.019148717525998785,0
PEP,3B,3B,2024-08-13,confirmation,H2,10,3,True,False,pos,0.020906724310802094,0.0013861536277823148,0.01952057068301978,0.014925753459780441,1
PEP,3B,3B,2024-08-13,confirmation,H2,20,3,True,False,pos,-0.01392751377107515,0.002504852601118562,-0.016432366372193714,-0.016701050836128304,0
PEP,3B,3B,2024-08-13,extreme,H2,1,4,True,False,pos,0.007773974589545762,0.00012928466711146857,0.0076446899224342935,0.007943579237896996,1
PEP,3B,3B,2024-08-13,extreme,H2,3,4,True,False,pos,0.0014503683935718215,0.0003969166511209125,0.0010534517424509089,0.0016951800197931854,1
PEP,3B,3B,2024-08-13,extreme,H2,5,4,True,False,pos,0.020189128038521797,0.0006781213368634008,0.019511006701658395,0.02221232168864063,1
PEP,3B,3B,2024-08-13,extreme,H2,10,4,True,False,pos,0.016998317572663568,0.0013861536277823148,0.015612163944881253,0.021016796261788297,1
PEP,3B,3B,2024-08-13,extreme,H2,20,4,True,False,pos,0.027548379344606966,0.002504852601118562,0.025043526743488403,0.03510638692013995,1
PEP,3S,3S,2024-11-27,confirmation,H2,1,1,True,False,neg,-0.010647062551492503,-0.00012928466711146857,-0.010517777884381034,-0.01117151703894587,0
PEP,3S,3S,2024-11-27,confirmation,H2,3,1,True,False,neg,0.006464287977691829,-0.0003969166511209125,0.0068612046288127415,0.005216838654489412,1
PEP,3S,3S,2024-11-27,confirmation,H2,5,1,True,False,neg,-0.0011407567019456888,-0.0006781213368634008,-0.00046263536508228795,-0.003838526691169699,0
PEP,3S,3S,2024-11-27,confirmation,H2,10,1,True,False,neg,0.03168768616515616,-0.0013861536277823148,0.03307383979293847,0.02901226948318296,1
PEP,3S,3S,2024-11-27,confirmation,H2,20,1,True,False,neg,0.0785220863172571,-0.002504852601118562,0.08102693891837566,0.077135499100147,1
PEP,3S,3S,2024-11-27,extreme,H2,1,1,True,False,pos,-0.004486234021632285,-0.00012928466711146857,-0.004356949354520816,-0.005010688509085651,0
PEP,3S,3S,2024-11-27,extreme,H2,3,1,True,False,pos,0.0062684365781711104,-0.0003969166511209125,0.006665353229292023,0.005020987254968693,1
PEP,3S,3S,2024-11-27,extreme,H2,5,1,True,False,pos,0.013704523107177957,-0.0006781213368634008,0.014382644444041357,0.011006753117953946,1
PEP,3S,3S,2024-11-27,extreme,H2,10,1,True,False,pos,0.015161018768533485,-0.0013861536277823148,0.0165471723963158,0.012485602086560285,1
PEP,3S,3S,2024-11-27,extreme,H2,20,1,True,False,pos,0.0524101205759665,-0.002504852601118562,0.05491497317708506,0.05102353335885639,1
PEP,divergence,bottom,2025-01-10,confirmation,H2,1,1,False,True,pos,0.0007986688851910895,0.00012928466711146857,0.0006693842180796208,0.0013231233726444555,1
PEP,divergence,bottom,2025-01-10,confirmation,H2,3,1,False,True,pos,0.002928452579034957,0.0003969166511209125,0.0025315359279140443,0.004175901902237374,1
PEP,divergence,bottom,2025-01-10,confirmation,H2,5,1,False,True,pos,-0.044991680532445955,0.0006781213368634008,-0.04566980186930936,-0.042293910543221944,0
PEP,divergence,bottom,2025-01-10,confirmation,H2,10,1,False,True,pos,-0.030682196339434364,0.0013861536277823148,-0.03206834996721668,-0.028006779657461164,0
PEP,divergence,bottom,2025-01-10,confirmation,H2,20,1,False,True,pos,0.008386023294508993,0.002504852601118562,0.005881170693390431,0.0097726105116191,1
PEP,divergence,bottom,2025-01-10,extreme,H2,1,0,False,True,neg,0.013039820527201318,0.00012928466711146857,0.012910535860089849,0.012012588421143153,1
PEP,divergence,bottom,2025-01-10,extreme,H2,3,0,False,True,neg,0.01500280426247902,0.0003969166511209125,0.014605887611358106,0.011899194498573254,1
PEP,divergence,bottom,2025-01-10,extreme,H2,5,0,False,True,neg,0.03932978126752662,0.0006781213368634008,0.03865165993066322,0.03490850246486697,1
PEP,divergence,bottom,2025-01-10,extreme,H2,10,0,False,True,neg,0.08391755468311812,0.0013861536277823148,0.08253140105533581,0.07637389942774293,1
PEP,divergence,bottom,2025-01-10,extreme,H2,20,0,False,True,neg,0.01198822209758843,0.002504852601118562,0.009483369496469867,-0.004823115054307676,1
PEP,1B,1B,2025-02-05,confirmation,H2,1,2,False,False,neg,0.004097506771303605,0.00012928466711146857,0.003968222104192136,0.003414579754359458,1
PEP,1B,1B,2025-02-05,confirmation,H2,3,2,False,False,neg,0.0007639419404126269,0.0003969166511209125,0.0003670252892917144,-0.00017989526198133985,1
PEP,1B,1B,2025-02-05,confirmation,H2,5,2,False,False,neg,0.03548857559552765,0.0006781213368634008,0.03481045425866425,0.03382803538149878,1
PEP,1B,1B,2025-02-05,confirmation,H2,10,2,False,False,neg,0.055767761650114656,0.0013861536277823148,0.05438160802233234,0.055402170619456854,1
PEP,1B,1B,2025-02-05,confirmation,H2,20,2,False,False,neg,0.03931900936473909,0.002504852601118562,0.03681415676362053,0.0373167312632689,1
PEP,1B,1B,2025-02-05,extreme,H2,1,2,False,False,neg,-0.0021282438555542127,0.00012928466711146857,-0.002257528522665681,-0.0028111708724983596,0
PEP,1B,1B,2025-02-05,extreme,H2,3,2,False,False,neg,-0.008993546615405745,0.0003969166511209125,-0.009390463266526658,-0.009937383817799713,0
PEP,1B,1B,2025-02-05,extreme,H2,5,2,False,False,neg,-0.011465055608952501,0.0006781213368634008,-0.012143176945815902,-0.01312559582298137,0
PEP,1B,1B,2025-02-05,extreme,H2,10,2,False,False,neg,0.023616641493889867,0.0013861536277823148,0.022230487866107554,0.023251050463232066,1
PEP,1B,1B,2025-02-05,extreme,H2,20,2,False,False,neg,0.06144445970067269,0.002504852601118562,0.058939607099554134,0.059442181599202504,1
PEP,3S,3S,2025-06-13,confirmation,H2,1,3,True,True,neg,0.023120946203738946,-0.00012928466711146857,0.023250230870850413,0.02273279597199251,1
PEP,3S,3S,2025-06-13,confirmation,H2,3,3,True,True,neg,7.63067531476258e-05,-0.0003969166511209125,0.0004732234042685383,-0.0005635735016779002,1
PEP,3S,3S,2025-06-13,confirmation,H2,5,3,True,True,neg,-0.03212514307516212,-0.0006781213368634008,-0.03144702173829872,-0.029977619612960412,0
PEP,3S,3S,2025-06-13,confirmation,H2,10,3,True,True,neg,-0.02617321632964531,-0.0013861536277823148,-0.024787062701862997,-0.02019224547862366,0
PEP,3S,3S,2025-06-13,confirmation,H2,20,3,True,True,neg,-0.11148416634872182,-0.002504852601118562,-0.10897931374760327,-0.10871062928366867,0
PEP,3S,3S,2025-06-13,extreme,H2,1,2,True,False,pos,-0.004279709591134884,-0.00012928466711146857,-0.004150424924023415,-0.003596782574190737,0
PEP,3S,3S,2025-06-13,extreme,H2,3,2,True,False,pos,0.013603362628964555,-0.0003969166511209125,0.014000279280085468,0.014547199831358522,1
PEP,3S,3S,2025-06-13,extreme,H2,5,2,True,False,pos,0.013450515857852507,-0.0006781213368634008,0.014128637194715908,0.015111056071881375,1
PEP,3S,3S,2025-06-13,extreme,H2,10,2,True,False,pos,-0.0090943828811616,-0.0013861536277823148,-0.007708229253379285,-0.008728791850503799,0
PEP,3S,3S,2025-06-13,extreme,H2,20,2,True,False,pos,-0.02262132212457013,-0.002504852601118562,-0.020116469523451568,-0.02061904402309994,0
PEP,divergence,top,2025-07-02,confirmation,H2,1,4,True,True,pos,0.01512651265126519,-0.00012928466711146857,0.015255797318376658,0.014956908002913955,1
PEP,divergence,top,2025-07-02,confirmation,H2,3,4,True,True,pos,-0.004125412541254203,-0.0003969166511209125,-0.0037284958901332905,-0.004370224167475567,0
PEP,divergence,top,2025-07-02,confirmation,H2,5,4,True,True,pos,0.0063943894389437705,-0.0006781213368634008,0.007072510775807172,0.004371195788824939,1
PEP,divergence,top,2025-07-02,confirmation,H2,10,4,True,True,pos,0.05170517051705159,-0.0013861536277823148,0.053091324144833904,0.04768669182792686,1
PEP,divergence,top,2025-07-02,confirmation,H2,20,4,True,True,pos,-0.02186468646864692,-0.002504852601118562,-0.019359833867528358,-0.029422694044179902,0
PEP,divergence,top,2025-07-02,extreme,H2,1,4,True,True,pos,0.008059788980070204,-0.00012928466711146857,0.008189073647181673,0.00789018433171897,1
PEP,divergence,top,2025-07-02,extreme,H2,3,4,True,True,pos,0.010550996483001174,-0.0003969166511209125,0.010947913134122087,0.01030618485677981,1
PEP,divergence,top,2025-07-02,extreme,H2,5,4,True,True,pos,0.0029308323563891348,-0.0006781213368634008,0.0036089536932525355,0.0009076387062703032,1
PEP,divergence,top,2025-07-02,extreme,H2,10,4,True,True,pos,-0.06565064478311844,-0.0013861536277823148,-0.06426449115533613,-0.06966912347224317,0
PEP,divergence,top,2025-07-02,extreme,H2,20,4,True,True,pos,-0.010550996483001285,-0.002504852601118562,-0.008046143881882722,-0.018109004058534266,0
PEP,3B,3B,2025-07-16,confirmation,H2,1,4,False,False,pos,-0.007335132516780973,0.00012928466711146857,-0.007464417183892442,-0.007165527868429739,0
PEP,3B,3B,2025-07-16,confirmation,H2,3,4,False,False,pos,-0.004290360528683257,0.0003969166511209125,-0.004687277179804169,-0.004045548902461893,0
PEP,3B,3B,2025-07-16,confirmation,H2,5,4,False,False,pos,-0.04560238045809972,0.0006781213368634008,-0.046280501794963125,-0.04357918680798089,0
PEP,3B,3B,2025-07-16,confirmation,H2,10,4,False,False,pos,-0.004082762438585519,0.0013861536277823148,-0.005468916066367834,-6.428374946078948e-05,0
PEP,3B,3B,2025-07-16,confirmation,H2,20,4,False,False,pos,0.030932115424537887,0.002504852601118562,0.028427262823419324,0.03849012300007087,1
PEP,3B,3B,2025-07-16,extreme,H2,1,3,False,False,neg,0.07454746952345781,0.00012928466711146857,0.07441818485634634,0.07493561975520424,1
PEP,3B,3B,2025-07-16,extreme,H2,3,3,False,False,neg,0.04691540450683429,0.0003969166511209125,0.04651848785571338,0.047555284761659815,1
PEP,3B,3B,2025-07-16,extreme,H2,5,3,False,False,neg,0.07617288511267084,0.0006781213368634008,0.07549476377580744,0.07402536165046913,1
PEP,3B,3B,2025-07-16,extreme,H2,10,3,False,False,neg,0.05548577761359441,0.0013861536277823148,0.0540996239858121,0.04950480676257276,1
PEP,3B,3B,2025-07-16,extreme,H2,20,3,False,False,neg,0.10343553749538237,0.002504852601118562,0.10093068489426381,0.10066200043032922,1
PEP,divergence,bottom,2025-10-09,confirmation,H2,1,4,True,False,pos,-0.0004554030316832325,0.00012928466711146857,-0.0005846876987947011,-0.00028579838333199855,0
PEP,divergence,bottom,2025-10-09,confirmation,H2,3,4,True,False,pos,-0.004423915164920911,0.0003969166511209125,-0.004820831816041823,-0.004179103538699547,0
PEP,divergence,bottom,2025-10-09,confirmation,H2,5,4,True,False,pos,-0.01405243640621956,0.0006781213368634008,-0.01473055774308296,-0.012029242756100728,0
PEP,divergence,bottom,2025-10-09,confirmation,H2,10,4,True,False,pos,-0.049573872877496594,0.0013861536277823148,-0.05096002650527891,-0.045555394188371866,0
PEP,divergence,bottom,2025-10-09,confirmation,H2,20,4,True,False,pos,-0.051135254700409916,0.002504852601118562,-0.053640107301528475,-0.043577247124876935,0
PEP,divergence,bottom,2025-10-09,extreme,H2,1,2,True,False,neg,0.037108700158938746,0.00012928466711146857,0.036979415491827275,0.0364257731419946,1
PEP,divergence,bottom,2025-10-09,extreme,H2,3,2,True,False,neg,0.047197843963789676,0.0003969166511209125,0.046800927312668765,0.04625400676139571,1
PEP,divergence,bottom,2025-10-09,extreme,H2,5,2,True,False,neg,0.055006564853845585,0.0006781213368634008,0.05432844351698218,0.05334602463981672,1
PEP,divergence,bottom,2025-10-09,extreme,H2,10,2,True,False,neg,0.04699053278971754,0.0013861536277823148,0.04560437916193523,0.04662494175905974,1
PEP,divergence,bottom,2025-10-09,extreme,H2,20,2,True,False,neg,-0.021629465828208128,0.002504852601118562,-0.02413431842932669,-0.023631743929678317,0
