scope,horizon,std,mad,mean,n,cov_1.0,cov_1.0_nominal,cov_1.96,cov_1.96_nominal,pit_ks_stat,pit_ks_p,pit_ks_n_indep,k_ci_lo,k_ci_hi,ci_n_dates
ticker:ASML,5,0.9028064674693009,0.7002249518230899,0.29212790975448283,149,0.7651006711409396,0.6826894921370859,0.9731543624161074,0.950004209703559,0.2510145580578701,0.03750964782229027,30,0.6689060319561788,1.0281184134661279,149
ticker:ASTS,5,0.9714632248372514,1.025690356681599,0.06315880593971789,149,0.6711409395973155,0.6826894921370859,0.9664429530201343,0.950004209703559,0.13223627835730428,0.6232335465943188,30,0.789128682894523,1.06936258075772,149
ticker:AVGO,5,0.9204314803495921,0.749301376065278,0.15321764094100587,149,0.7651006711409396,0.6826894921370859,0.9463087248322147,0.950004209703559,0.12980433571716726,0.6458212707828042,30,0.6999547661626866,1.1112939263274095,149
ticker:BAC,5,0.8468413546804692,0.9380422129076702,0.15017969139030962,149,0.7181208053691275,0.6826894921370859,0.9798657718120806,0.950004209703559,0.1887025213081805,0.20760843474550017,30,0.7128234251716277,0.9625229571790325,149
ticker:BE,5,0.8810229631777446,0.8582644666628775,0.31306596967634925,149,0.7651006711409396,0.6826894921370859,0.9530201342281879,0.950004209703559,0.18808922262518635,0.21061150276316853,30,0.6643905548760944,1.0318769379263035,149
ticker:BLK,5,0.885371952645635,0.8242130928915357,0.01865597342837537,149,0.7583892617449665,0.6826894921370859,0.959731543624161,0.950004209703559,0.18809933668158568,0.21056171148833747,30,0.7082887056518008,1.0143703314121095,149
ticker:CDNS,5,0.918016781959964,0.6484711090749953,0.03939528224425392,149,0.7449664429530202,0.6826894921370859,0.9530201342281879,0.950004209703559,0.18991249356400297,0.2017797538962256,30,0.6639896118865931,1.1285153607079714,149
ticker:COHR,5,0.8440062470871623,0.8375825937584762,0.20684598289032383,149,0.7718120805369127,0.6826894921370859,0.9664429530201343,0.950004209703559,0.18811047402272196,0.2105068929793219,30,0.6914890185199066,0.9326618916547683,149
ticker:COIN,5,0.9660491870734443,0.8894903752241246,-0.12508222494143842,149,0.7114093959731543,0.6826894921370859,0.9463087248322147,0.950004209703559,0.117810357958759,0.7558802579336382,30,0.7633080909450289,1.1526084088087394,149
ticker:COST,5,0.9363511257427717,0.8303668625473649,0.16204360702637616,149,0.7181208053691275,0.6826894921370859,0.9395973154362416,0.950004209703559,0.2021898074939919,0.14953573039425827,30,0.7429348491268026,1.1178185153184257,149
ticker:CRCL,5,1.1237116321826495,0.9077729209106543,-0.04809876242161908,149,0.697986577181208,0.6826894921370859,0.8926174496644296,0.950004209703559,0.10883530357627902,0.832016603849951,30,0.8815112006834747,1.3565791900138218,149
ticker:CRDO,5,1.0391529601598128,0.999057300079437,0.19671701704385128,149,0.6778523489932886,0.6826894921370859,0.9395973154362416,0.950004209703559,0.16654112570414703,0.33796888828289684,30,0.8227763020167299,1.2748427924536858,149
ticker:CRM,5,1.0915216079273302,1.0918601532126493,-0.2283241199651313,149,0.6241610738255033,0.6826894921370859,0.9328859060402684,0.950004209703559,0.1436255680092458,0.5197166658899145,30,0.8760214605110549,1.2982654554287862,149
ticker:CRWD,5,3.6853395494997256,1.097956426471077,-0.5693359911158004,144,0.6111111111111112,0.6826894921370859,0.9305555555555556,0.950004209703559,0.1455500512694261,0.5235990506301699,29,0.9127853102392075,6.018490939605713,144
ticker:CRWV,5,0.9748325766373673,0.9253169964246427,0.12991769250908353,149,0.6778523489932886,0.6826894921370859,0.9395973154362416,0.950004209703559,0.12204208241863657,0.7176365690723672,30,0.7938359875910559,1.1162216123401572,149
ticker:CVX,5,0.9715673736789769,0.8891801435696618,0.2571483414749954,149,0.6912751677852349,0.6826894921370859,0.9731543624161074,0.950004209703559,0.21368089984245764,0.11100501439148525,30,0.7614954944435969,1.0518257218472744,149
ticker:DIA,5,0.6994617688334002,0.7777852145408465,0.17657637831771847,149,0.8322147651006712,0.6826894921370859,0.9932885906040269,0.950004209703559,0.20287070795935663,0.1469879467840386,30,0.5799180834115729,0.7676066031926886,149
ticker:FLY,5,0.9402653640095866,1.0342637415710776,0.10315878844031112,149,0.7046979865771812,0.6826894921370859,0.9731543624161074,0.950004209703559,0.17048806908580322,0.3113824057310485,30,0.7870914078320292,1.0516949712352444,149
ticker:GLD,5,1.2067995859556728,1.0355088856104364,-0.03967260164209129,149,0.6845637583892618,0.6826894921370859,0.9060402684563759,0.950004209703559,0.11440412294407276,0.785750134859225,30,0.8812483905955293,1.46102382024609,149
ticker:GLW,5,1.107855817893644,1.1636994916663135,0.3291442968977805,149,0.5838926174496645,0.6826894921370859,0.9261744966442953,0.950004209703559,0.20169066984160322,0.15142569539676654,30,0.9518984344804156,1.2430583654957679,149
ticker:GOOGL,5,1.0752576541189267,1.0065235519510252,0.1449953929844999,149,0.6845637583892618,0.6826894921370859,0.9194630872483222,0.950004209703559,0.15026460345921755,0.46265968461019447,30,0.8782433733982301,1.239122264986361,149
