entry_index,entry_date,entry_price,pivot_index,confirm_lag_bars,resistance,support,stretch,down,outcome,ticker,k_atr,null_hit
238,2026-06-15,101.59,231,6,106.815,94.14,114.64815,86.30685,neither,SBUX,3.0,0.3375
26,2025-08-11,34.18,19,6,35.72,33.32,37.203199999999995,31.8368,hit,SLV,3.0,0.405
92,2025-11-12,48.32,80,11,49.17,42.4,53.353860000000005,38.216139999999996,hit,SLV,3.0,0.895
165,2026-03-02,81.57,156,8,105.6,66.37,129.84413999999998,42.12586000000001,stop,SLV,3.0,0.4275
196,2026-04-15,71.84,183,12,84.99,60.77,99.95795999999999,45.802040000000005,stop,SLV,3.0,0.5225
215,2026-05-12,78.55,206,8,73.63,64.84,79.06222,59.40778000000001,hit,SLV,3.0,0.9625
106,2025-12-03,364.37,98,7,368.61,325.1,395.49918,298.21082,hit,SMH,3.0,0.7975
123,2025-12-29,364.21,116,6,374.1,339.24,395.64348,317.69652,hit,SMH,3.0,0.7225
162,2026-02-25,426.16,149,12,417.52,381.07,440.04609999999997,358.5439,stop,SMH,3.0,0.925
192,2026-04-09,430.31,185,6,426.16,362.53,465.48334000000006,323.20665999999994,hit,SMH,3.0,0.8
127,2026-01-05,274.08,106,20,283.1,194.38,337.92896,139.55103999999997,hit,SNDK,3.0,0.955
176,2026-03-17,720.17,169,6,695.51,527.33,799.44524,423.3947600000001,hit,SNDK,3.0,0.97
192,2026-04-09,851.57,185,6,772.09,572.5,895.4366200000001,449.15337999999997,hit,SNDK,3.0,0.995
64,2025-10-03,235.09,51,12,241.0,215.95,256.4809,200.46909999999997,hit,SNOW,3.0,0.4225
200,2026-04-21,150.84,193,6,277.14,121.11,373.56654,24.68346000000001,neither,SNOW,3.0,0.0
255,2026-07-10,261.45,244,10,280.16,225.95,313.66178,192.44821999999996,hit,SNOW,3.0,0.3875
54,2025-09-19,495.5,47,6,645.35,387.78,804.52826,228.60173999999995,stop,SNPS,3.0,0.0125
105,2025-12-02,449.35,96,8,514.79,383.82,595.7294599999999,302.88054,neither,SNPS,3.0,0.1125
197,2026-04-16,441.15,184,12,533.42,380.47,627.9431,285.9469000000001,neither,SNPS,3.0,0.0725
82,2025-10-29,30.9,64,17,29.81,25.24,32.63426,22.41574,hit,SOFI,3.0,0.9675
128,2026-01-06,26.98,98,29,32.21,24.91,36.7214,20.398600000000002,stop,SOFI,3.0,0.305
196,2026-04-15,18.79,185,10,29.28,15.15,38.01234,6.41766,stop,SOFI,3.0,0.0
228,2026-06-01,18.58,220,7,19.5,15.23,22.13886,12.591140000000001,stop,SOFI,3.0,0.365
273,2026-08-05,18.25,268,4,18.78,15.25,20.961540000000003,13.06846,neither,SOFI,3.0,0.44
81,2025-10-28,46.96,69,11,42.78,34.21,48.076260000000005,28.91374,hit,SOXL,3.0,0.9725
106,2025-12-03,46.58,98,7,49.38,30.81,60.856260000000006,19.33374,hit,SOXL,3.0,0.7025
127,2026-01-05,49.22,116,10,49.65,36.01,58.07952,27.580479999999998,hit,SOXL,3.0,0.8075
192,2026-04-09,71.98,185,6,71.86,40.62,91.16632,21.313679999999998,hit,SOXL,3.0,0.705
243,2026-06-23,231.42,235,7,280.54,180.65,342.27202,118.91798,stop,SOXL,3.0,0.6625
106,2025-12-03,309.36,98,7,309.6,268.1,335.247,242.45300000000003,hit,SOXX,3.0,0.745
127,2026-01-05,318.06,116,10,316.33,285.23,335.54979999999995,266.01020000000005,hit,SOXX,3.0,0.825
191,2026-04-08,370.4,185,5,368.0,309.79,403.97378,273.81622000000004,hit,SOXX,3.0,0.765
135,2025-10-27,685.24,124,10,673.11,653.02,685.52562,640.60438,hit,SPY,3.0,0.9925
159,2025-12-01,680.27,153,5,687.39,652.53,708.93348,630.9865199999999,neither,SPY,3.0,0.855
247,2026-04-09,679.91,240,6,695.49,631.97,734.74536,592.71464,hit,SPY,3.0,0.415
311,2026-07-13,749.17,290,20,759.57,725.43,780.6685200000001,704.3314799999999,neither,SPY,3.0,0.725
104,2025-12-01,179.63,98,5,187.59,155.9,207.17442,136.31558,hit,TER,3.0,0.835
192,2026-04-09,364.21,169,22,342.82,273.05,385.93786,229.93214000000003,hit,TER,3.0,0.97
212,2026-05-07,354.11,206,5,418.08,306.33,487.14149999999995,237.2685,hit,TER,3.0,0.66
109,2025-12-08,93.06,98,10,97.77,83.68,106.47761999999999,74.97238000000002,hit,TGT,3.0,0.14
149,2026-02-05,110.85,143,5,111.28,101.74,117.17572,95.84428,hit,TGT,3.0,0.6325
237,2026-06-12,135.23,214,22,132.1,118.44,140.54188,109.99812,hit,TGT,3.0,0.8125
260,2026-07-17,139.6,251,8,141.2,126.1,150.53179999999998,116.7682,neither,TGT,3.0,0.6575
18,2025-07-30,86.87,7,10,86.99,85.01,88.21363999999998,83.78636000000002,hit,TLT,3.0,0.5925
45,2025-09-08,89.74,41,3,88.33,85.63,89.9986,83.9614,hit,TLT,3.0,0.9375
153,2026-02-11,88.06,148,4,92.06,86.54,95.47136,83.12864,stop,TLT,3.0,0.0625
226,2026-05-28,85.74,220,5,90.82,83.02,95.64039999999999,78.1996,stop,TLT,3.0,0.0175
177,2026-03-18,141.96,169,7,147.53,110.59,170.35892,87.76108,hit,TSEM,3.0,0.87
108,2025-12-05,455.0,99,8,468.37,391.09,516.12904,343.33095999999995,stop,TSLA,3.0,0.7975
197,2026-04-16,388.9,191,5,489.88,343.25,580.49734,252.63266,neither,TSLA,3.0,0.075
46,2025-09-09,250.92,34,11,245.6,227.33,256.89086,216.03914000000003,hit,TSM,3.0,0.84
110,2025-12-09,303.41,99,10,305.09,275.06,323.64853999999997,256.50146,hit,TSM,3.0,0.8125
123,2025-12-29,300.92,116,6,310.14,276.96,330.64524,256.45475999999996,hit,TSM,3.0,0.6425
192,2026-04-09,365.49,185,6,387.73,316.5,431.75014000000004,272.47986,hit,TSM,3.0,0.51
104,2025-12-01,168.16,98,5,206.06,153.33,238.64713999999998,120.74286000000002,neither,TXN,3.0,0.0
192,2026-04-09,214.98,185,6,226.56,186.42,251.36652,161.61347999999998,hit,TXN,3.0,0.2425
242,2026-06-22,332.28,235,6,324.89,282.01,351.38984,255.51015999999998,stop,TXN,3.0,0.79
107,2025-12-04,333.49,97,9,369.92,309.09,407.51294000000007,271.4970599999999,stop,UNH,3.0,0.325
191,2026-04-08,305.98,184,6,356.26,259.02,416.35432,198.92567999999997,hit,UNH,3.0,0.125
83,2025-10-30,138.13,71,11,131.31,113.13,142.54524,101.89475999999999,hit,WDC,3.0,1.0
110,2025-12-09,169.54,99,10,174.22,139.19,195.86854,117.54146,hit,WDC,3.0,0.9525
239,2026-06-16,681.08,235,3,594.11,490.09,658.39436,425.8056399999999,hit,WDC,3.0,1.0
39,2025-08-28,81.98,24,14,84.32,77.05,88.81285999999999,72.55714,neither,WFC,3.0,0.3525
72,2025-10-15,86.46,69,2,85.16,77.62,89.81971999999999,72.96028000000001,hit,WFC,3.0,0.63
149,2026-02-05,92.01,138,10,96.39,86.12,102.73686,79.77314000000001,stop,WFC,3.0,0.4325
190,2026-04-07,81.75,174,15,94.61,74.1,107.28518,61.42481999999999,stop,WFC,3.0,0.0225
230,2026-06-03,78.68,218,11,86.64,73.42,94.80996,65.25004,neither,WFC,3.0,0.1025
18,2025-07-30,97.59,5,12,99.35,94.4,102.40909999999998,91.34090000000002,hit,WMT,3.0,0.455
44,2025-09-05,100.51,37,6,103.93,96.05,108.79984000000002,91.18015999999999,hit,WMT,3.0,0.445
103,2025-11-28,110.51,97,5,109.03,100.61,114.23356,95.40644,hit,WMT,3.0,0.7575
134,2026-01-14,120.04,125,8,116.79,111.41,120.11484000000002,108.08515999999999,hit,WMT,3.0,0.9625
190,2026-04-07,122.49,179,10,133.89,119.02,143.07966,109.83034,stop,WMT,3.0,0.2575
44,2025-08-14,45.015,35,8,46.185,43.36,47.93085000000001,41.614149999999995,stop,XLB,3.0,0.475
118,2025-11-28,44.7,113,4,46.305,42.23,48.823350000000005,39.71164999999999,hit,XLB,3.0,0.17
202,2026-04-01,50.46,194,7,53.62,46.98,57.72352,42.876479999999994,neither,XLB,3.0,0.1575
246,2026-06-04,51.62,235,10,52.41,49.04,54.492659999999994,46.95734,neither,XLB,3.0,0.5525
96,2025-10-28,116.58,84,11,119.41,112.8,123.49498,108.71502,stop,XLC,3.0,0.675
119,2025-12-01,114.85,113,5,117.16,109.97,121.60342,105.52658,neither,XLC,3.0,0.575
157,2026-01-27,116.9,152,4,118.29,113.47,121.26876000000001,110.49123999999999,stop,XLC,3.0,0.6575
207,2026-04-09,114.27,199,7,120.08,107.04,128.13872,98.98128000000001,stop,XLC,3.0,0.115
271,2026-07-13,111.59,260,10,119.1,105.58,127.45535999999998,97.22464,stop,XLC,3.0,0.04
288,2026-08-05,110.87,279,8,113.38,105.38,118.324,100.43599999999999,neither,XLC,3.0,0.3525
18,2025-07-30,43.84,11,6,44.565,42.535,45.819539999999996,41.28046,stop,XLE,3.0,0.44
37,2025-08-26,44.115,26,10,44.475,42.125,45.9273,40.6727,hit,XLE,3.0,0.4725
90,2025-11-10,45.175,69,20,45.995,42.61,48.086929999999995,40.51807,hit,XLE,3.0,0.4025
208,2026-05-01,58.85,198,9,62.56,55.02,67.21972,50.36028,stop,XLE,3.0,0.38
257,2026-07-14,56.95,249,7,61.29,52.81,66.53063999999999,47.56936,neither,XLE,3.0,0.29
36,2025-08-25,53.26,24,11,53.44,51.37,54.71926,50.09074,stop,XLF,3.0,0.6025
104,2025-12-01,52.89,98,5,54.25,51.11,56.19052,49.16948,hit,XLF,3.0,0.2275
192,2026-04-09,51.33,184,7,56.4,47.81,61.708619999999996,42.501380000000005,neither,XLF,3.0,0.0025
81,2025-10-07,154.25,57,23,154.99,149.8,158.19742,146.59258000000003,stop,XLI,3.0,0.825
122,2025-12-04,155.01,113,8,155.79,147.83,160.70927999999998,142.91072000000003,hit,XLI,3.0,0.61
207,2026-04-09,172.19,200,6,178.9,156.61,192.67522,142.83478000000002,neither,XLI,3.0,0.1875
123,2025-12-05,146.6,113,9,152.065,136.075,161.94682,126.19317999999998,stop,XLK,3.0,0.5775
144,2026-01-07,146.53,131,12,148.73,139.39,154.50212,133.61787999999999,stop,XLK,3.0,0.71
207,2026-04-09,142.07,200,6,149.23,127.5,162.65913999999998,114.07086000000001,hit,XLK,3.0,0.215
288,2026-08-05,185.91,283,4,198.21,166.57,217.76352000000003,147.01647999999997,neither,XLK,3.0,0.3625
118,2025-11-28,79.37,103,14,83.22,75.6,87.92916,70.89084,hit,XLP,3.0,0.01
147,2026-01-12,80.18,144,2,79.65,76.62,81.52254,74.74746,hit,XLP,3.0,0.5625
232,2026-05-14,84.98,211,20,90.01,81.06,95.5411,75.5289,neither,XLP,3.0,0.1025
253,2026-06-15,85.48,244,8,86.09,81.83,88.72268000000001,79.19731999999999,hit,XLP,3.0,0.535
64,2025-09-12,42.35,46,17,42.85,40.94,44.03038,39.75962,stop,XLRE,3.0,0.4225
91,2025-10-21,42.35,84,6,42.54,40.68,43.689479999999996,39.53052,stop,XLRE,3.0,0.5175
151,2026-01-16,42.21,144,6,42.74,40.14,44.3468,38.5332,stop,XLRE,3.0,0.31
207,2026-04-09,42.73,199,7,43.94,40.01,46.368739999999995,37.58126,neither,XLRE,3.0,0.2175
66,2025-09-16,42.07,60,5,43.66,41.31,45.11229999999999,39.85770000000001,hit,XLU,3.0,0.3725
168,2026-02-11,44.59,144,23,46.45,41.87,49.280440000000006,39.039559999999994,neither,XLU,3.0,0.18
208,2026-04-10,46.96,194,13,47.73,44.65,49.63343999999999,42.74656,stop,XLU,3.0,0.555
260,2026-06-25,45.85,243,16,47.15,43.1,49.652899999999995,40.597100000000005,stop,XLU,3.0,0.3075
22,2025-07-28,135.29,17,4,136.71,131.09,140.18316000000002,127.61684,stop,XLV,3.0,0.56
37,2025-08-18,135.89,30,6,136.48,129.01,141.09645999999998,124.39353999999999,hit,XLV,3.0,0.475
68,2025-10-01,143.47,64,3,139.72,134.13,143.17462,130.67538,hit,XLV,3.0,0.9575
121,2025-12-16,154.07,116,4,158.77,149.96,164.21458,144.51542,stop,XLV,3.0,0.52
171,2026-03-02,158.53,150,20,159.66,153.82,163.26912,150.21088,stop,XLV,3.0,0.685
230,2026-05-26,148.51,212,17,160.2,142.84,170.92847999999998,132.11152,neither,XLV,3.0,0.0825
43,2025-08-13,114.925,35,7,113.275,108.045,116.50714,104.81286,hit,XLY,3.0,0.955
96,2025-10-28,120.57,84,11,121.09,114.375,125.23987000000001,110.22513,stop,XLY,3.0,0.85
118,2025-11-28,118.23,113,4,121.09,110.58,127.58518000000001,104.08482,neither,XLY,3.0,0.4525
209,2026-04-13,113.92,200,8,124.52,105.66,136.17548,94.00452,neither,XLY,3.0,0.03
286,2026-08-03,118.21,279,6,122.06,108.76,130.2794,100.54060000000001,neither,XLY,3.0,0.305
83,2025-10-30,114.69,73,9,117.22,110.64,121.28644,106.57356,hit,XOM,3.0,0.455
219,2026-05-18,160.49,213,5,171.47,144.57,188.0942,127.94579999999999,stop,XOM,3.0,0.375
261,2026-07-20,148.36,247,13,162.55,136.06,178.92082000000002,119.68918,neither,XOM,3.0,0.2025
110,2025-12-09,30.38,98,11,37.22,19.49,48.17714,8.532859999999998,hit,AAOI,3.5,0.2725
192,2026-04-09,133.3,186,5,127.01,84.59,153.22556,58.37444000000001,hit,AAOI,3.5,0.8575
147,2026-02-03,269.48,137,9,286.19,246.7,310.59482,222.29518,stop,AAPL,3.5,0.4525
199,2026-04-20,273.05,185,13,278.12,246.63,297.58082,227.16917999999998,hit,AAPL,3.5,0.6
251,2026-07-06,312.66,245,5,315.2,275.15,339.9509,250.39909999999998,hit,AAPL,3.5,0.645
194,2026-04-13,166.795,185,8,251.88,100.27,345.57498,6.575019999999995,hit,ALAB,3.5,0.14
192,2026-04-09,397.81,185,6,394.95,323.12,439.34094,278.72906,hit,AMAT,3.5,0.825
66,2025-10-07,211.51,44,21,184.42,151.14,204.98703999999998,130.57296,hit,AMD,3.5,0.995
137,2026-01-20,231.92,116,20,264.33,198.11,305.25395999999995,157.18604000000005,stop,AMD,3.5,0.475
192,2026-04-09,236.64,166,25,259.68,190.95,302.15514,148.47485999999998,hit,AMD,3.5,0.5075
30,2025-08-15,231.03,21,8,234.11,211.65,247.99028,197.76972,stop,AMZN,3.5,0.6525
85,2025-11-03,254.0,74,10,238.24,213.04,253.8136,197.4664,hit,AMZN,3.5,0.98
125,2025-12-31,230.82,98,26,254.0,217.14,276.77948000000004,194.36051999999998,stop,AMZN,3.5,0.1925
192,2026-04-09,233.65,155,36,247.38,198.79,277.40862,168.76138,hit,AMZN,3.5,0.185
259,2026-07-16,249.89,245,13,274.99,227.01,304.64164,197.35835999999998,stop,AMZN,3.5,0.2125
271,2026-08-03,284.02,268,2,254.96,226.65,272.45558,209.15442000000002,hit,AMZN,3.5,0.985
124,2025-12-30,132.44,99,24,162.03,117.43,189.5928,89.86720000000001,neither,ANET,3.5,0.15
192,2026-04-09,146.05,185,6,150.15,116.13,171.17436,95.10564,hit,ANET,3.5,0.5825
229,2026-06-02,175.33,214,14,177.73,136.43,203.25339999999997,110.90660000000003,hit,ANET,3.5,0.6475
106,2025-12-03,662.21,99,6,718.54,520.26,841.0770399999999,397.72296,stop,APP,3.5,0.7475
169,2026-03-06,502.14,154,14,733.6,366.91,960.21442,140.29558000000003,stop,APP,3.5,0.0825
199,2026-04-20,490.96,185,13,517.23,372.08,606.9327000000001,282.3773,hit,APP,3.5,0.555
48,2025-09-11,154.7,33,14,164.37,131.16,184.89378000000002,110.63622,stop,ARM,3.5,0.3925
158,2026-02-19,126.93,147,10,178.62,104.55,224.39526,58.774739999999994,hit,ARM,3.5,0.01
76,2025-10-21,1025.02,69,6,1043.3,936.19,1109.49398,869.9960200000002,hit,ASML,3.5,0.765
105,2025-12-02,1108.78,99,5,1075.45,966.57,1142.73784,899.2821600000001,hit,ASML,3.5,0.9175
127,2026-01-05,1228.19,116,10,1140.92,1015.43,1218.4728200000002,937.8771799999998,hit,ASML,3.5,0.9875
194,2026-04-13,1500.2,185,8,1526.51,1253.96,1694.9459,1085.5241,hit,ASML,3.5,0.8175
56,2025-09-23,54.8,46,9,60.06,36.91,74.36670000000001,22.603299999999994,hit,ASTS,3.5,0.47
108,2025-12-05,73.92,98,9,95.69,50.7,123.49382,22.896180000000005,hit,ASTS,3.5,0.365
223,2026-05-22,105.86,210,12,122.09,63.87,158.06996,27.890039999999992,stop,ASTS,3.5,0.5275
82,2025-10-29,385.98,69,12,369.57,324.63,397.34292,296.85708,hit,AVGO,3.5,0.9375
192,2026-04-09,354.91,185,6,412.97,293.41,486.85808000000003,219.52192000000002,hit,AVGO,3.5,0.1625
275,2026-08-07,427.76,250,24,481.57,360.45,556.42216,285.59784,neither,AVGO,3.5,0.3725
81,2025-10-28,52.87,69,11,52.42,48.65,54.749860000000005,46.320139999999995,hit,BAC,3.5,0.8225
151,2026-02-09,56.41,140,10,57.25,51.72,60.66754,48.302459999999996,stop,BAC,3.5,0.6375
192,2026-04-09,52.71,174,17,56.53,46.72,62.592580000000005,40.657419999999995,neither,BAC,3.5,0.15
232,2026-06-05,53.83,218,13,54.32,49.77,57.1319,46.9581,hit,BAC,3.5,0.615
131,2026-01-09,134.07,116,14,142.37,76.97,182.7872,36.5528,neither,BE,3.5,0.8675
195,2026-04-14,219.03,185,9,174.77,119.51,208.92068,85.35932,hit,BE,3.5,0.9975
55,2025-09-22,20.9,47,7,28.29,15.47,36.212759999999996,7.547240000000001,stop,BKSY,3.5,0.0875
108,2025-12-05,18.29,95,12,31.63,13.14,43.05682,1.7131800000000013,neither,BKSY,3.5,0.0525
181,2026-03-24,25.43,164,16,28.3,18.85,34.140100000000004,13.009900000000002,hit,BKSY,3.5,0.455
107,2025-12-04,1075.58,98,8,1202.59,992.52,1332.4132599999998,862.6967400000001,neither,BLK,3.5,0.01
196,2026-04-15,1048.6,173,22,1163.17,922.9,1311.65686,774.4131399999999,neither,BLK,3.5,0.02
259,2026-07-16,1087.05,247,11,1104.03,950.17,1199.11548,855.08452,neither,BLK,3.5,0.395
107,2025-12-04,337.3,99,7,371.03,300.58,414.56809999999996,257.0419,stop,CDNS,3.5,0.145
198,2026-04-17,311.03,193,4,338.06,265.66,382.8032,220.91680000000002,hit,CDNS,3.5,0.1675
51,2025-09-16,104.47,33,17,116.56,86.55,135.10618,68.00381999999999,hit,COHR,3.5,0.57
194,2026-04-13,307.93,185,8,298.91,219.65,347.89268000000004,170.66732,hit,COHR,3.5,0.8775
64,2025-10-03,380.02,22,41,419.78,297.99,495.04621999999995,222.72378000000003,stop,COIN,3.5,0.3125
166,2026-03-03,182.36,154,11,387.27,141.09,539.40924,-11.049239999999969,neither,COIN,3.5,0.0
199,2026-04-20,211.63,185,13,210.23,160.79,240.78392,130.23608,stop,COIN,3.5,0.3875
131,2026-01-09,924.88,119,11,994.57,850.0,1083.91426,760.6557399999999,neither,COST,3.5,0.01
135,2026-01-15,76.6,98,36,150.48,66.93,202.11389999999997,15.296100000000017,stop,CRCL,3.5,0.0
163,2026-02-26,87.21,149,13,84.8,50.23,106.16426,28.865739999999995,hit,CRCL,3.5,0.31
210,2026-05-05,114.19,192,17,132.84,85.1,162.34332,55.59667999999999,stop,CRCL,3.5,0.27
83,2025-10-30,166.62,71,11,172.31,129.75,198.61208,103.44792,stop,CRDO,3.5,0.855
194,2026-04-13,134.36,185,8,187.62,87.81,249.30258,26.12742,hit,CRDO,3.5,0.1375
224,2026-05-26,221.64,219,4,210.22,156.27,243.56109999999998,122.92890000000003,hit,CRDO,3.5,0.805
109,2025-12-08,259.53,98,10,263.41,225.37,286.91872,201.86128,stop,CRM,3.5,0.32
229,2026-06-02,200.84,193,35,266.23,164.96,328.81486,102.37514,stop,CRM,3.5,0.005
268,2026-07-29,188.38,242,25,209.6,150.12,246.35863999999998,113.36136000000002,neither,CRM,3.5,0.0475
170,2026-03-09,434.13,161,8,557.53,350.25,685.6290399999999,222.15096000000003,stop,CRWD,3.5,0.0175
218,2026-05-15,148.52,195,22,442.03,99.6225,653.637835,-111.98533499999996,neither,CRWD,3.5,0.0
54,2025-09-19,124.86,43,10,148.75,87.48,186.61486,49.615140000000004,stop,CRWV,3.5,0.2825
133,2026-01-13,87.48,116,16,143.08,64.55,191.61154000000002,16.01845999999999,neither,CRWV,3.5,0.0225
194,2026-04-13,110.27,185,8,108.86,69.15,133.40078,44.60922000000001,hit,CRWV,3.5,0.575
273,2026-08-05,89.89,268,4,137.98,60.82,185.66487999999998,13.13512,neither,CRWV,3.5,0.0625
127,2026-01-05,163.85,115,11,161.83,146.75,171.14944000000003,137.43055999999999,hit,CVX,3.5,0.625
257,2026-07-14,181.76,249,7,211.15,165.69,239.24428,137.59572,neither,CVX,3.5,0.02
107,2025-12-04,479.07,98,8,482.76,458.1,497.99987999999996,442.86012000000005,hit,DIA,3.5,0.6675
192,2026-04-09,481.9,184,7,501.9,451.39,533.11518,420.17482,neither,DIA,3.5,0.07
117,2025-12-11,360.22,95,21,362.34,303.78,398.53008,267.58991999999995,stop,ELV,3.5,0.465
197,2026-04-09,316.87,175,21,381.93,280.74,444.46542,218.20458000000002,neither,ELV,3.5,0.0225
262,2026-07-14,426.79,249,12,424.43,384.0,449.41574,359.01426,stop,ELV,3.5,0.68
164,2026-04-02,32.93,130,33,33.41,19.13,42.23504,10.304960000000001,hit,FLY,3.5,0.4
39,2025-08-28,355.05,34,4,348.33,277.04,392.38721999999996,232.98278000000005,hit,FN,3.5,0.7875
109,2025-12-08,491.03,98,10,486.91,387.22,548.51842,325.61158,hit,FN,3.5,0.9
160,2026-02-23,576.71,148,11,528.17,423.03,593.14652,358.05348,hit,FN,3.5,0.955
25,2025-08-08,313.05,18,6,316.1,300.96,325.45652000000007,291.60347999999993,hit,GLD,3.5,0.705
104,2025-12-01,389.75,86,17,403.15,362.32,428.38293999999996,337.08706,hit,GLD,3.5,0.78
161,2026-02-24,474.61,146,14,495.9,427.13,538.39986,384.63014,stop,GLD,3.5,0.715
196,2026-04-15,440.46,183,12,490.0,400.64,545.22448,345.41551999999996,stop,GLD,3.5,0.2975
111,2025-12-10,94.2,98,12,90.29,78.03,97.86668,70.45331999999999,hit,GLW,3.5,0.9875
143,2026-01-28,104.28,131,11,95.97,85.23,102.60732,78.59268,hit,GLW,3.5,1.0
192,2026-04-09,169.8,169,22,160.43,123.29,183.38252,100.33748,hit,GLW,3.5,0.94
191,2026-04-08,317.32,185,5,343.69,273.5,387.06741999999997,230.12258,hit,GOOGL,3.5,0.4925
272,2026-08-04,377.65,264,7,402.62,317.69,455.10674,265.20326,neither,GOOGL,3.5,0.495
192,2026-04-09,903.72,174,17,975.86,782.21,1095.5357,662.5343,hit,GS,3.5,0.22
132,2026-01-12,374.94,98,33,423.42,332.38,479.68272,276.11728,stop,HD,3.5,0.02
200,2026-04-21,343.92,190,9,391.05,318.77,435.71904,274.10096,stop,HD,3.5,0.01
237,2026-06-12,328.39,218,18,350.99,297.51,384.04064,264.45936,neither,HD,3.5,0.1025
50,2025-09-15,53.96,41,8,66.18,41.53,81.4137,26.296299999999995,stop,HIMS,3.5,0.3025
171,2026-03-10,23.47,164,6,62.76,14.52,92.57231999999999,-15.292319999999997,neither,HIMS,3.5,0.0
198,2026-04-17,28.82,185,12,25.88,18.78,30.267799999999998,14.392200000000003,hit,HIMS,3.5,0.68
239,2026-06-16,31.47,219,19,31.01,22.29,36.39896,16.90104,hit,HIMS,3.5,0.5175
108,2025-12-05,131.95,98,9,152.46,106.21,181.04250000000002,77.62749999999998,stop,HOOD,3.5,0.4375
197,2026-04-16,86.85,185,11,137.08,65.16,181.52656000000002,20.713439999999984,neither,HOOD,3.5,0.005
228,2026-06-01,90.73,206,21,91.275,71.2,103.68135000000001,58.79365,hit,HOOD,3.5,0.5225
121,2025-12-24,52.8,98,22,55.0,33.76,68.12632,20.63368,neither,HUT,3.5,0.8125
192,2026-04-09,63.42,185,6,64.6,42.72,78.12183999999999,29.19816,hit,HUT,3.5,0.7325
79,2025-10-24,81.08,69,9,81.32,79.95,82.16666,79.10334,neither,HYG,3.5,0.4525
104,2025-12-01,80.47,95,8,81.28,80.09,82.01542,79.35458,neither,HYG,3.5,0.2
196,2026-04-15,80.46,184,11,81.18,78.72,82.70028,77.19972,neither,HYG,3.5,0.105
177,2026-03-18,251.6,160,16,314.98,223.35,371.60734,166.72266,stop,IBM,3.5,0.0025
223,2026-05-22,253.84,216,6,256.11,214.64,281.73846000000003,189.01153999999997,hit,IBM,3.5,0.3975
252,2026-07-07,306.13,241,10,329.23,249.1,378.75034000000005,199.57966,stop,IBM,3.5,0.2775
51,2025-09-16,112.72,34,16,113.01,105.96,117.36690000000002,101.60309999999998,hit,IGV,3.5,0.5625
109,2025-12-08,109.4,98,10,117.79,100.8,128.28982000000002,90.30018,stop,IGV,3.5,0.05
169,2026-03-06,87.97,160,8,110.08,76.94,130.56052,56.45948,stop,IGV,3.5,0.0
198,2026-04-17,85.08,193,4,87.97,74.67,96.18939999999999,66.45060000000001,hit,IGV,3.5,0.13
271,2026-08-03,97.42,245,25,107.7,84.76,121.87692,70.58308000000001,neither,IGV,3.5,0.06
104,2025-12-01,40.01,98,5,41.53,33.62,46.418380000000006,28.731619999999996,hit,INTC,3.5,0.7775
132,2026-01-12,44.06,116,15,43.76,36.05,48.52478,31.285219999999995,hit,INTC,3.5,0.83
191,2026-04-08,58.95,185,5,54.32,41.19,62.434340000000006,33.07566,hit,INTC,3.5,0.9425
242,2026-06-22,140.94,232,9,129.44,99.17,148.14686,80.46314000000001,stop,INTC,3.5,0.9725
128,2026-01-06,45.91,116,11,76.41,33.78,102.75533999999999,7.4346600000000045,stop,IREN,3.5,0.3475
196,2026-04-15,48.82,185,10,62.94,31.62,82.29576,12.264240000000004,neither,IREN,3.5,0.4475
103,2025-11-28,248.75,98,4,250.33,229.11,263.44396,215.99604000000002,hit,IWM,3.5,0.675
192,2026-04-09,261.96,185,6,269.79,239.61,288.44124000000005,220.95876,hit,IWM,3.5,0.38
236,2026-06-11,238.33,213,22,248.56,221.32,265.39432,204.48568,hit,JNJ,3.5,0.565
79,2025-10-24,97.74,69,9,98.19,96.34,99.3333,95.1967,stop,JNK,3.5,0.3825
104,2025-12-01,96.96,96,7,98.02,96.41,99.01498,95.41502,neither,JNK,3.5,0.1725
195,2026-04-14,96.87,184,10,97.92,94.66,99.93468,92.64532,neither,JNK,3.5,0.0525
228,2026-06-01,96.17,220,7,97.08,95.54,98.03171999999999,94.58828000000001,stop,JNK,3.5,0.18
193,2026-04-10,309.87,184,8,334.61,282.84,366.60386000000005,250.84613999999996,neither,JPM,3.5,0.0925
76,2025-10-21,114.743,69,6,113.971,98.275,123.67112800000001,88.574872,hit,KLAC,3.5,0.7925
163,2026-02-26,152.431,148,14,168.471,130.722,191.799882,107.39311800000002,hit,KLAC,3.5,0.55
134,2026-01-14,71.44,129,4,73.12,67.54,76.56844000000001,64.09156,hit,KO,3.5,0.25
216,2026-05-13,80.26,201,14,81.56,74.63,85.84274,70.34725999999999,hit,KO,3.5,0.495
236,2026-06-11,82.53,231,4,81.92,76.82,85.07180000000001,73.66819999999998,hit,KO,3.5,0.715
47,2025-09-10,93.51,34,12,88.27,76.22,95.7169,68.7731,hit,KORU,3.5,0.9025
112,2025-12-11,162.28,98,13,201.82,133.11,244.28277999999997,90.64722000000003,hit,KORU,3.5,0.5975
196,2026-04-15,445.88,185,10,630.0,243.16,869.06712,4.09287999999998,stop,KORU,3.5,0.5225
189,2026-04-06,772.28,169,19,783.25,558.44,922.1825799999999,419.5074200000001,hit,LITE,3.5,0.9575
