entry_date,spot,vix,rv,vrp_z,w,short_put,long_put,width,credit_pts,credit_usd,max_loss_usd,contracts,margin_usd,exit_date,exit_spot,breached,net_pnl_usd,ror
2014-01-06,1826.77,13.55,0.0979,0.08,0.16,1780.5,1741.3,39.2,7.634,763.0,3154.0,1,3154.0,2014-02-19,1828.75,False,724.0,0.23
2014-01-13,1819.2,13.28,0.0925,0.152,0.304,1774.1,1735.9,38.3,7.447,1489.0,3082.0,2,6163.0,2014-02-26,1845.16,False,1412.0,0.229
2014-01-21,1843.8,12.87,0.0821,0.367,0.734,1799.7,1762.1,37.6,7.309,4385.0,3032.0,6,18193.0,2014-03-05,1873.81,False,4158.0,0.229
2014-01-28,1792.5,15.8,0.1134,0.257,0.514,1738.6,1694.1,44.5,8.773,3509.0,3575.0,4,14300.0,2014-03-12,1868.2,False,3329.0,0.233
2014-02-04,1755.2,19.11,0.1481,0.202,0.404,1690.5,1638.3,52.2,10.457,2091.0,4176.0,2,8352.0,2014-03-19,1860.77,False,1985.0,0.238
2014-03-05,1873.81,13.89,0.0965,0.285,0.57,1825.0,1783.8,41.1,8.032,3213.0,3312.0,4,13246.0,2014-04-16,1862.31,False,3047.0,0.23
2014-03-12,1868.2,14.47,0.0787,1.108,1.0,1817.2,1774.6,42.7,8.352,6681.0,3431.0,8,27450.0,2014-04-24,1878.61,False,6338.0,0.231
2014-03-19,1860.77,15.12,0.0965,0.659,1.0,1807.5,1763.1,44.3,8.703,6963.0,3561.0,8,28492.0,2014-05-01,1883.68,False,6605.0,0.232
2014-03-26,1852.56,14.93,0.101,0.415,0.829,1800.2,1756.6,43.6,8.553,5132.0,3504.0,6,21024.0,2014-05-08,1875.63,False,4868.0,0.232
2014-04-02,1890.9,13.09,0.0895,0.179,0.359,1844.8,1805.6,39.2,7.627,2288.0,3160.0,3,9480.0,2014-05-15,1870.85,False,2170.0,0.229
2014-05-15,1870.85,13.17,0.0772,0.642,1.0,1824.9,1785.9,39.0,7.593,6834.0,3144.0,9,28300.0,2014-06-27,1960.96,False,6480.0,0.229
2014-06-13,1936.16,12.18,0.0627,0.86,1.0,1892.7,1855.2,37.5,7.254,6528.0,3022.0,9,27199.0,2014-07-28,1978.91,False,6189.0,0.228
2014-06-20,1962.87,10.85,0.054,0.662,1.0,1924.4,1890.4,34.0,6.534,6534.0,2744.0,10,27445.0,2014-08-04,1938.99,False,6185.0,0.225
2014-06-27,1960.96,11.26,0.0576,0.651,1.0,1920.8,1885.6,35.2,6.78,6780.0,2841.0,10,28405.0,2014-08-11,1936.92,False,6422.0,0.226
2014-07-07,1977.65,11.33,0.0608,0.523,1.0,1936.9,1901.2,35.7,6.881,6193.0,2882.0,9,25935.0,2014-08-18,1971.74,False,5868.0,0.226
2014-07-14,1977.1,11.82,0.0637,0.574,1.0,1934.2,1897.1,37.2,7.183,6465.0,2999.0,9,26993.0,2014-08-25,1997.92,False,6129.0,0.227
2014-07-21,1973.63,12.81,0.083,0.148,0.297,1926.7,1886.6,40.1,7.786,1557.0,3231.0,2,6463.0,2014-09-02,2002.28,False,1477.0,0.228
2014-07-28,1978.91,12.56,0.0813,0.121,0.242,1932.9,1893.4,39.5,7.651,1530.0,3180.0,2,6360.0,2014-09-09,1988.44,False,1451.0,0.228
2014-08-04,1938.99,15.12,0.1069,0.124,0.247,1883.4,1837.3,46.2,9.069,907.0,3711.0,1,3711.0,2014-09-16,1998.98,False,860.0,0.232
2014-09-02,2002.28,12.25,0.0739,0.436,0.872,1957.0,1918.1,39.0,7.546,5282.0,3142.0,7,21996.0,2014-10-14,1877.7,True,-22270.0,-1.012
2014-09-09,1988.44,13.5,0.0579,1.644,1.0,1938.2,1895.7,42.5,8.278,6622.0,3421.0,8,27369.0,2014-10-21,1941.28,False,6281.0,0.23
2014-09-16,1998.98,12.73,0.0571,1.29,1.0,1951.8,1911.4,40.4,7.836,6268.0,3254.0,8,26028.0,2014-10-28,1985.05,False,5945.0,0.228
2014-09-23,1982.77,14.93,0.0638,1.872,1.0,1926.8,1880.1,46.7,9.154,6408.0,3750.0,7,26252.0,2014-11-04,2012.1,False,6080.0,0.232
2014-09-30,1972.29,16.31,0.0948,1.166,1.0,1910.9,1860.4,50.5,9.974,6982.0,4052.0,7,28364.0,2014-11-11,2039.68,False,6626.0,0.234
2014-10-07,1935.1,17.2,0.12,0.533,1.0,1871.3,1819.2,52.1,10.338,3101.0,4177.0,3,12531.0,2014-11-18,2051.8,False,2944.0,0.235
2014-10-14,1877.7,22.79,0.1597,1.247,1.0,1794.7,1728.8,65.9,13.437,5375.0,5248.0,4,20991.0,2014-11-25,2067.03,False,5105.0,0.243
2014-11-18,2051.8,13.86,0.0803,0.748,1.0,1998.4,1953.5,45.0,8.776,6143.0,3619.0,7,25332.0,2015-01-02,2058.2,False,5828.0,0.23
2014-11-25,2067.03,12.25,0.0538,1.097,1.0,2020.3,1980.1,40.2,7.79,6232.0,3244.0,8,25951.0,2015-01-09,2044.81,False,5909.0,0.228
2014-12-03,2074.33,12.47,0.0498,1.275,1.0,2026.5,1985.4,41.1,7.961,6369.0,3311.0,8,26486.0,2015-01-16,2019.42,True,384.0,0.014
2014-12-10,2026.14,18.53,0.0804,2.277,1.0,1953.9,1895.3,58.5,11.691,7015.0,4686.0,6,28115.0,2015-01-26,2057.09,False,6660.0,0.237
2014-12-17,2012.89,19.44,0.1268,0.919,1.0,1937.4,1876.5,60.9,12.207,6103.0,4865.0,5,24327.0,2015-02-02,2020.85,False,5796.0,0.238
2015-01-16,2019.42,20.95,0.1609,0.319,0.638,1937.6,1872.0,65.5,13.236,3971.0,5228.0,3,15683.0,2015-03-03,2107.78,False,3772.0,0.24
2015-03-03,2107.78,13.86,0.0876,0.415,0.83,2053.0,2006.8,46.2,9.015,5409.0,3718.0,6,22305.0,2015-04-15,2106.63,False,5132.0,0.23
2015-03-10,2044.16,16.69,0.1048,0.774,1.0,1978.9,1925.5,53.5,10.586,6352.0,4291.0,6,25744.0,2015-04-22,2107.96,False,6029.0,0.234
2015-03-17,2074.28,15.66,0.1139,0.135,0.27,2012.5,1961.4,51.1,10.059,1006.0,4103.0,1,4103.0,2015-04-29,2106.85,False,955.0,0.233
2015-04-29,2106.85,13.39,0.0757,0.702,1.0,2054.1,2009.5,44.7,8.698,6088.0,3597.0,7,25179.0,2015-06-11,2108.86,False,5776.0,0.229
2015-05-06,2080.15,15.15,0.0992,0.479,0.958,2020.4,1970.8,49.6,9.749,5850.0,3989.0,6,23933.0,2015-06-18,2121.24,False,5551.0,0.232
2015-06-04,2095.84,14.71,0.0924,0.577,1.0,2037.6,1989.0,48.6,9.529,6671.0,3909.0,7,27365.0,2015-07-17,2126.64,False,6330.0,0.231
2015-06-25,2102.31,14.01,0.0901,0.421,0.841,2047.0,2000.4,46.5,9.092,5455.0,3746.0,6,22474.0,2015-08-07,2077.57,False,5176.0,0.23
2015-07-02,2076.78,16.79,0.1133,0.572,1.0,2010.1,1955.4,54.7,10.821,6493.0,4383.0,6,26301.0,2015-08-14,2091.54,False,6164.0,0.234
2015-08-07,2077.57,13.39,0.0948,0.153,0.305,2025.6,1981.6,44.0,8.577,1715.0,3547.0,2,7094.0,2015-09-21,1966.97,True,-7182.0,-1.012
2015-08-21,1970.89,28.03,0.1614,2.701,1.0,1863.9,1780.1,83.8,17.526,7010.0,6631.0,4,26525.0,2015-10-05,1987.05,False,6662.0,0.251
2015-09-28,1881.77,27.63,0.2141,0.842,1.0,1781.1,1702.1,79.0,16.481,6593.0,6251.0,4,25005.0,2015-11-09,2078.58,False,6265.0,0.251
2015-11-09,2078.58,16.52,0.1189,0.487,0.975,2013.0,1959.1,53.9,10.651,6391.0,4322.0,6,25929.0,2015-12-22,2038.97,False,6066.0,0.234
2015-11-16,2053.19,18.16,0.1334,0.519,1.0,1981.5,1923.3,58.2,11.602,6961.0,4661.0,6,27964.0,2015-12-30,2063.36,False,6610.0,0.236
2015-12-15,2043.41,20.95,0.1519,0.918,1.0,1960.6,1894.3,66.3,13.394,6697.0,5290.0,5,26449.0,2016-01-29,1940.24,True,-3808.0,-0.144
2016-01-07,1943.09,24.99,0.1846,1.17,1.0,1848.9,1774.6,74.3,15.313,6125.0,5901.0,4,23606.0,2016-02-22,1945.5,False,5819.0,0.247
2016-01-14,1921.84,23.95,0.201,0.382,0.763,1832.6,1761.9,70.7,14.485,4346.0,5618.0,3,16853.0,2016-02-29,1932.23,False,4128.0,0.245
2016-02-12,1864.78,25.4,0.2147,0.395,0.791,1772.9,1700.5,72.4,14.949,4485.0,5747.0,3,17240.0,2016-03-29,2055.01,False,4261.0,0.247
2016-04-05,2045.17,15.42,0.0998,0.862,1.0,1985.3,1935.7,49.6,9.761,6833.0,3987.0,7,27910.0,2016-05-17,2047.21,False,6484.0,0.232
2016-04-12,2061.72,14.85,0.0963,0.775,1.0,2003.8,1955.6,48.3,9.466,6626.0,3880.0,7,27160.0,2016-05-24,2076.06,False,6288.0,0.232
2016-04-19,2100.8,13.24,0.0993,0.244,0.487,2048.9,2004.9,44.1,8.573,2572.0,3549.0,3,10646.0,2016-06-01,2099.33,False,2440.0,0.229
2016-04-26,2091.7,13.96,0.0946,0.565,1.0,2036.9,1990.7,46.2,9.013,6309.0,3714.0,7,26000.0,2016-06-08,2119.12,False,5986.0,0.23
2016-05-03,2063.37,15.6,0.1002,0.86,1.0,2002.2,1951.6,50.6,9.967,6977.0,4067.0,7,28466.0,2016-06-15,2071.5,False,6621.0,0.233
2016-05-10,2084.39,13.63,0.0893,0.604,1.0,2031.2,1986.2,45.0,8.763,5258.0,3619.0,6,21713.0,2016-06-22,2085.45,False,4988.0,0.23
2016-05-17,2047.21,15.57,0.1005,0.804,1.0,1986.6,1936.5,50.1,9.869,6908.0,4027.0,7,28192.0,2016-06-29,2070.77,False,6556.0,0.233
2016-05-24,2076.06,14.42,0.1143,0.108,0.216,2019.6,1972.4,47.3,9.248,925.0,3801.0,1,3801.0,2016-07-07,2097.9,False,878.0,0.231
2016-06-01,2099.33,14.2,0.103,0.354,0.708,2043.2,1996.1,47.1,9.205,4603.0,3788.0,5,18940.0,2016-07-14,2163.75,False,4367.0,0.231
2016-06-08,2119.12,14.08,0.0937,0.587,1.0,2063.0,2015.9,47.1,9.211,6448.0,3793.0,7,26554.0,2016-07-21,2165.17,False,6118.0,0.23
2016-06-15,2071.5,20.14,0.0805,2.468,1.0,1990.9,1926.1,64.8,13.032,6516.0,5172.0,5,25862.0,2016-07-28,2170.06,False,6189.0,0.239
2016-06-22,2085.45,21.17,0.066,2.924,1.0,2000.0,1931.7,68.3,13.819,6909.0,5450.0,5,27252.0,2016-08-04,2164.25,False,6563.0,0.241
2016-07-28,2170.06,12.72,0.0827,0.477,0.954,2118.9,2075.1,43.8,8.499,5949.0,3529.0,7,24705.0,2016-09-09,2127.81,False,5644.0,0.228
2016-08-04,2164.25,12.42,0.0707,0.653,1.0,2114.6,2071.9,42.7,8.272,6617.0,3441.0,8,27529.0,2016-09-16,2139.16,False,6277.0,0.228
2016-08-11,2185.79,11.68,0.0536,0.848,1.0,2139.1,2098.4,40.6,7.845,6276.0,3279.0,8,26228.0,2016-09-23,2164.69,False,5952.0,0.227
2016-08-18,2187.02,11.43,0.0545,0.759,1.0,2141.4,2101.6,39.8,7.678,6142.0,3213.0,8,25708.0,2016-09-30,2168.27,False,5824.0,0.227
2016-08-25,2172.47,13.63,0.0552,1.299,1.0,2117.0,2070.2,46.9,9.133,6393.0,3772.0,7,26402.0,2016-10-07,2153.74,False,6066.0,0.23
2016-09-01,2170.86,13.48,0.0534,1.26,1.0,2116.1,2069.8,46.3,9.024,2707.0,3730.0,3,11189.0,2016-10-14,2132.98,False,2568.0,0.23
2016-09-09,2127.81,17.5,0.0961,1.167,1.0,2056.4,1998.1,58.2,11.572,5786.0,4667.0,5,23336.0,2016-10-21,2141.16,False,5494.0,0.235
2016-10-14,2132.98,16.12,0.0966,0.848,1.0,2067.4,2013.4,54.0,10.657,6394.0,4334.0,6,26007.0,2016-11-28,2201.72,False,6070.0,0.233
2016-10-21,2141.16,13.34,0.0866,0.368,0.735,2087.8,2042.6,45.2,8.805,4403.0,3643.0,5,18213.0,2016-12-05,2204.71,False,4177.0,0.229
2016-10-28,2126.41,16.19,0.0661,1.585,1.0,2060.8,2006.7,54.1,10.672,6403.0,4339.0,6,26032.0,2016-12-12,2256.96,False,6078.0,0.233
2016-11-04,2085.18,22.51,0.0674,2.93,1.0,1994.2,1921.9,72.4,14.73,5892.0,5763.0,4,23051.0,2016-12-19,2262.53,False,5597.0,0.243
2016-11-11,2164.45,14.17,0.1027,0.077,0.154,2106.8,2058.3,48.4,9.47,947.0,3898.0,1,3898.0,2016-12-27,2268.88,False,899.0,0.231
2016-12-12,2256.96,12.64,0.0692,0.52,1.0,2204.1,2158.8,45.3,8.783,6148.0,3649.0,7,25542.0,2017-01-26,2296.68,False,5832.0,0.228
2016-12-19,2262.53,11.71,0.0751,0.153,0.306,2214.0,2171.9,42.2,8.142,1628.0,3402.0,2,6804.0,2017-02-02,2280.85,False,1544.0,0.227
2016-12-27,2268.88,11.99,0.0704,0.311,0.621,2218.9,2175.6,43.3,8.365,4182.0,3489.0,5,17445.0,2017-02-09,2307.87,False,3967.0,0.227
2017-01-11,2275.32,11.26,0.0698,0.136,0.272,2228.7,2187.9,40.8,7.866,1573.0,3296.0,2,6592.0,2017-02-24,2367.34,False,1492.0,0.226
2017-01-19,2263.69,12.78,0.0607,0.738,1.0,2210.0,2164.1,45.9,8.909,6236.0,3698.0,7,25886.0,2017-03-03,2383.12,False,5916.0,0.229
2017-02-02,2280.85,11.93,0.0538,0.669,1.0,2230.9,2187.6,43.3,8.366,6692.0,3491.0,8,27925.0,2017-03-17,2378.25,False,6348.0,0.227
2017-02-09,2307.87,10.88,0.0591,0.256,0.513,2262.5,2222.4,40.1,7.704,3082.0,3235.0,4,12941.0,2017-03-24,2343.98,False,2922.0,0.226
2017-02-16,2347.22,11.76,0.0584,0.487,0.974,2296.6,2252.7,43.9,8.484,5939.0,3544.0,7,24805.0,2017-03-31,2362.72,False,5633.0,0.227
2017-02-24,2367.34,11.47,0.0511,0.571,1.0,2317.8,2274.6,43.2,8.341,6673.0,3490.0,8,27920.0,2017-04-07,2355.54,False,6329.0,0.227
2017-03-10,2372.6,11.66,0.0663,0.179,0.359,2322.0,2278.0,44.0,8.501,1700.0,3553.0,2,7106.0,2017-04-24,2374.15,False,1613.0,0.227
2017-03-24,2343.98,12.96,0.0801,0.128,0.255,2287.5,2239.3,48.2,9.358,936.0,3880.0,1,3880.0,2017-05-08,2399.38,False,888.0,0.229
2017-03-31,2362.72,12.37,0.0665,0.326,0.653,2308.7,2262.3,46.4,8.993,3597.0,3742.0,4,14970.0,2017-05-15,2402.32,False,3413.0,0.228
2017-04-07,2355.54,12.87,0.0648,0.499,0.998,2299.2,2251.1,48.1,9.337,6536.0,3874.0,7,27116.0,2017-05-22,2394.02,False,6202.0,0.229
2017-04-17,2349.01,14.66,0.0692,0.824,1.0,2284.0,2229.7,54.3,10.643,6386.0,4368.0,6,26205.0,2017-05-30,2412.91,False,6062.0,0.231
2017-06-20,2437.03,10.86,0.055,0.293,0.586,2389.2,2347.0,42.2,8.12,3248.0,3410.0,4,13642.0,2017-08-02,2477.57,False,3080.0,0.226
2017-06-27,2419.38,11.06,0.0608,0.229,0.458,2370.9,2328.2,42.7,8.213,2464.0,3445.0,3,10336.0,2017-08-09,2474.02,False,2337.0,0.226
2017-08-09,2474.02,11.11,0.0323,1.247,1.0,2424.2,2380.3,43.8,8.437,6750.0,3538.0,8,28305.0,2017-09-21,2500.6,False,6402.0,0.226
2017-08-16,2468.11,11.74,0.0666,0.122,0.244,2415.0,2368.9,46.1,8.905,890.0,3720.0,1,3720.0,2017-09-28,2510.06,False,845.0,0.227
2017-10-12,2550.93,9.91,0.0352,0.759,1.0,2506.1,2465.7,40.4,7.742,6193.0,3271.0,8,26164.0,2017-11-24,2602.42,False,5873.0,0.224
2017-10-19,2562.1,10.05,0.032,0.96,1.0,2516.3,2475.2,41.2,7.888,6310.0,3329.0,8,26634.0,2017-12-01,2642.22,False,5984.0,0.225
2017-10-26,2560.4,11.3,0.0413,1.074,1.0,2507.8,2461.7,46.1,8.884,6219.0,3721.0,7,26050.0,2017-12-08,2651.5,False,5900.0,0.226
2017-11-02,2579.85,9.93,0.0451,0.371,0.742,2534.4,2493.4,41.0,7.846,4707.0,3314.0,6,19884.0,2017-12-15,2675.81,False,4464.0,0.225
2017-11-09,2584.62,10.5,0.0463,0.733,1.0,2535.9,2492.6,43.3,8.321,6656.0,3502.0,8,28019.0,2017-12-22,2683.34,False,6314.0,0.225
2017-11-16,2585.64,11.76,0.0588,0.698,1.0,2529.9,2481.5,48.4,9.345,3738.0,3903.0,4,15614.0,2018-01-02,2695.81,False,3547.0,0.227
2017-12-01,2642.22,11.43,0.0641,0.186,0.371,2587.2,2539.1,48.1,9.276,1855.0,3882.0,2,7765.0,2018-01-17,2802.56,False,1760.0,0.227
2018-01-17,2802.56,11.91,0.0658,0.417,0.833,2741.3,2688.2,53.1,10.261,5131.0,4282.0,5,21411.0,2018-03-01,2677.67,True,-21672.0,-1.012
2018-01-24,2837.54,11.47,0.0657,0.193,0.385,2778.2,2726.3,51.8,9.997,1999.0,4183.0,2,8366.0,2018-03-08,2738.97,True,-5941.0,-0.71
2018-01-31,2823.81,13.54,0.0866,0.173,0.347,2752.3,2691.8,60.5,11.791,2358.0,4872.0,2,9744.0,2018-03-15,2747.33,True,1249.0,0.128
2018-02-07,2681.66,27.73,0.1974,1.637,1.0,2537.7,2424.7,112.9,23.577,7073.0,8937.0,3,26811.0,2018-03-22,2643.69,False,6725.0,0.251
2018-03-22,2643.69,23.34,0.168,0.821,1.0,2524.0,2429.2,94.9,19.396,5819.0,7550.0,3,22650.0,2018-05-04,2663.42,False,5530.0,0.244
2018-05-25,2721.33,13.22,0.0888,0.38,0.759,2654.2,2597.2,57.0,11.088,4435.0,4590.0,4,18361.0,2018-07-10,2793.84,False,4210.0,0.229
2018-06-25,2717.07,17.33,0.1034,1.08,1.0,2626.8,2553.1,73.7,14.628,5851.0,5906.0,4,23624.0,2018-08-07,2858.45,False,5558.0,0.235
2018-07-02,2726.71,15.6,0.0789,1.234,1.0,2645.9,2579.0,66.9,13.171,6585.0,5374.0,5,26869.0,2018-08-14,2839.96,False,6254.0,0.233
2018-07-10,2793.84,12.64,0.0919,0.1,0.2,2728.4,2672.4,56.0,10.872,1087.0,4517.0,1,4517.0,2018-08-21,2862.96,False,1032.0,0.228
2018-07-24,2820.4,12.41,0.08,0.341,0.682,2755.7,2700.1,55.6,10.771,4308.0,4481.0,4,17924.0,2018-09-05,2888.6,False,4090.0,0.228
2018-07-31,2816.29,12.83,0.0862,0.283,0.565,2749.2,2691.9,57.3,11.128,3338.0,4618.0,3,13854.0,2018-09-12,2888.92,False,3169.0,0.229
2018-08-07,2858.45,10.93,0.0731,0.135,0.271,2802.0,2752.1,49.8,9.587,959.0,4025.0,1,4025.0,2018-09-19,2907.95,False,910.0,0.226
2018-08-14,2839.96,13.31,0.0719,0.818,1.0,2769.4,2709.5,59.9,11.652,5826.0,4821.0,5,24106.0,2018-09-26,2905.97,False,5531.0,0.229
2018-08-21,2862.96,12.86,0.0793,0.501,1.0,2794.6,2736.2,58.4,11.34,6804.0,4705.0,6,28229.0,2018-10-03,2925.51,False,6459.0,0.229
2018-08-28,2897.52,12.5,0.069,0.664,1.0,2830.5,2773.0,57.5,11.147,6688.0,4635.0,6,27811.0,2018-10-10,2785.68,True,-20549.0,-0.739
2018-09-05,2888.6,13.91,0.0717,0.941,1.0,2813.2,2749.7,63.5,12.4,6200.0,5112.0,5,25560.0,2018-10-17,2809.21,True,3905.0,0.153
2018-09-12,2888.92,13.14,0.064,0.905,1.0,2818.2,2758.0,60.1,11.698,5849.0,4845.0,5,24226.0,2018-10-24,2656.1,True,-24521.0,-1.012
2018-09-19,2907.95,11.75,0.0589,0.648,1.0,2845.4,2791.0,54.4,10.501,2100.0,4387.0,2,8773.0,2018-10-31,2711.74,True,-8880.0,-1.012
2018-09-26,2905.97,12.89,0.0587,0.937,1.0,2836.4,2777.0,59.4,11.537,5769.0,4786.0,5,23930.0,2018-11-07,2813.89,True,-5757.0,-0.241
2018-10-03,2925.51,11.61,0.0532,0.73,1.0,2863.4,2809.3,54.1,10.436,6261.0,4363.0,6,26178.0,2018-11-14,2701.58,True,-26496.0,-1.012
2018-10-10,2785.68,22.96,0.1303,1.625,1.0,2661.7,2563.2,98.5,20.09,6027.0,7838.0,3,23514.0,2018-11-21,2649.93,True,2202.0,0.094
2018-10-24,2656.1,25.23,0.2006,0.443,0.886,2526.1,2423.6,102.5,21.143,6343.0,8136.0,3,24409.0,2018-12-07,2633.08,False,6029.0,0.247
2018-12-21,2416.58,30.11,0.2241,1.211,1.0,2276.0,2166.3,109.8,23.179,6954.0,8661.0,3,25982.0,2019-02-06,2731.61,False,6611.0,0.254
2019-02-06,2731.61,15.38,0.1104,0.557,1.0,2651.9,2585.8,66.1,13.003,6501.0,5312.0,5,26562.0,2019-03-21,2854.88,False,6174.0,0.232
2019-02-13,2753.03,15.65,0.1169,0.497,0.994,2671.1,2603.4,67.8,13.342,6671.0,5442.0,5,27210.0,2019-03-28,2815.44,False,6335.0,0.233
2019-02-21,2774.88,14.46,0.1004,0.568,1.0,2699.2,2635.9,63.3,12.396,6198.0,5093.0,5,25466.0,2019-04-04,2879.39,False,5886.0,0.231
2019-02-28,2792.38,14.78,0.0803,1.045,1.0,2714.4,2649.3,65.1,12.759,6379.0,5232.0,5,26159.0,2019-04-11,2888.32,False,6058.0,0.232
2019-03-07,2748.93,16.59,0.0861,1.283,1.0,2661.8,2590.3,71.5,14.148,5659.0,5738.0,4,22951.0,2019-04-18,2905.03,False,5375.0,0.234
2019-03-14,2808.48,13.5,0.0856,0.576,1.0,2737.6,2677.6,60.0,11.692,3508.0,4832.0,3,14496.0,2019-04-26,2939.88,False,3330.0,0.23
2019-03-21,2854.88,13.63,0.0857,0.592,1.0,2782.0,2720.5,61.6,12.002,6001.0,4956.0,5,24782.0,2019-05-03,2945.64,False,5698.0,0.23
2019-03-28,2815.44,14.43,0.1139,0.143,0.285,2738.9,2674.7,64.1,12.551,1255.0,5158.0,1,5158.0,2019-05-10,2881.4,False,1192.0,0.231
2019-04-26,2939.88,12.73,0.0636,0.84,1.0,2870.5,2811.1,59.4,11.524,5762.0,4785.0,5,23925.0,2019-06-10,2886.73,False,5470.0,0.229
2019-05-03,2945.64,12.87,0.0672,0.747,1.0,2875.2,2815.1,60.1,11.676,5838.0,4844.0,5,24221.0,2019-06-17,2889.67,False,5543.0,0.229
2019-05-10,2881.4,16.04,0.0894,0.918,1.0,2793.3,2720.7,72.6,14.323,5729.0,5828.0,4,23313.0,2019-06-24,2945.35,False,5442.0,0.233
2019-06-03,2744.45,18.86,0.1355,0.498,0.995,2644.7,2564.1,80.6,16.128,6451.0,6451.0,4,25805.0,2019-07-16,3004.04,False,6129.0,0.238
2019-07-01,2964.33,14.06,0.1008,0.222,0.443,2886.0,2820.1,65.9,12.866,2573.0,5299.0,2,10599.0,2019-08-13,2926.32,False,2444.0,0.231
2019-07-09,2979.63,14.09,0.0765,0.809,1.0,2900.7,2834.4,66.3,12.961,6481.0,5337.0,5,26687.0,2019-08-20,2900.51,True,6059.0,0.227
2019-07-16,3004.04,12.86,0.0772,0.492,0.985,2932.3,2871.0,61.3,11.898,5949.0,4937.0,5,24683.0,2019-08-27,2869.16,True,-24984.0,-1.012
2019-07-23,3005.47,12.61,0.0778,0.402,0.804,2935.3,2875.1,60.1,11.667,4667.0,4848.0,4,19392.0,2019-09-04,2937.78,False,4431.0,0.228
2019-07-30,3013.18,13.94,0.0712,0.859,1.0,2934.3,2867.9,66.4,12.964,6482.0,5343.0,5,26717.0,2019-09-11,3000.93,False,6156.0,0.23
2019-08-06,2881.77,20.17,0.142,0.63,1.0,2769.4,2679.2,90.2,18.158,5447.0,7205.0,3,21616.0,2019-09-18,3006.73,False,5177.0,0.239
2019-09-25,2984.87,15.96,0.0916,0.978,1.0,2894.2,2819.3,74.9,14.761,5904.0,6009.0,4,24037.0,2019-11-06,3076.78,False,5609.0,0.233
2019-10-02,2887.61,20.56,0.1066,1.632,1.0,2772.8,2680.8,92.0,18.561,5568.0,7348.0,3,22044.0,2019-11-13,3094.04,False,5292.0,0.24
2019-10-09,2919.4,18.64,0.1265,0.795,1.0,2814.6,2729.8,84.8,16.949,6780.0,6789.0,4,27155.0,2019-11-20,3108.46,False,6442.0,0.237
2019-11-06,3076.78,12.62,0.0706,0.74,1.0,3004.8,2943.2,61.6,11.953,5977.0,4967.0,5,24834.0,2019-12-19,3205.37,False,5675.0,0.229
2019-11-13,3094.04,13.0,0.0541,1.161,1.0,3019.2,2955.4,63.8,12.392,6196.0,5137.0,5,25684.0,2019-12-27,3240.02,False,5883.0,0.229
2019-11-20,3108.46,12.78,0.0523,1.109,1.0,3034.7,2971.7,63.0,12.233,6117.0,5078.0,5,25391.0,2020-01-06,3246.28,False,5808.0,0.229
2019-11-27,3153.63,11.75,0.0548,0.792,1.0,3085.7,3026.8,59.0,11.388,6833.0,4757.0,6,28543.0,2020-01-13,3288.13,False,6487.0,0.227
2019-12-05,3117.43,14.52,0.0663,1.101,1.0,3032.0,2960.6,71.4,13.986,5594.0,5744.0,4,22977.0,2020-01-21,3320.79,False,5314.0,0.231
2019-12-12,3168.57,13.94,0.0781,0.678,1.0,3085.6,3015.8,69.8,13.632,2726.0,5619.0,2,11238.0,2020-01-28,3276.24,False,2589.0,0.23
2019-12-19,3205.37,12.5,0.0763,0.39,0.78,3131.2,3067.6,63.6,12.332,4933.0,5128.0,4,20511.0,2020-02-04,3297.59,False,4684.0,0.228
2019-12-27,3240.02,13.43,0.0743,0.645,1.0,3158.7,3089.8,68.9,13.417,6708.0,5547.0,5,27736.0,2020-02-11,3357.75,False,6371.0,0.23
2020-01-06,3246.28,13.85,0.0701,0.803,1.0,3161.9,3090.8,71.1,13.874,5550.0,5722.0,4,22887.0,2020-02-19,3386.15,False,5271.0,0.23
2020-01-13,3288.13,12.32,0.0674,0.489,0.979,3213.3,3149.0,64.3,12.464,6232.0,5188.0,5,25941.0,2020-02-26,3116.39,True,-26256.0,-1.012
2020-01-21,3320.79,12.85,0.0703,0.536,1.0,3241.5,3173.8,67.7,13.142,6571.0,5453.0,5,27265.0,2020-03-04,3130.12,True,-27596.0,-1.012
2020-01-28,3276.24,16.28,0.1025,0.568,1.0,3174.5,3090.8,83.7,16.537,3307.0,6719.0,2,13439.0,2020-03-11,2741.38,True,-13604.0,-1.012
2020-02-26,3116.39,27.56,0.1953,1.145,1.0,2950.0,2819.5,130.5,27.222,5444.0,10329.0,2,20658.0,2020-04-08,2749.98,True,-20926.0,-1.013
2020-05-07,2881.19,31.44,0.2849,0.223,0.445,2706.6,2570.4,136.2,28.932,2893.0,10724.0,1,10724.0,2020-06-19,3097.74,False,2751.0,0.257
2020-05-14,2852.5,32.61,0.2736,0.433,0.866,2673.5,2534.1,139.4,29.778,5956.0,10960.0,2,21920.0,2020-06-26,3009.05,False,5664.0,0.258
2020-05-21,2948.51,29.53,0.2442,0.416,0.832,2780.2,2648.6,131.6,27.704,5541.0,10388.0,2,20776.0,2020-07-06,3179.72,False,5269.0,0.254
2020-05-29,3044.31,27.51,0.2235,0.418,0.836,2882.1,2754.8,127.3,26.542,5308.0,10074.0,2,20148.0,2020-07-13,3155.22,False,5047.0,0.251
